"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0018","KS102EW0019","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E00004509",328,12,21,7,20,5,9,3,16,25,63,65,23,33,20,3,3,40.6463414634146,42,3.65853658536585,6.40243902439024,2.13414634146341,6.09756097560976,1.52439024390244,2.74390243902439,0.914634146341463,4.8780487804878,7.6219512195122,19.2073170731707,19.8170731707317,7.01219512195122,10.0609756097561,6.09756097560976,0.914634146341463,0.914634146341463
"E00004510",303,19,8,4,9,4,4,7,20,39,71,59,22,18,16,3,0,38.5313531353135,36,6.27062706270627,2.64026402640264,1.32013201320132,2.97029702970297,1.32013201320132,1.32013201320132,2.31023102310231,6.6006600660066,12.8712871287129,23.4323432343234,19.4719471947195,7.26072607260726,5.94059405940594,5.28052805280528,0.99009900990099,0
"E00004511",339,15,11,3,16,1,11,12,9,26,77,80,22,40,14,2,0,41.2212389380531,42,4.42477876106195,3.24483775811209,0.884955752212389,4.71976401179941,0.294985250737463,3.24483775811209,3.53982300884956,2.65486725663717,7.66961651917404,22.7138643067847,23.598820058997,6.48967551622419,11.7994100294985,4.12979351032448,0.589970501474926,0
"E00004512",269,16,6,6,13,5,4,3,12,29,70,56,7,21,17,3,1,39.6468401486989,38,5.94795539033457,2.23048327137546,2.23048327137546,4.83271375464684,1.85873605947955,1.48698884758364,1.11524163568773,4.46096654275093,10.7806691449814,26.0223048327138,20.817843866171,2.60223048327138,7.80669144981413,6.31970260223048,1.11524163568773,0.371747211895911
"E00004513",273,17,12,6,16,6,6,8,7,23,53,56,17,29,14,1,2,39.6190476190476,40,6.22710622710623,4.3956043956044,2.1978021978022,5.86080586080586,2.1978021978022,2.1978021978022,2.93040293040293,2.56410256410256,8.42490842490843,19.4139194139194,20.5128205128205,6.22710622710623,10.6227106227106,5.12820512820513,0.366300366300366,0.732600732600733
"E00004514",284,12,12,5,15,4,7,5,15,21,60,43,28,46,10,1,0,41.3133802816901,43,4.22535211267606,4.22535211267606,1.76056338028169,5.28169014084507,1.40845070422535,2.46478873239437,1.76056338028169,5.28169014084507,7.3943661971831,21.1267605633803,15.1408450704225,9.85915492957746,16.1971830985916,3.52112676056338,0.352112676056338,0
"E00004515",259,9,13,3,6,1,3,3,9,29,87,45,12,19,16,4,0,40.3590733590734,39,3.47490347490348,5.01930501930502,1.15830115830116,2.31660231660232,0.386100386100386,1.15830115830116,1.15830115830116,3.47490347490348,11.1969111969112,33.5907335907336,17.3745173745174,4.63320463320463,7.33590733590734,6.17760617760618,1.54440154440154,0
"E00004516",357,19,13,8,17,1,7,8,20,40,65,73,29,27,20,8,2,40.3165266106443,39,5.32212885154062,3.64145658263305,2.24089635854342,4.76190476190476,0.280112044817927,1.96078431372549,2.24089635854342,5.60224089635854,11.2044817927171,18.2072829131653,20.4481792717087,8.12324929971989,7.56302521008403,5.60224089635854,2.24089635854342,0.560224089635854
"E00004517",268,12,8,1,18,3,12,7,18,23,74,48,16,16,5,6,1,37.4067164179104,36.5,4.47761194029851,2.98507462686567,0.373134328358209,6.71641791044776,1.11940298507463,4.47761194029851,2.61194029850746,6.71641791044776,8.58208955223881,27.6119402985075,17.910447761194,5.97014925373134,5.97014925373134,1.86567164179104,2.23880597014925,0.373134328358209
"E00004518",247,18,9,8,12,4,4,4,13,16,66,47,12,15,13,2,4,38.0485829959514,37,7.28744939271255,3.64372469635628,3.23886639676113,4.8582995951417,1.61943319838057,1.61943319838057,1.61943319838057,5.26315789473684,6.47773279352227,26.7206477732794,19.0283400809717,4.8582995951417,6.07287449392713,5.26315789473684,0.809716599190283,1.61943319838057
"E00004519",274,28,18,6,10,2,4,2,8,20,71,48,14,18,21,4,0,38.007299270073,38,10.2189781021898,6.56934306569343,2.18978102189781,3.64963503649635,0.72992700729927,1.45985401459854,0.72992700729927,2.91970802919708,7.2992700729927,25.9124087591241,17.5182481751825,5.10948905109489,6.56934306569343,7.66423357664234,1.45985401459854,0
"E00004520",259,19,13,11,12,1,0,3,21,25,72,52,20,9,1,0,0,33.6293436293436,35,7.33590733590734,5.01930501930502,4.24710424710425,4.63320463320463,0.386100386100386,0,1.15830115830116,8.10810810810811,9.65250965250965,27.7992277992278,20.0772200772201,7.72200772200772,3.47490347490348,0.386100386100386,0,0
"E00004521",259,5,5,1,4,0,1,4,29,36,71,46,21,19,11,3,3,41.3899613899614,38,1.93050193050193,1.93050193050193,0.386100386100386,1.54440154440154,0,0.386100386100386,1.54440154440154,11.1969111969112,13.8996138996139,27.4131274131274,17.7606177606178,8.10810810810811,7.33590733590734,4.24710424710425,1.15830115830116,1.15830115830116
"E00004522",197,3,0,0,1,0,0,6,31,41,52,31,12,16,4,0,0,38.0812182741117,32,1.52284263959391,0,0,0.50761421319797,0,0,3.04568527918782,15.7360406091371,20.8121827411168,26.3959390862944,15.7360406091371,6.09137055837564,8.12182741116751,2.03045685279188,0,0
"E00004523",548,15,44,7,9,2,11,16,50,70,197,84,17,19,4,2,1,33.5547445255474,33.5,2.73722627737226,8.02919708029197,1.27737226277372,1.64233576642336,0.364963503649635,2.00729927007299,2.91970802919708,9.12408759124088,12.7737226277372,35.948905109489,15.3284671532847,3.1021897810219,3.46715328467153,0.72992700729927,0.364963503649635,0.182481751824818
"E00004524",367,4,4,1,10,1,1,7,92,41,71,67,23,27,10,6,2,38.8392370572207,33,1.08991825613079,1.08991825613079,0.272479564032698,2.72479564032698,0.272479564032698,0.272479564032698,1.90735694822888,25.0681198910082,11.1716621253406,19.3460490463215,18.2561307901907,6.26702997275204,7.35694822888283,2.72479564032698,1.63487738419619,0.544959128065395
"E00004525",254,12,3,4,9,2,5,5,49,18,69,49,11,11,5,1,1,34.9173228346457,31,4.7244094488189,1.18110236220472,1.5748031496063,3.54330708661417,0.78740157480315,1.96850393700787,1.96850393700787,19.2913385826772,7.08661417322835,27.1653543307087,19.2913385826772,4.33070866141732,4.33070866141732,1.96850393700787,0.393700787401575,0.393700787401575
"E00004526",593,10,3,5,7,1,5,151,172,35,60,66,13,34,22,5,4,32.0893760539629,22,1.68634064080944,0.505902192242833,0.843170320404722,1.18043844856661,0.168634064080944,0.843170320404722,25.4637436762226,29.0050590219224,5.90219224283305,10.1180438448567,11.1298482293423,2.19224283305228,5.73355817875211,3.70994940978078,0.843170320404722,0.674536256323777
"E00004527",234,1,1,0,3,0,1,6,43,24,71,54,1,13,14,1,1,39.8547008547009,37.5,0.427350427350427,0.427350427350427,0,1.28205128205128,0,0.427350427350427,2.56410256410256,18.3760683760684,10.2564102564103,30.3418803418803,23.0769230769231,0.427350427350427,5.55555555555556,5.98290598290598,0.427350427350427,0.427350427350427
"E00004528",327,7,23,2,2,0,2,1,17,22,159,47,16,20,6,3,0,37.8409785932722,36,2.14067278287462,7.03363914373089,0.611620795107034,0.611620795107034,0,0.611620795107034,0.305810397553517,5.19877675840979,6.72782874617737,48.6238532110092,14.3730886850153,4.89296636085627,6.11620795107034,1.8348623853211,0.917431192660551,0
"E00004529",447,7,26,3,8,0,6,15,52,59,171,65,21,10,3,0,1,34.2237136465324,34,1.56599552572707,5.8165548098434,0.671140939597315,1.78970917225951,0,1.34228187919463,3.35570469798658,11.6331096196868,13.1991051454139,38.255033557047,14.5413870246085,4.69798657718121,2.23713646532438,0.671140939597315,0,0.223713646532438
"E00004530",229,3,1,1,7,1,3,3,28,33,74,47,10,11,7,0,0,37.7467248908297,35,1.31004366812227,0.436681222707424,0.436681222707424,3.05676855895197,0.436681222707424,1.31004366812227,1.31004366812227,12.2270742358079,14.410480349345,32.3144104803493,20.5240174672489,4.36681222707424,4.80349344978166,3.05676855895197,0,0
"E00004531",293,25,7,6,17,4,6,4,33,34,71,57,11,13,5,0,0,33.2525597269625,32,8.53242320819113,2.38907849829352,2.04778156996587,5.80204778156997,1.36518771331058,2.04778156996587,1.36518771331058,11.2627986348123,11.6040955631399,24.2320819112628,19.4539249146758,3.7542662116041,4.43686006825939,1.70648464163823,0,0
"E00004532",324,16,6,3,6,2,2,7,38,46,99,69,15,10,5,0,0,35.9166666666667,34,4.93827160493827,1.85185185185185,0.925925925925926,1.85185185185185,0.617283950617284,0.617283950617284,2.16049382716049,11.7283950617284,14.1975308641975,30.5555555555556,21.2962962962963,4.62962962962963,3.08641975308642,1.54320987654321,0,0
"E00004534",236,18,14,15,15,1,6,7,8,21,60,44,8,8,7,3,1,33.0677966101695,33.5,7.6271186440678,5.93220338983051,6.35593220338983,6.35593220338983,0.423728813559322,2.54237288135593,2.96610169491525,3.38983050847458,8.89830508474576,25.4237288135593,18.6440677966102,3.38983050847458,3.38983050847458,2.96610169491525,1.27118644067797,0.423728813559322
"E00004535",205,10,0,0,2,1,1,7,40,24,59,33,15,5,8,0,0,36.1658536585366,33,4.8780487804878,0,0,0.975609756097561,0.48780487804878,0.48780487804878,3.41463414634146,19.5121951219512,11.7073170731707,28.780487804878,16.0975609756098,7.31707317073171,2.4390243902439,3.90243902439024,0,0
"E00004536",233,1,2,0,0,0,0,0,22,30,99,47,5,20,7,0,0,40.6824034334764,36,0.429184549356223,0.858369098712446,0,0,0,0,0,9.44206008583691,12.8755364806867,42.4892703862661,20.1716738197425,2.14592274678112,8.58369098712446,3.00429184549356,0,0
"E00004537",165,11,3,2,5,1,2,1,11,10,54,26,15,12,10,0,2,40.7212121212121,38,6.66666666666667,1.81818181818182,1.21212121212121,3.03030303030303,0.606060606060606,1.21212121212121,0.606060606060606,6.66666666666667,6.06060606060606,32.7272727272727,15.7575757575758,9.09090909090909,7.27272727272727,6.06060606060606,0,1.21212121212121
"E00004538",193,11,4,3,10,1,3,3,31,8,39,36,11,19,12,2,0,39.3575129533679,39,5.69948186528497,2.07253886010363,1.55440414507772,5.18134715025907,0.518134715025907,1.55440414507772,1.55440414507772,16.0621761658031,4.14507772020725,20.2072538860104,18.6528497409326,5.69948186528497,9.84455958549223,6.21761658031088,1.03626943005181,0
"E00004539",133,6,1,3,4,0,1,0,14,16,46,22,7,8,3,2,0,38.0451127819549,35,4.51127819548872,0.75187969924812,2.25563909774436,3.00751879699248,0,0.75187969924812,0,10.5263157894737,12.0300751879699,34.5864661654135,16.5413533834586,5.26315789473684,6.01503759398496,2.25563909774436,1.50375939849624,0
"E00004540",365,33,12,7,15,1,5,10,31,38,71,52,16,30,35,6,3,39.3753424657534,36,9.04109589041096,3.28767123287671,1.91780821917808,4.10958904109589,0.273972602739726,1.36986301369863,2.73972602739726,8.49315068493151,10.4109589041096,19.4520547945205,14.2465753424658,4.38356164383562,8.21917808219178,9.58904109589041,1.64383561643836,0.821917808219178
"E00004541",219,15,14,6,13,1,6,5,8,22,68,40,8,9,2,1,1,33.6073059360731,35,6.84931506849315,6.39269406392694,2.73972602739726,5.93607305936073,0.45662100456621,2.73972602739726,2.28310502283105,3.65296803652968,10.0456621004566,31.0502283105023,18.2648401826484,3.65296803652968,4.10958904109589,0.91324200913242,0.45662100456621,0.45662100456621
"E00004542",360,17,14,14,14,0,6,6,30,47,106,65,3,11,23,3,1,35.5333333333333,33,4.72222222222222,3.88888888888889,3.88888888888889,3.88888888888889,0,1.66666666666667,1.66666666666667,8.33333333333333,13.0555555555556,29.4444444444444,18.0555555555556,0.833333333333333,3.05555555555556,6.38888888888889,0.833333333333333,0.277777777777778
"E00004543",214,4,2,2,3,3,1,2,12,25,80,49,19,8,3,0,1,40.6028037383178,38,1.86915887850467,0.934579439252336,0.934579439252336,1.4018691588785,1.4018691588785,0.467289719626168,0.934579439252336,5.60747663551402,11.6822429906542,37.3831775700935,22.8971962616822,8.8785046728972,3.73831775700935,1.4018691588785,0,0.467289719626168
"E00004544",286,19,16,7,16,4,9,5,32,26,63,40,10,20,14,4,1,34.7412587412587,31,6.64335664335664,5.59440559440559,2.44755244755245,5.59440559440559,1.3986013986014,3.14685314685315,1.74825174825175,11.1888111888112,9.09090909090909,22.027972027972,13.986013986014,3.4965034965035,6.99300699300699,4.89510489510489,1.3986013986014,0.34965034965035
"E00004545",451,40,16,14,33,7,8,8,41,42,113,82,13,20,11,3,0,32.6208425720621,31,8.86917960088692,3.54767184035477,3.10421286031042,7.31707317073171,1.55210643015521,1.77383592017738,1.77383592017738,9.09090909090909,9.31263858093126,25.0554323725055,18.1818181818182,2.88248337028825,4.43458980044346,2.4390243902439,0.665188470066519,0
"E00004546",224,5,5,1,3,0,0,6,18,20,53,42,17,19,19,14,2,47.2410714285714,46,2.23214285714286,2.23214285714286,0.446428571428571,1.33928571428571,0,0,2.67857142857143,8.03571428571429,8.92857142857143,23.6607142857143,18.75,7.58928571428571,8.48214285714286,8.48214285714286,6.25,0.892857142857143
"E00004547",406,17,12,4,14,4,9,25,90,42,100,31,17,27,8,3,3,32.8300492610837,28,4.1871921182266,2.95566502463054,0.985221674876847,3.44827586206897,0.985221674876847,2.21674876847291,6.1576354679803,22.1674876847291,10.3448275862069,24.6305418719212,7.63546798029557,4.1871921182266,6.65024630541872,1.97044334975369,0.738916256157635,0.738916256157635
"E00004548",208,2,2,0,4,0,0,1,15,19,52,64,21,19,7,1,1,45.3605769230769,46,0.961538461538462,0.961538461538462,0,1.92307692307692,0,0,0.480769230769231,7.21153846153846,9.13461538461538,25,30.7692307692308,10.0961538461538,9.13461538461538,3.36538461538462,0.480769230769231,0.480769230769231
"E00004549",288,25,15,10,16,2,9,6,22,25,75,46,11,10,12,4,0,33.3402777777778,31,8.68055555555556,5.20833333333333,3.47222222222222,5.55555555555556,0.694444444444444,3.125,2.08333333333333,7.63888888888889,8.68055555555556,26.0416666666667,15.9722222222222,3.81944444444444,3.47222222222222,4.16666666666667,1.38888888888889,0
"E00004550",389,24,14,9,19,4,6,5,31,73,115,49,8,15,11,3,3,33.2030848329049,30,6.16966580976864,3.59897172236504,2.31362467866324,4.88431876606684,1.02827763496144,1.54241645244216,1.2853470437018,7.96915167095116,18.7660668380463,29.5629820051414,12.5964010282776,2.05655526992288,3.8560411311054,2.82776349614396,0.77120822622108,0.77120822622108
"E00004551",428,20,4,5,17,0,6,5,62,102,127,60,11,5,4,0,0,31.9135514018692,29,4.67289719626168,0.934579439252336,1.16822429906542,3.97196261682243,0,1.4018691588785,1.16822429906542,14.4859813084112,23.8317757009346,29.6728971962617,14.018691588785,2.57009345794392,1.16822429906542,0.934579439252336,0,0
"E00004552",317,14,9,12,28,7,5,8,36,28,78,45,14,22,5,5,1,34.2933753943218,31,4.41640378548896,2.8391167192429,3.78548895899054,8.83280757097792,2.20820189274448,1.57728706624606,2.52365930599369,11.3564668769716,8.83280757097792,24.6056782334385,14.1955835962145,4.41640378548896,6.94006309148265,1.57728706624606,1.57728706624606,0.315457413249211
"E00004553",301,17,10,4,27,5,7,10,26,31,59,66,14,16,6,3,0,34.8936877076412,32,5.64784053156146,3.32225913621263,1.32890365448505,8.97009966777409,1.66112956810631,2.32558139534884,3.32225913621263,8.63787375415282,10.2990033222591,19.6013289036545,21.9269102990033,4.65116279069767,5.3156146179402,1.99335548172757,0.996677740863787,0
"E00004554",406,8,4,3,6,1,1,7,132,68,87,55,19,9,6,0,0,32.3251231527094,27,1.97044334975369,0.985221674876847,0.738916256157635,1.47783251231527,0.246305418719212,0.246305418719212,1.72413793103448,32.512315270936,16.7487684729064,21.4285714285714,13.5467980295567,4.67980295566502,2.21674876847291,1.47783251231527,0,0
"E00004555",327,26,18,9,26,4,6,4,19,37,76,44,17,21,12,4,4,34.782874617737,32,7.95107033639144,5.5045871559633,2.75229357798165,7.95107033639144,1.22324159021407,1.8348623853211,1.22324159021407,5.81039755351682,11.3149847094801,23.2415902140673,13.4556574923547,5.19877675840979,6.42201834862385,3.6697247706422,1.22324159021407,1.22324159021407
"E00004556",301,16,11,6,16,3,5,5,41,35,69,47,14,15,12,3,3,35.8704318936877,32,5.3156146179402,3.65448504983389,1.99335548172757,5.3156146179402,0.996677740863787,1.66112956810631,1.66112956810631,13.6212624584718,11.6279069767442,22.9235880398671,15.6146179401993,4.65116279069767,4.98338870431894,3.98671096345515,0.996677740863787,0.996677740863787
"E00004557",177,10,4,3,6,0,1,1,7,25,49,38,5,11,10,4,3,41.1186440677966,38,5.64971751412429,2.25988700564972,1.69491525423729,3.38983050847458,0,0.564971751412429,0.564971751412429,3.95480225988701,14.1242937853107,27.683615819209,21.4689265536723,2.82485875706215,6.21468926553672,5.64971751412429,2.25988700564972,1.69491525423729
"E00004558",277,4,4,3,10,0,11,7,41,24,54,50,20,34,10,2,3,41.4873646209386,40,1.44404332129964,1.44404332129964,1.08303249097473,3.6101083032491,0,3.97111913357401,2.52707581227437,14.8014440433213,8.66425992779783,19.4945848375451,18.0505415162455,7.22021660649819,12.2743682310469,3.6101083032491,0.72202166064982,1.08303249097473
"E00004559",503,35,12,3,11,1,6,24,100,78,123,53,14,28,12,1,2,32.5387673956262,28,6.95825049701789,2.38568588469185,0.596421471172962,2.18687872763419,0.198807157057654,1.19284294234592,4.7713717693837,19.8807157057654,15.506958250497,24.4532803180915,10.5367793240557,2.78330019880716,5.56660039761431,2.38568588469185,0.198807157057654,0.397614314115308
"E00004560",227,13,6,4,10,2,6,3,16,18,52,51,6,28,9,3,0,40.1674008810573,40,5.72687224669604,2.6431718061674,1.76211453744493,4.40528634361234,0.881057268722467,2.6431718061674,1.3215859030837,7.04845814977974,7.9295154185022,22.9074889867841,22.4669603524229,2.6431718061674,12.3348017621145,3.9647577092511,1.3215859030837,0
"E00004561",268,5,3,2,7,0,4,19,88,18,64,37,5,4,10,2,0,32.5671641791045,26.5,1.86567164179104,1.11940298507463,0.746268656716418,2.61194029850746,0,1.49253731343284,7.08955223880597,32.8358208955224,6.71641791044776,23.8805970149254,13.8059701492537,1.86567164179104,1.49253731343284,3.73134328358209,0.746268656716418,0
"E00004562",272,17,3,3,10,3,1,6,25,45,83,39,7,19,9,1,1,35.3786764705882,31,6.25,1.10294117647059,1.10294117647059,3.67647058823529,1.10294117647059,0.367647058823529,2.20588235294118,9.19117647058824,16.5441176470588,30.5147058823529,14.3382352941176,2.57352941176471,6.98529411764706,3.30882352941176,0.367647058823529,0.367647058823529
"E00004563",579,29,14,14,22,7,9,114,87,61,115,62,14,19,8,4,0,29.3039723661485,23,5.00863557858376,2.41796200345423,2.41796200345423,3.79965457685665,1.20898100172712,1.55440414507772,19.6891191709845,15.0259067357513,10.5354058721934,19.8618307426598,10.7081174438687,2.41796200345423,3.28151986183074,1.38169257340242,0.690846286701209,0
"E00004564",297,10,7,5,7,1,3,4,77,47,89,27,7,4,7,1,1,30.9057239057239,29,3.36700336700337,2.35690235690236,1.68350168350168,2.35690235690236,0.336700336700337,1.01010101010101,1.34680134680135,25.9259259259259,15.8249158249158,29.96632996633,9.09090909090909,2.35690235690236,1.34680134680135,2.35690235690236,0.336700336700337,0.336700336700337
"E00004565",309,21,5,14,27,2,3,8,26,15,52,46,17,29,32,8,4,41.126213592233,40,6.79611650485437,1.61812297734628,4.53074433656958,8.7378640776699,0.647249190938511,0.970873786407767,2.58899676375405,8.41423948220065,4.85436893203883,16.8284789644013,14.8867313915858,5.50161812297735,9.38511326860841,10.3559870550162,2.58899676375405,1.29449838187702
"E00004566",284,19,12,7,11,2,12,4,9,25,89,62,4,12,11,2,3,36.1161971830986,35,6.69014084507042,4.22535211267606,2.46478873239437,3.87323943661972,0.704225352112676,4.22535211267606,1.40845070422535,3.16901408450704,8.80281690140845,31.3380281690141,21.830985915493,1.40845070422535,4.22535211267606,3.87323943661972,0.704225352112676,1.05633802816901
"E00004567",385,27,21,15,38,11,13,14,46,29,82,56,7,14,8,3,1,29.9116883116883,25,7.01298701298701,5.45454545454545,3.8961038961039,9.87012987012987,2.85714285714286,3.37662337662338,3.63636363636364,11.9480519480519,7.53246753246753,21.2987012987013,14.5454545454545,1.81818181818182,3.63636363636364,2.07792207792208,0.779220779220779,0.25974025974026
"E00004568",359,16,8,5,13,1,8,5,48,67,105,41,13,15,10,4,0,34.116991643454,30,4.45682451253482,2.22841225626741,1.39275766016713,3.62116991643454,0.278551532033426,2.22841225626741,1.39275766016713,13.3704735376045,18.6629526462396,29.2479108635098,11.4206128133705,3.62116991643454,4.17827298050139,2.78551532033426,1.1142061281337,0
"E00004569",325,17,10,3,12,3,5,3,26,41,82,65,17,21,19,1,0,38.7107692307692,37,5.23076923076923,3.07692307692308,0.923076923076923,3.69230769230769,0.923076923076923,1.53846153846154,0.923076923076923,8,12.6153846153846,25.2307692307692,20,5.23076923076923,6.46153846153846,5.84615384615385,0.307692307692308,0
"E00004570",316,25,9,5,13,0,1,2,24,28,88,43,17,36,24,0,1,39.8481012658228,39,7.91139240506329,2.84810126582278,1.58227848101266,4.11392405063291,0,0.316455696202532,0.632911392405063,7.59493670886076,8.86075949367089,27.8481012658228,13.6075949367089,5.37974683544304,11.3924050632911,7.59493670886076,0,0.316455696202532
"E00004571",333,14,9,2,11,0,7,8,29,54,102,51,17,18,9,2,0,36.1651651651652,33,4.2042042042042,2.7027027027027,0.600600600600601,3.3033033033033,0,2.1021021021021,2.4024024024024,8.70870870870871,16.2162162162162,30.6306306306306,15.3153153153153,5.10510510510511,5.40540540540541,2.7027027027027,0.600600600600601,0
"E00004572",382,28,9,6,12,0,1,6,47,73,133,41,7,6,11,0,2,31.9293193717278,30,7.32984293193717,2.35602094240838,1.57068062827225,3.1413612565445,0,0.261780104712042,1.57068062827225,12.303664921466,19.1099476439791,34.8167539267016,10.7329842931937,1.83246073298429,1.57068062827225,2.87958115183246,0,0.523560209424084
"E00004573",335,20,8,3,13,4,7,7,35,44,67,74,18,20,12,1,2,37.2268656716418,34,5.97014925373134,2.38805970149254,0.895522388059702,3.88059701492537,1.19402985074627,2.08955223880597,2.08955223880597,10.4477611940298,13.134328358209,20,22.089552238806,5.37313432835821,5.97014925373134,3.58208955223881,0.298507462686567,0.597014925373134
"E00004574",372,20,15,7,7,2,2,3,43,47,119,54,14,26,8,3,2,36.1505376344086,34.5,5.37634408602151,4.03225806451613,1.88172043010753,1.88172043010753,0.537634408602151,0.537634408602151,0.806451612903226,11.5591397849462,12.6344086021505,31.989247311828,14.5161290322581,3.76344086021505,6.98924731182796,2.1505376344086,0.806451612903226,0.537634408602151
"E00004575",342,10,8,3,11,3,3,4,39,74,111,48,6,17,3,2,0,33.8947368421053,31,2.92397660818713,2.33918128654971,0.87719298245614,3.21637426900585,0.87719298245614,0.87719298245614,1.16959064327485,11.4035087719298,21.6374269005848,32.4561403508772,14.0350877192982,1.75438596491228,4.97076023391813,0.87719298245614,0.584795321637427,0
"E00004576",354,33,10,13,27,5,10,7,18,27,88,60,23,15,15,3,0,34.909604519774,34,9.32203389830508,2.82485875706215,3.67231638418079,7.6271186440678,1.41242937853107,2.82485875706215,1.9774011299435,5.08474576271187,7.6271186440678,24.8587570621469,16.9491525423729,6.49717514124294,4.23728813559322,4.23728813559322,0.847457627118644,0
"E00004577",334,15,11,7,17,3,4,6,16,32,72,54,13,29,29,9,17,43.940119760479,40,4.49101796407186,3.2934131736527,2.09580838323353,5.08982035928144,0.898203592814371,1.19760479041916,1.79640718562874,4.79041916167665,9.58083832335329,21.5568862275449,16.1676646706587,3.89221556886228,8.68263473053892,8.68263473053892,2.69461077844311,5.08982035928144
"E00004578",283,10,5,3,9,3,3,5,23,50,113,42,3,12,2,0,0,33.7703180212014,32,3.53356890459364,1.76678445229682,1.06007067137809,3.18021201413428,1.06007067137809,1.06007067137809,1.76678445229682,8.12720848056537,17.6678445229682,39.9293286219081,14.8409893992933,1.06007067137809,4.24028268551237,0.706713780918728,0,0
"E00004579",253,21,8,4,15,3,5,2,13,23,73,45,15,18,6,2,0,35.9841897233202,34,8.300395256917,3.16205533596838,1.58102766798419,5.92885375494071,1.18577075098814,1.97628458498024,0.790513833992095,5.13833992094862,9.09090909090909,28.8537549407115,17.7865612648221,5.92885375494071,7.11462450592885,2.37154150197628,0.790513833992095,0
"E00004580",301,15,7,3,12,5,2,4,21,51,107,40,12,14,4,4,0,35.0232558139535,33,4.98338870431894,2.32558139534884,0.996677740863787,3.98671096345515,1.66112956810631,0.664451827242525,1.32890365448505,6.97674418604651,16.9435215946844,35.5481727574751,13.2890365448505,3.98671096345515,4.65116279069767,1.32890365448505,1.32890365448505,0
"E00004581",236,8,4,4,20,2,4,5,21,32,70,40,6,17,2,1,0,34.9025423728814,32,3.38983050847458,1.69491525423729,1.69491525423729,8.47457627118644,0.847457627118644,1.69491525423729,2.11864406779661,8.89830508474576,13.5593220338983,29.6610169491525,16.9491525423729,2.54237288135593,7.20338983050847,0.847457627118644,0.423728813559322,0
"E00004582",279,22,11,8,13,2,2,4,14,31,79,51,14,21,7,0,0,35.8781362007168,36,7.88530465949821,3.9426523297491,2.8673835125448,4.6594982078853,0.716845878136201,0.716845878136201,1.4336917562724,5.01792114695341,11.1111111111111,28.3154121863799,18.2795698924731,5.01792114695341,7.52688172043011,2.5089605734767,0,0
"E00004583",373,20,13,3,23,2,11,7,25,40,86,71,20,37,14,0,1,38.1018766756032,36,5.36193029490617,3.48525469168901,0.804289544235925,6.16621983914209,0.536193029490617,2.94906166219839,1.87667560321716,6.70241286863271,10.7238605898123,23.0563002680965,19.0348525469169,5.36193029490617,9.91957104557641,3.75335120643432,0,0.268096514745308
"E00004584",367,16,11,8,16,0,5,6,23,46,112,83,9,15,12,5,0,37.0599455040872,35,4.35967302452316,2.99727520435967,2.17983651226158,4.35967302452316,0,1.36239782016349,1.63487738419619,6.26702997275204,12.5340599455041,30.5177111716621,22.6158038147139,2.45231607629428,4.08719346049046,3.26975476839237,1.36239782016349,0
"E00004585",260,16,5,7,9,1,4,5,25,30,73,53,11,15,6,0,0,35.7653846153846,34.5,6.15384615384615,1.92307692307692,2.69230769230769,3.46153846153846,0.384615384615385,1.53846153846154,1.92307692307692,9.61538461538462,11.5384615384615,28.0769230769231,20.3846153846154,4.23076923076923,5.76923076923077,2.30769230769231,0,0
"E00004586",247,12,4,1,5,1,7,4,12,35,75,40,18,21,11,1,0,39.9028340080972,36,4.8582995951417,1.61943319838057,0.404858299595142,2.02429149797571,0.404858299595142,2.83400809716599,1.61943319838057,4.8582995951417,14.17004048583,30.3643724696356,16.1943319838057,7.28744939271255,8.50202429149797,4.45344129554656,0.404858299595142,0
"E00004587",264,16,3,5,11,6,8,9,22,36,53,59,18,10,6,2,0,36.1628787878788,33,6.06060606060606,1.13636363636364,1.89393939393939,4.16666666666667,2.27272727272727,3.03030303030303,3.40909090909091,8.33333333333333,13.6363636363636,20.0757575757576,22.3484848484848,6.81818181818182,3.78787878787879,2.27272727272727,0.757575757575758,0
"E00004588",322,12,4,4,14,0,11,2,21,45,118,52,15,18,4,1,1,36.1273291925466,33,3.72670807453416,1.24223602484472,1.24223602484472,4.34782608695652,0,3.41614906832298,0.62111801242236,6.52173913043478,13.9751552795031,36.6459627329193,16.1490683229814,4.6583850931677,5.59006211180124,1.24223602484472,0.31055900621118,0.31055900621118
"E00004589",277,20,9,10,9,4,5,12,15,22,77,52,20,18,3,1,0,35.9891696750903,37,7.22021660649819,3.24909747292419,3.6101083032491,3.24909747292419,1.44404332129964,1.80505415162455,4.33212996389892,5.41516245487365,7.94223826714801,27.7978339350181,18.7725631768953,7.22021660649819,6.49819494584837,1.08303249097473,0.36101083032491,0
