"GeographyCode","QS402EW0001","QS402EW0002","QS402EW0003","QS402EW0004","QS402EW0005","QS402EW0006","QS402EW0007","QS402EW0008","QS402EW0009","QS402EW0010","QS402EW0011","QS402EW0012"
"E00004591",112,93,12,1,4,7,81,61,20,0,0,19
"E00004592",99,95,29,0,2,27,66,3,62,1,0,4
"E00004593",229,215,16,1,4,11,199,102,64,33,0,14
"E00004594",124,124,8,1,0,7,114,32,82,0,2,0
"E00004595",104,104,46,2,6,38,58,19,39,0,0,0
"E00004596",108,108,83,1,11,71,25,6,19,0,0,0
"E00004597",214,205,103,0,89,14,102,67,29,6,0,9
"E00004598",106,100,16,1,2,13,84,32,52,0,0,6
"E00004599",161,161,39,6,7,26,122,54,68,0,0,0
"E00004600",124,124,3,0,3,0,121,114,5,2,0,0
"E00004601",117,113,37,1,7,29,76,61,12,3,0,4
"E00004602",115,115,28,1,6,21,87,15,68,4,0,0
"E00004603",131,128,13,0,6,7,115,77,37,1,0,3
"E00004604",136,131,12,3,0,9,119,80,28,11,0,5
"E00004605",113,113,1,0,0,1,112,104,8,0,0,0
"E00004606",169,169,20,1,7,12,149,109,28,12,0,0
"E00004607",132,132,2,1,0,1,130,125,5,0,0,0
"E00004608",133,133,20,4,10,6,113,88,25,0,0,0
"E00004609",221,217,5,1,1,3,212,186,19,7,0,4
"E00004610",123,123,1,0,0,1,121,116,1,4,1,0
"E00004611",157,157,0,0,0,0,157,145,12,0,0,0
"E00004612",142,137,10,3,2,5,127,107,7,13,0,5
"E00004613",125,122,10,0,5,5,112,100,7,5,0,3
"E00004614",224,224,19,2,1,16,205,117,75,13,0,0
"E00004615",102,100,22,2,2,18,78,8,69,1,0,2
"E00004616",133,133,19,1,2,16,114,13,100,1,0,0
"E00004617",114,101,8,1,2,5,93,15,78,0,0,13
"E00004618",125,125,17,0,3,14,108,15,93,0,0,0
"E00004619",123,123,6,1,0,5,117,70,45,2,0,0
"E00004620",141,129,7,2,0,5,122,22,100,0,0,12
"E00004621",133,123,16,0,5,11,107,52,55,0,0,10
"E00004622",209,199,9,0,3,6,190,131,59,0,0,10
"E00004623",151,135,12,1,2,9,123,43,80,0,0,16
"E00004624",120,118,39,7,13,19,79,48,30,1,0,2
"E00004625",172,172,11,1,2,8,161,117,44,0,0,0
"E00004626",235,205,9,1,3,5,196,185,4,7,0,30
"E00004627",98,96,2,0,2,0,94,93,1,0,0,2
"E00004628",91,91,0,0,0,0,91,90,1,0,0,0
"E00004629",117,75,12,2,8,2,63,10,53,0,0,42
"E00004630",104,88,13,0,4,9,75,24,51,0,0,16
"E00004631",130,124,38,2,4,32,86,45,41,0,0,6
"E00004632",95,95,1,0,0,1,94,90,4,0,0,0
"E00004633",102,100,27,2,3,22,73,72,1,0,0,2
"E00004634",145,143,19,2,7,10,124,20,104,0,0,2
"E00004635",125,125,4,3,1,0,121,119,2,0,0,0
"E00004636",113,113,2,0,2,0,111,109,2,0,0,0
"E00004637",121,116,2,0,2,0,114,107,4,3,0,5
"E00004638",158,129,10,0,0,10,119,36,72,11,0,29
"E00004639",96,96,2,0,1,1,94,75,19,0,0,0
"E00004640",146,146,4,1,0,3,142,118,18,6,0,0
"E00004641",125,125,2,0,1,1,123,123,0,0,0,0
"E00004642",130,130,3,0,1,2,127,127,0,0,0,0
"E00004643",186,170,22,1,13,8,148,60,66,22,0,16
"E00004644",132,130,4,1,2,1,126,118,8,0,0,2
"E00004645",111,111,1,0,0,1,110,108,2,0,0,0
"E00004646",110,110,1,0,0,1,109,92,14,3,0,0
"E00004647",168,157,17,5,3,9,140,57,75,8,0,11
"E00004649",129,121,1,0,0,1,120,70,42,8,0,8
"E00004650",208,196,11,2,5,4,185,139,44,2,0,12
"E00004651",106,106,0,0,0,0,106,104,0,2,0,0
"E00004652",133,133,6,1,1,4,127,56,62,9,0,0
"E00004653",113,113,0,0,0,0,113,108,2,3,0,0
"E00004654",100,92,0,0,0,0,92,91,0,1,0,8
"E00004655",125,112,10,2,1,7,102,55,46,1,0,13
"E00004656",233,164,1,1,0,0,163,131,30,2,0,69
"E00004658",114,111,5,0,1,4,106,79,13,14,0,3
"E00004659",165,159,7,1,0,6,152,78,32,42,0,6
"E00004660",128,128,11,2,4,5,116,40,65,11,1,0
"E00004661",129,129,6,1,1,4,123,95,15,13,0,0
"E00004662",144,144,2,0,1,1,142,138,0,4,0,0
"E00004663",118,118,4,2,0,2,114,92,22,0,0,0
"E00004664",147,139,20,2,1,17,119,37,80,2,0,8
"E00004665",117,117,2,1,1,0,115,101,13,1,0,0
"E00004666",178,178,2,0,0,2,176,148,21,7,0,0
"E00004667",126,126,0,0,0,0,126,125,0,1,0,0
"E00004668",84,84,3,1,1,1,81,14,67,0,0,0
"E00004669",105,101,2,0,0,2,99,91,6,2,0,4
"E00004670",109,109,1,0,0,1,108,108,0,0,0,0
"E00004671",170,168,37,4,8,25,131,119,12,0,0,2
"E00004672",120,120,5,0,0,5,115,100,14,1,0,0
"E00004673",126,126,0,0,0,0,126,123,3,0,0,0
"E00004674",102,97,2,0,0,2,95,95,0,0,0,5
"E00004675",105,102,11,0,4,7,91,66,25,0,0,3
"E00004676",118,118,9,0,2,7,109,105,3,1,0,0
"E00004677",112,107,3,2,1,0,104,78,19,7,0,5
"E00004678",127,119,15,4,0,11,104,77,26,1,0,8
"E00004679",102,102,1,1,0,0,101,100,0,1,0,0
"E00004680",126,126,2,0,0,2,124,113,8,3,0,0
"E00004681",133,122,22,0,11,11,100,60,39,1,0,11
"E00004682",64,64,0,0,0,0,64,62,1,1,0,0
"E00004683",68,66,4,1,1,2,62,62,0,0,0,2
"E00004684",132,130,0,0,0,0,130,129,1,0,0,2
"E00004685",122,120,1,1,0,0,119,119,0,0,0,2
"E00004686",123,123,0,0,0,0,123,122,0,1,0,0
"E00004687",116,116,60,1,7,52,56,50,4,2,0,0
"E00004688",174,174,3,1,1,1,171,171,0,0,0,0
"E00004689",116,116,1,0,0,1,115,114,0,1,0,0
"E00004690",109,109,0,0,0,0,109,101,7,1,0,0
"E00004691",151,151,66,2,2,62,85,84,1,0,0,0
"E00004692",141,141,17,0,1,16,124,116,2,6,0,0
"E00004693",138,138,2,0,0,2,136,107,27,2,0,0
"E00004694",108,108,12,0,2,10,96,65,25,6,0,0
"E00004695",179,146,23,1,4,18,123,84,25,14,0,33
"E00004696",126,126,0,0,0,0,126,125,0,1,0,0
"E00004697",135,135,11,0,2,9,124,118,5,1,0,0
"E00004699",69,69,4,3,0,1,65,65,0,0,0,0
"E00004700",111,111,9,2,3,4,102,97,5,0,0,0
"E00004701",147,147,2,0,1,1,145,124,1,20,0,0
"E00004702",125,122,1,0,1,0,121,117,3,1,0,3
"E00004703",143,143,27,1,1,25,116,56,58,2,0,0
"E00004704",162,158,26,2,6,18,132,81,28,23,0,4
"E00004705",161,159,37,0,3,34,122,22,97,3,0,2
"E00004706",198,184,17,5,1,11,167,73,91,3,0,14
"E00004707",228,220,16,0,7,9,204,90,53,61,0,8
"E00004708",118,104,17,0,2,15,87,53,33,1,0,14
"E00004709",152,140,33,0,4,29,107,72,33,2,0,12
"E00004710",131,123,21,3,4,14,101,55,44,2,1,8
"E00004711",142,137,24,0,4,20,113,48,65,0,0,5
"E00004712",157,157,86,17,31,38,64,47,13,4,7,0
"E00004713",93,91,0,0,0,0,91,91,0,0,0,2
"E00004714",141,140,14,0,3,11,126,117,8,1,0,1
"E00004715",145,142,0,0,0,0,142,141,1,0,0,3
"E00004716",127,123,2,1,0,1,121,121,0,0,0,4
"E00004717",72,70,11,1,3,7,59,59,0,0,0,2
"E00004718",119,116,1,1,0,0,115,114,1,0,0,3
"E00004719",179,177,2,0,0,2,175,168,4,3,0,2
"E00004720",118,118,0,0,0,0,118,117,1,0,0,0
"E00004721",133,130,3,2,0,1,127,125,2,0,0,3
"E00004722",107,107,2,0,1,1,105,103,2,0,0,0
"E00004723",114,112,0,0,0,0,112,111,1,0,0,2
"E00004724",126,118,4,1,1,2,114,85,13,16,0,8
"E00004725",126,126,2,0,0,2,124,123,1,0,0,0
"E00004726",117,114,3,0,3,0,111,109,0,2,0,3
"E00004727",125,118,1,1,0,0,116,103,10,3,1,7
"E00004728",199,199,0,0,0,0,198,195,3,0,1,0
"E00004729",101,101,3,2,1,0,98,96,2,0,0,0
"E00004730",77,77,8,1,3,4,69,67,1,1,0,0
"E00004731",158,158,3,0,1,2,155,123,6,26,0,0
"E00004732",124,124,6,0,2,4,118,116,2,0,0,0
"E00004733",131,131,13,1,5,7,118,92,26,0,0,0
"E00004734",109,109,3,2,0,1,104,103,1,0,2,0
"E00004735",136,136,1,0,0,1,135,133,2,0,0,0
"E00004736",130,130,11,2,4,5,119,102,17,0,0,0
"E00004738",113,113,100,1,10,89,13,10,2,1,0,0
"E00004739",131,131,3,0,1,2,128,127,1,0,0,0
"E00004740",99,99,47,2,12,33,52,51,1,0,0,0
"E00004741",132,130,6,1,0,5,124,85,38,1,0,2
"E00004742",185,185,10,0,1,9,175,60,115,0,0,0
"E00004743",136,136,2,0,1,1,134,130,4,0,0,0
"E00004744",126,126,12,3,2,7,114,114,0,0,0,0
"E00004745",127,122,8,1,4,3,114,112,1,1,0,5
"E00004746",152,149,1,0,0,1,148,147,1,0,0,3
"E00004747",132,129,1,0,1,0,128,125,1,2,0,3
"E00004748",151,151,2,0,0,2,149,143,3,3,0,0
"E00004749",178,173,7,1,0,6,166,133,31,2,0,5
"E00004750",144,144,1,0,0,1,138,133,3,2,5,0
"E00004751",147,147,30,2,10,18,117,98,19,0,0,0
"E00004752",127,127,49,2,10,37,78,25,52,1,0,0
"E00004753",125,121,1,0,1,0,120,119,0,1,0,4
"E00004754",134,134,2,0,2,0,132,126,2,4,0,0
"E00004755",111,111,0,0,0,0,111,109,1,1,0,0
"E00004756",112,112,4,1,0,3,108,87,19,2,0,0
"E00004757",116,116,2,1,1,0,114,112,2,0,0,0
"E00004758",80,75,1,1,0,0,74,73,0,1,0,5
"E00004759",104,101,1,1,0,0,100,100,0,0,0,3
"E00004760",104,104,2,1,1,0,102,101,1,0,0,0
"E00004761",136,136,3,1,1,1,133,131,1,1,0,0
"E00004762",133,130,3,2,0,1,127,120,4,3,0,3
"E00004763",110,107,1,0,1,0,106,106,0,0,0,3
"E00004764",93,93,1,0,0,1,92,90,2,0,0,0
"E00004765",102,97,0,0,0,0,97,94,0,3,0,5
"E00004766",121,121,5,4,1,0,116,36,80,0,0,0
"E00004767",142,137,15,3,9,3,122,35,87,0,0,5
"E00004768",99,99,9,2,3,4,90,12,78,0,0,0
"E00004769",151,119,11,7,2,2,108,36,72,0,0,32
"E00004770",91,91,26,7,10,9,65,16,49,0,0,0
"E00004771",117,117,57,49,2,6,60,11,49,0,0,0
"E00004772",124,124,22,6,9,7,102,30,72,0,0,0
"E00004773",133,133,15,2,13,0,118,11,107,0,0,0
"E00004774",108,108,20,5,4,11,88,86,2,0,0,0
"E00004775",113,113,14,1,2,11,99,6,93,0,0,0
"E00004776",138,138,14,1,1,12,124,26,93,5,0,0
"E00004777",115,115,0,0,0,0,115,113,2,0,0,0
"E00004778",105,103,11,6,4,1,92,74,18,0,0,2
"E00004779",142,142,12,5,4,3,130,127,3,0,0,0
"E00004780",124,124,16,6,0,10,108,107,1,0,0,0
"E00004781",134,131,6,0,1,5,125,106,19,0,0,3
"E00004782",114,114,31,9,9,13,83,83,0,0,0,0
"E00004783",124,124,10,3,3,4,114,111,3,0,0,0
"E00004784",121,121,12,1,2,9,109,106,3,0,0,0
"E00004785",123,119,3,0,0,3,116,112,4,0,0,4
"E00004786",107,105,8,0,2,6,97,85,8,4,0,2
"E00004787",145,139,8,2,6,0,131,45,86,0,0,6
"E00004788",125,115,8,2,3,3,107,40,67,0,0,10
"E00004789",87,64,3,0,0,3,61,39,20,2,0,23
"E00004790",130,125,14,0,2,12,111,28,83,0,0,5
"E00004791",106,106,9,1,2,6,97,45,52,0,0,0
"E00004792",117,117,10,2,4,4,107,36,70,1,0,0
"E00004793",121,114,10,0,9,1,104,15,89,0,0,7
"E00004794",198,198,67,2,23,42,131,116,10,5,0,0
"E00004795",101,101,7,0,0,7,94,42,52,0,0,0
"E00004796",132,123,10,1,1,8,113,17,96,0,0,9
"E00004797",143,133,1,1,0,0,132,117,4,11,0,10
"E00004798",111,106,5,2,1,2,101,9,92,0,0,5
"E00004799",142,137,8,2,0,6,129,33,96,0,0,5
"E00004801",133,129,7,0,2,5,122,34,88,0,0,4
"E00004802",108,100,9,0,1,8,91,22,69,0,0,8
"E00004803",82,82,3,0,3,0,79,31,48,0,0,0
"E00004804",113,98,7,2,4,1,91,24,67,0,0,15
"E00004805",96,93,0,0,0,0,93,92,1,0,0,3
"E00004806",124,105,7,2,2,3,98,23,75,0,0,19
"E00004807",109,109,4,1,2,1,105,90,14,1,0,0
"E00004808",93,93,2,1,0,1,91,90,1,0,0,0
"E00004809",117,117,67,1,14,52,50,46,3,1,0,0
"E00004810",126,126,11,2,7,2,115,6,109,0,0,0
"E00004811",122,120,16,3,8,5,104,19,85,0,0,2
"E00004812",160,160,6,3,1,2,154,96,58,0,0,0
"E00004813",174,162,31,9,21,1,131,32,98,1,0,12
"E00004814",124,124,27,1,6,20,97,58,39,0,0,0
"E00004815",242,212,38,4,7,27,174,108,40,26,0,30
"E00004816",131,99,24,1,1,22,75,20,55,0,0,32
"E00004817",112,109,52,0,5,47,57,2,55,0,0,3
"E00004818",138,105,10,0,1,9,95,65,30,0,0,33
"E00004819",138,127,80,0,5,75,47,11,36,0,0,11
"E00004820",136,126,7,2,3,2,119,57,53,9,0,10
"E00004821",109,98,5,1,0,4,93,13,79,1,0,11
"E00004822",130,126,75,2,12,61,51,9,42,0,0,4
"E00004823",180,180,5,1,1,3,175,172,2,1,0,0
"E00004824",130,86,9,0,4,5,77,15,53,9,0,44
"E00004825",110,88,1,0,0,1,87,26,61,0,0,22
"E00004826",125,114,5,0,0,5,109,10,99,0,0,11
"E00004827",168,166,10,2,3,5,156,113,43,0,0,2
"E00004828",133,133,22,1,5,16,111,103,8,0,0,0
"E00004829",109,87,10,2,1,7,77,36,41,0,0,22
"E00004830",139,111,8,0,1,7,103,47,56,0,0,28
"E00004831",117,115,13,0,2,11,102,100,2,0,0,2
"E00004832",147,147,38,6,5,27,109,59,37,13,0,0
"E00004833",156,141,18,1,4,13,123,15,108,0,0,15
"E00004834",185,181,28,1,2,25,153,23,130,0,0,4
"E00004835",167,161,19,2,9,8,142,51,69,22,0,6
"E00004836",171,165,11,0,0,11,154,77,70,7,0,6
"E00004837",191,188,22,3,4,15,166,55,111,0,0,3
"E00004838",131,128,19,2,3,14,109,20,89,0,0,3
"E00004839",178,167,14,1,3,10,153,49,104,0,0,11
"E00004840",117,113,8,1,2,5,105,24,81,0,0,4
"E00004841",133,133,24,2,5,17,109,40,69,0,0,0
"E00004842",116,106,21,2,1,18,85,6,77,2,0,10
"E00004843",110,110,14,1,3,10,95,18,77,0,1,0
"E00004844",139,136,17,1,3,13,119,12,107,0,0,3
"E00004845",131,131,13,4,7,2,118,54,64,0,0,0
"E00004846",127,124,4,4,0,0,120,61,59,0,0,3
"E00004847",137,137,2,2,0,0,135,104,31,0,0,0
"E00004848",159,159,16,10,5,1,143,117,17,9,0,0
"E00004849",138,138,25,5,17,3,113,99,14,0,0,0
"E00004850",203,203,15,0,12,3,187,108,72,7,1,0
"E00004851",95,95,9,1,3,5,86,49,36,1,0,0
"E00004852",138,131,41,0,1,40,90,21,62,7,0,7
"E00004853",144,135,22,1,18,3,113,49,30,34,0,9
"E00174649",108,108,5,0,3,2,103,100,3,0,0,0
"E00174650",92,92,0,0,0,0,91,81,4,6,1,0
"E00174651",81,74,2,1,0,1,72,40,25,7,0,7
"E00174652",84,84,2,0,0,2,82,72,9,1,0,0
"E00174653",105,105,2,0,2,0,103,95,1,7,0,0
"E00174654",98,93,6,1,1,4,87,79,5,3,0,5
"E00174655",160,158,1,0,0,1,157,155,2,0,0,2
"E00174656",115,115,29,0,4,25,86,72,13,1,0,0
"E00174657",100,100,26,1,3,22,74,71,3,0,0,0
"E00174658",80,73,30,0,5,25,43,9,34,0,0,7
"E00174659",161,158,4,1,0,3,154,102,42,10,0,3
"E00174660",51,51,21,0,2,19,30,9,20,1,0,0
"E00174661",84,84,22,5,7,10,62,27,32,3,0,0
"E00174662",90,22,0,0,0,0,22,12,10,0,0,68
"E00174663",111,56,1,0,0,1,55,37,17,1,0,55
"E00174664",100,48,3,0,0,3,45,32,10,3,0,52
"E00174665",113,98,3,1,0,2,95,86,8,1,0,15
"E00174666",80,80,1,0,0,1,79,78,1,0,0,0
"E00174667",87,85,29,2,2,25,56,26,30,0,0,2
"E00174668",108,108,53,4,5,44,55,53,2,0,0,0
"E00174669",125,121,2,0,0,2,119,116,3,0,0,4
"E00174670",107,107,0,0,0,0,107,101,5,1,0,0
"E00174671",87,87,19,0,2,17,68,61,5,2,0,0
"E00174672",141,134,1,0,0,1,133,133,0,0,0,7
"E00174673",91,91,0,0,0,0,91,87,3,1,0,0
"E00174674",88,86,4,0,2,2,82,46,6,30,0,2
"E00174675",117,117,20,2,2,16,97,80,14,3,0,0
"E00174676",152,137,1,1,0,0,136,133,0,3,0,15
"E00174677",160,160,0,0,0,0,160,147,10,3,0,0
"E00174678",113,113,9,0,3,6,104,87,4,13,0,0
"E00174679",49,24,0,0,0,0,24,18,6,0,0,25
"E00174680",91,88,0,0,0,0,88,86,2,0,0,3
