"GeographyCode","KS205EW0001","KS205EW0002","KS205EW0003","KS205EW0004","KS205EW0005","KS205EW0006","KS205EW0007","KS205EW0008","KS205EW0009","KS205EW0010","KS205EW0011","KS205EW0012","KS205EW0013","KS205EW0014","KS205EW0015","KS205EW0016","KS205EW0017","KS205EW0018","KS205EW0019","KS205EW0020","KS205EW0021","KS205EW0022","KS205EW0023","KS205EW0024","KS205EW0025"
"E01000938",1752,135,1015,29,403,21,35,110,54,0,14,39,0,7.70547945205479,57.9337899543379,1.65525114155251,23.0022831050228,1.1986301369863,1.99771689497717,6.27853881278539,3.08219178082192,0,0.799086757990868,2.22602739726027,0
"E01000939",1223,57,898,16,123,11,18,97,9,1,10,10,0,4.66067048242028,73.426001635323,1.30825838103025,10.0572363041701,0.899427636958299,1.47179067865904,7.93131643499591,0.735895339329518,0.0817661488143908,0.817661488143908,0.817661488143908,0
"E01000940",1130,75,641,17,135,16,35,127,79,5,14,38,0,6.63716814159292,56.7256637168142,1.50442477876106,11.9469026548673,1.41592920353982,3.09734513274336,11.2389380530973,6.99115044247788,0.442477876106195,1.23893805309735,3.36283185840708,0
"E01000941",1230,97,888,32,123,3,29,65,21,1,6,9,0,7.88617886178862,72.1951219512195,2.60162601626016,10,0.24390243902439,2.35772357723577,5.28455284552846,1.70731707317073,0.0813008130081301,0.48780487804878,0.731707317073171,0
"E01000942",2111,64,1237,34,303,36,33,354,92,4,17,37,1,3.03173851255329,58.5978209379441,1.61061108479394,14.3533870203695,1.70535291331123,1.56324017053529,16.7693036475604,4.35812411179536,0.189483657034581,0.805305542396968,1.75272382756987,0.0473709142586452
"E01000943",1054,23,620,21,195,22,17,107,57,8,5,25,1,2.18216318785579,58.8235294117647,1.99240986717268,18.5009487666034,2.08728652751423,1.61290322580645,10.1518026565465,5.40796963946869,0.759013282732448,0.47438330170778,2.3719165085389,0.094876660341556
"E01000944",1899,107,1200,31,131,38,22,237,26,1,10,133,0,5.63454449710374,63.1911532385466,1.63243812532912,6.89836756187467,2.00105318588731,1.15850447604002,12.480252764613,1.36914165350184,0.0526592943654555,0.526592943654555,7.00368615060558,0
"E01000945",1821,62,1170,34,262,42,28,196,46,4,10,23,0,3.40472267984624,64.2504118616145,1.86710598572213,14.387699066447,2.30642504118616,1.53761669412411,10.7633168588688,2.52608456891818,0.219659527732015,0.549148819330038,1.26304228445909,0
"E01000946",1516,62,1047,25,155,38,29,102,77,2,12,59,0,4.08970976253298,69.0633245382586,1.6490765171504,10.2242744063325,2.5065963060686,1.91292875989446,6.72823218997362,5.07915567282322,0.131926121372032,0.79155672823219,3.89182058047493,0
"E01000947",1954,89,1241,55,259,30,34,254,80,3,19,52,0,4.55475946775844,63.510747185261,2.81473899692938,13.2548618219038,1.5353121801433,1.74002047082907,12.9989764585466,4.09416581371546,0.15353121801433,0.972364380757421,2.66120777891505,0
"E01000948",1736,104,1194,54,196,21,24,80,87,5,13,54,0,5.99078341013825,68.778801843318,3.11059907834101,11.2903225806452,1.20967741935484,1.38248847926267,4.60829493087558,5.01152073732719,0.288018433179724,0.748847926267281,3.11059907834101,0
"E01000949",1633,127,1232,36,109,11,26,82,25,0,5,28,0,7.77709736680955,75.4439681567667,2.20453153704838,6.67483159828536,0.67360685854256,1.59216166564605,5.02143294549908,1.53092467850582,0,0.306184935701164,1.71463563992652,0
"E01000950",1431,74,1075,27,123,8,24,95,21,0,16,9,0,5.17120894479385,75.1222921034242,1.88679245283019,8.59538784067086,0.559049615653389,1.67714884696017,6.638714185884,1.46750524109015,0,1.11809923130678,0.628930817610063,0
"E01000951",1538,114,1142,27,118,19,13,88,19,1,13,11,0,7.41222366710013,74.2522756827048,1.7555266579974,7.67230169050715,1.23537061118336,0.845253576072822,5.72171651495449,1.23537061118336,0.0650195058517555,0.845253576072822,0.715214564369311,0
"E01000952",1729,120,1269,45,164,9,25,78,31,0,10,23,0,6.94042799305957,73.395026026605,2.60266049739734,9.48525159051475,0.520532099479468,1.44592249855408,4.51127819548872,1.79294389820706,0,0.578368999421631,1.33024869866975,0
"E01000953",1643,120,1168,60,150,13,25,103,21,1,14,10,0,7.30371272063299,71.0894704808278,3.65185636031649,9.12964090079124,0.79123554473524,1.52160681679854,6.26902008520998,1.27814972611077,0.0608642726719416,0.852099817407182,0.608642726719416,0
"E01000954",1656,152,1234,39,111,12,27,86,13,1,12,16,0,9.17874396135266,74.5169082125604,2.35507246376812,6.70289855072464,0.72463768115942,1.6304347826087,5.19323671497585,0.785024154589372,0.0603864734299517,0.72463768115942,0.966183574879227,0
"E01000955",1595,144,1178,22,117,7,26,106,21,1,13,7,0,9.0282131661442,73.8557993730408,1.37931034482759,7.33542319749216,0.438871473354232,1.63009404388715,6.64576802507837,1.3166144200627,0.0626959247648903,0.815047021943574,0.438871473354232,0
"E01000956",1532,72,1097,32,172,25,28,104,18,0,24,16,0,4.69973890339426,71.6057441253264,2.088772845953,11.2271540469974,1.63185378590078,1.82767624020888,6.78851174934726,1.17493472584856,0,1.56657963446475,1.0443864229765,0
"E01000957",1729,96,1200,62,178,24,39,108,25,2,19,39,0,5.55234239444766,69.4042799305957,3.58588779641411,10.294968189705,1.38808559861191,2.25563909774436,6.24638519375362,1.44592249855408,0.115673799884326,1.0989010989011,2.25563909774436,0
"E01000958",2264,101,1580,48,251,19,32,160,47,11,40,39,0,4.46113074204947,69.7879858657244,2.12014134275618,11.0865724381625,0.839222614840989,1.41342756183746,7.06713780918728,2.07597173144876,0.485865724381625,1.76678445229682,1.7226148409894,0
"E01000959",1670,142,1221,40,147,15,21,80,16,0,8,13,0,8.50299401197605,73.1137724550898,2.39520958083832,8.80239520958084,0.898203592814371,1.25748502994012,4.79041916167665,0.958083832335329,0,0.479041916167665,0.778443113772455,0
"E01000960",1774,52,1126,27,198,38,28,224,89,2,23,97,0,2.93122886133033,63.4723788049605,1.52198421645998,11.1612175873732,2.14205186020293,1.57835400225479,12.6268320180383,5.01691093573844,0.112739571589628,1.29650507328072,5.46786922209696,0
"E01000961",1591,89,1100,26,143,30,21,171,48,0,11,28,0,5.59396605908234,69.1389063482087,1.63419233186675,8.98805782526713,1.88560653676933,1.31992457573853,10.7479572595852,3.01697045883092,0,0.691389063482087,1.75989943431804,0
"E01000962",1592,27,954,41,258,38,47,124,99,3,9,139,0,1.69597989949749,59.9246231155779,2.57537688442211,16.2060301507538,2.38693467336683,2.95226130653266,7.78894472361809,6.21859296482412,0.188442211055276,0.565326633165829,8.73115577889447,0
"E01000963",1923,40,905,24,190,58,68,495,176,1,25,53,0,2.08008320332813,47.061882475299,1.24804992199688,9.88039521580863,3.01612064482579,3.53614144565783,25.7410296411856,9.15236609464379,0.0520020800832033,1.30005200208008,2.75611024440978,0
"E01000964",1577,54,1067,65,180,20,40,91,83,2,11,82,0,3.42422320862397,67.6601141407736,4.12175015852885,11.4140773620799,1.26823081800888,2.53646163601776,5.77045022194039,5.26315789473684,0.126823081800888,0.697526949904883,5.1997463538364,0
"E01000965",1522,50,1008,50,229,16,32,112,61,3,13,49,0,3.28515111695138,66.2286465177398,3.28515111695138,15.0459921156373,1.05124835742444,2.10249671484888,7.35873850197109,4.00788436268068,0.197109067017083,0.854139290407359,3.21944809461235,0
"E01000966",1512,19,963,40,252,35,34,84,111,4,11,115,1,1.25661375661376,63.6904761904762,2.64550264550265,16.6666666666667,2.31481481481481,2.24867724867725,5.55555555555556,7.34126984126984,0.264550264550265,0.727513227513227,7.60582010582011,0.0661375661375661
"E01000967",1409,35,930,14,185,42,26,94,144,1,9,39,0,2.48403122782115,66.0042583392477,0.99361249112846,13.1298793470546,2.98083747338538,1.84528034066714,6.67139815471966,10.2200141944642,0.07097232079489,0.63875088715401,2.76792051100071,0
"E01000968",1505,46,1072,49,158,25,29,85,54,3,9,67,1,3.05647840531561,71.2292358803987,3.25581395348837,10.4983388704319,1.66112956810631,1.92691029900332,5.64784053156146,3.58803986710963,0.199335548172757,0.598006644518272,4.45182724252492,0.0664451827242525
"E01000969",2032,36,1284,54,285,42,40,132,134,1,13,181,0,1.77165354330709,63.1889763779528,2.65748031496063,14.0255905511811,2.06692913385827,1.96850393700787,6.49606299212598,6.59448818897638,0.0492125984251968,0.639763779527559,8.90748031496063,0
"E01000970",1444,37,986,37,199,23,29,58,57,4,16,94,0,2.56232686980609,68.2825484764543,2.56232686980609,13.781163434903,1.59279778393352,2.00831024930748,4.01662049861496,3.94736842105263,0.277008310249307,1.10803324099723,6.50969529085873,0
"E01000971",1478,44,1101,38,160,12,18,48,83,5,17,65,0,2.97699594046008,74.4925575101489,2.57104194857916,10.8254397834912,0.81190798376184,1.21786197564276,3.24763193504736,5.61569688768606,0.3382949932341,1.15020297699594,4.3978349120433,0
"E01000972",2009,116,1304,66,244,21,45,174,44,0,16,69,0,5.77401692384271,64.9079143852663,3.28521652563464,12.1453459432554,1.04529616724739,2.23992035838726,8.66102538576406,2.1901443504231,0,0.79641612742658,3.43454454952713,0
"E01000973",1885,62,1300,67,239,14,35,102,60,2,11,71,0,3.28912466843501,68.9655172413793,3.55437665782493,12.6790450928382,0.742705570291777,1.85676392572944,5.41114058355438,3.18302387267904,0.106100795755968,0.583554376657825,3.76657824933687,0
"E01000974",1707,108,1189,98,153,17,33,69,50,1,9,55,0,6.32688927943761,69.6543643819566,5.7410661980082,8.96309314586995,0.995899238429994,1.93321616871705,4.04217926186292,2.92911540714704,0.0585823081429408,0.527240773286467,3.22202694786175,0
