"GeographyCode","QS114EW0001","QS114EW0002","QS114EW0003","QS114EW0004","QS114EW0005","QS114EW0006","QS114EW0007","QS114EW0008","QS114EW0009","QS114EW0010","QS114EW0011","QS114EW0012"
"E00004591",262,38,7,31,224,37,12,32,48,15,37,43
"E00004592",197,49,8,41,148,3,6,31,36,5,20,47
"E00004593",525,86,14,72,439,26,4,71,104,5,82,147
"E00004594",255,48,6,42,207,12,14,41,64,11,21,44
"E00004595",257,30,10,20,227,8,14,53,38,15,29,70
"E00004596",226,44,12,32,182,12,10,42,46,15,4,53
"E00004597",585,62,14,48,523,26,12,46,56,0,12,371
"E00004598",242,38,7,31,204,12,12,22,54,11,29,64
"E00004599",311,66,8,58,245,8,30,53,82,5,15,52
"E00004600",345,34,9,25,311,67,12,38,22,23,57,92
"E00004601",289,45,15,30,244,22,8,65,32,37,27,53
"E00004602",252,35,7,28,217,4,12,40,80,15,21,45
"E00004603",358,48,20,28,310,20,12,44,36,35,68,95
"E00004604",254,72,12,60,182,22,20,38,36,10,19,37
"E00004605",279,41,15,26,238,16,8,39,34,15,56,70
"E00004606",376,67,21,46,309,28,22,67,62,23,36,71
"E00004607",188,89,52,37,99,18,20,12,36,0,0,13
"E00004608",347,43,13,30,304,24,18,76,40,32,62,52
"E00004609",404,120,30,90,284,42,10,72,80,16,25,39
"E00004610",265,55,13,42,210,10,22,30,46,11,41,50
"E00004611",192,137,101,36,55,4,14,4,8,0,6,19
"E00004612",299,61,16,45,238,23,12,28,52,10,60,53
"E00004613",246,61,19,42,185,24,10,37,44,15,17,38
"E00004614",527,73,10,63,454,43,12,88,118,39,23,131
"E00004615",210,42,9,33,168,4,10,14,52,10,9,69
"E00004616",269,45,4,41,224,2,14,43,92,5,11,57
"E00004617",211,51,9,42,160,2,4,46,72,0,0,36
"E00004618",232,61,15,46,171,8,6,18,72,5,9,53
"E00004619",243,60,23,37,183,19,2,16,46,5,30,65
"E00004620",255,63,11,52,192,36,6,18,78,5,4,45
"E00004621",297,49,11,38,248,26,26,23,56,0,41,76
"E00004622",405,80,14,66,325,30,14,22,140,0,9,110
"E00004623",335,58,19,39,277,8,14,41,76,23,38,77
"E00004624",275,36,10,26,239,11,14,41,66,10,12,85
"E00004625",338,84,18,66,254,26,14,68,64,22,20,40
"E00004626",393,135,47,88,258,24,10,66,98,10,12,38
"E00004627",186,48,16,32,138,10,12,36,38,16,16,10
"E00004628",230,28,7,21,202,50,6,78,18,15,19,16
"E00004629",223,44,6,38,179,2,10,22,88,0,15,42
"E00004630",188,46,6,40,142,2,2,22,74,10,0,32
"E00004631",247,65,33,32,182,8,22,24,48,0,20,60
"E00004632",227,34,8,26,193,42,8,61,16,36,8,22
"E00004633",261,45,16,29,216,13,6,29,22,23,51,72
"E00004634",283,60,8,52,223,11,10,27,86,12,14,63
"E00004635",299,50,13,37,249,42,2,59,38,26,43,39
"E00004636",266,39,9,30,227,40,18,31,34,16,39,49
"E00004637",239,59,15,44,180,31,12,27,40,10,28,32
"E00004638",308,77,19,58,231,11,4,40,62,16,13,85
"E00004639",205,44,7,37,161,8,6,37,34,31,26,19
"E00004640",336,57,11,46,279,47,8,53,50,38,23,60
"E00004641",364,26,9,17,338,43,16,57,30,46,55,91
"E00004642",344,41,15,26,303,54,14,43,32,49,60,51
"E00004643",353,97,15,82,256,29,4,68,76,26,10,43
"E00004644",369,35,5,30,334,31,24,64,36,41,57,81
"E00004645",172,73,13,60,99,19,0,30,34,10,0,6
"E00004646",252,43,9,34,209,38,20,18,30,22,30,51
"E00004647",367,78,3,75,289,103,4,17,60,10,25,70
"E00004649",227,64,13,51,163,5,2,12,86,5,5,48
"E00004650",324,145,8,137,179,34,6,31,54,5,26,23
"E00004651",159,65,28,37,94,2,10,9,50,0,0,23
"E00004652",237,69,10,59,168,12,8,36,64,5,13,30
"E00004653",151,87,17,70,64,2,2,7,30,0,4,19
"E00004654",141,72,2,70,69,0,2,10,34,0,0,23
"E00004655",326,50,9,41,276,66,4,24,44,0,126,12
"E00004656",396,133,12,121,263,13,16,93,100,22,5,14
"E00004658",292,40,13,27,252,18,18,39,28,44,48,57
"E00004659",404,68,6,62,336,64,10,18,54,5,27,158
"E00004660",340,37,6,31,303,104,8,19,54,16,37,65
"E00004661",268,65,13,52,203,29,12,24,34,15,15,74
"E00004662",272,82,20,62,190,12,2,32,44,15,22,63
"E00004663",361,33,6,27,328,40,10,26,22,30,91,109
"E00004664",347,57,10,47,290,39,6,16,54,10,42,123
"E00004665",249,53,8,45,196,45,4,48,20,5,25,49
"E00004666",303,109,7,102,194,33,10,36,54,15,25,21
"E00004667",207,67,19,48,140,0,6,0,70,0,0,64
"E00004668",171,35,13,22,136,26,16,24,26,5,0,39
"E00004669",293,36,16,20,257,24,10,13,26,27,56,101
"E00004670",251,47,14,33,204,13,12,31,26,25,44,53
"E00004671",470,47,7,40,423,58,16,50,46,43,76,134
"E00004672",223,49,5,44,174,3,6,6,84,0,4,71
"E00004673",282,52,9,43,230,24,14,47,32,11,29,73
"E00004674",240,37,8,29,203,19,14,31,30,16,28,65
"E00004675",232,51,32,19,181,10,18,23,18,15,60,37
"E00004676",176,74,22,52,102,2,14,9,48,0,0,29
"E00004677",325,34,4,30,291,3,12,29,34,31,66,116
"E00004678",327,57,13,44,270,16,14,17,24,22,66,111
"E00004679",180,57,22,35,123,6,18,13,34,0,31,21
"E00004680",203,81,23,58,122,2,6,19,42,0,6,47
"E00004681",293,47,10,37,246,6,20,17,68,31,22,82
"E00004682",165,23,10,13,142,6,4,18,20,37,17,40
"E00004683",173,29,5,24,144,12,12,13,6,10,51,40
"E00004684",320,49,10,39,271,20,16,55,36,30,46,68
"E00004685",321,47,17,30,274,9,8,32,24,51,38,112
"E00004686",310,44,16,28,266,21,10,21,40,16,76,82
"E00004687",245,46,21,25,199,5,36,26,34,0,35,63
"E00004688",411,78,38,40,333,24,22,66,26,44,45,106
"E00004689",323,32,21,11,291,24,16,54,22,16,69,90
"E00004690",229,48,19,29,181,10,12,23,36,0,20,80
"E00004691",478,32,8,24,446,10,14,35,20,11,42,314
"E00004692",432,36,11,25,396,37,12,28,24,10,46,239
"E00004693",361,35,6,29,326,31,14,32,76,10,45,118
"E00004694",241,49,8,41,192,4,2,18,48,5,49,66
"E00004695",459,60,4,56,399,78,10,37,74,12,60,128
"E00004696",348,43,6,37,305,27,16,22,26,40,78,96
"E00004697",295,60,13,47,235,10,18,24,40,20,17,106
"E00004699",161,30,16,14,131,7,8,13,18,16,21,48
"E00004700",280,42,23,19,238,3,14,24,36,21,46,94
"E00004701",296,74,7,67,222,42,2,45,44,11,39,39
"E00004702",265,55,9,46,210,27,6,52,40,10,26,49
"E00004703",278,62,21,41,216,19,22,31,62,15,14,53
"E00004704",359,72,8,64,287,2,0,14,68,10,28,165
"E00004705",351,52,17,35,299,20,36,58,80,0,24,81
"E00004706",412,86,14,72,326,11,12,46,98,5,48,106
"E00004707",455,100,6,94,355,4,6,9,132,0,29,175
"E00004708",193,68,9,59,125,11,8,11,54,0,5,36
"E00004709",388,39,8,31,349,24,18,34,68,30,50,125
"E00004710",311,47,8,39,264,2,16,41,58,10,49,88
"E00004711",297,53,10,43,244,25,10,55,80,12,14,48
"E00004712",324,72,37,35,252,2,48,66,34,5,44,53
"E00004713",164,47,17,30,117,10,22,34,24,0,9,18
"E00004714",251,67,11,56,184,15,20,52,62,0,8,27
"E00004715",261,72,23,49,189,30,18,26,62,20,10,23
"E00004716",318,45,9,36,273,32,16,66,32,38,49,40
"E00004717",183,26,12,14,157,8,8,42,20,10,34,35
"E00004718",316,43,6,37,273,21,6,40,32,32,44,98
"E00004719",423,76,26,50,347,43,20,55,42,52,31,104
"E00004720",227,61,15,46,166,23,14,44,26,5,22,32
"E00004721",338,48,11,37,290,28,14,42,28,16,55,107
"E00004722",294,33,12,21,261,16,12,52,24,42,46,69
"E00004723",264,44,22,22,220,22,26,31,32,22,26,61
"E00004724",324,44,5,39,280,16,4,37,64,27,56,76
"E00004725",403,22,11,11,381,56,22,29,30,58,106,80
"E00004726",225,64,21,43,161,9,20,16,24,21,19,52
"E00004727",322,46,10,36,276,34,16,31,32,20,82,61
"E00004728",563,66,6,60,497,52,14,57,48,62,142,122
"E00004729",256,38,11,27,218,43,4,45,6,20,41,59
"E00004730",160,34,13,21,126,9,12,42,16,5,15,27
"E00004731",323,65,7,58,258,18,0,57,82,15,9,77
"E00004732",417,17,8,9,400,40,14,22,28,35,130,131
"E00004733",246,62,7,55,184,25,6,27,74,11,11,30
"E00004734",343,30,15,15,313,14,10,34,26,21,117,91
"E00004735",274,66,17,49,208,42,8,58,28,5,29,38
"E00004736",257,53,9,44,204,7,12,13,86,0,16,70
"E00004738",261,34,11,23,227,5,10,33,72,25,13,69
"E00004739",274,31,6,25,243,17,8,58,122,0,12,26
"E00004740",306,13,3,10,293,60,8,38,26,5,77,79
"E00004741",315,38,9,29,277,25,26,39,52,23,24,88
"E00004742",459,57,14,43,402,41,18,32,52,5,177,77
"E00004743",396,32,15,17,364,17,34,20,28,30,53,182
"E00004744",331,41,16,25,290,16,26,25,28,0,75,120
"E00004745",286,55,19,36,231,14,26,33,24,20,47,67
"E00004746",314,64,20,44,250,41,20,29,58,26,29,47
"E00004747",330,42,14,28,288,37,12,42,28,16,47,106
"E00004748",344,71,15,56,273,20,6,33,38,37,47,92
"E00004749",527,44,9,35,483,29,22,35,58,63,107,169
"E00004750",364,30,2,28,334,24,12,28,78,21,26,145
"E00004751",240,95,52,43,145,20,14,11,44,5,15,36
"E00004752",331,37,12,25,294,35,14,61,42,5,75,62
"E00004753",308,44,13,31,264,35,18,30,26,16,26,113
"E00004754",302,41,6,35,261,22,16,27,60,17,16,103
"E00004755",260,40,16,24,220,34,22,24,30,16,34,60
"E00004756",259,42,7,35,217,33,12,28,32,21,38,53
"E00004757",334,27,12,15,307,51,16,44,26,65,39,66
"E00004758",232,15,4,11,217,36,6,33,24,42,36,40
"E00004759",233,44,7,37,189,14,10,29,32,26,36,42
"E00004760",195,52,20,32,143,46,14,40,8,5,4,26
"E00004761",358,49,9,40,309,31,8,147,22,21,41,39
"E00004762",275,74,20,54,201,22,6,32,36,16,39,50
"E00004763",223,44,15,29,179,17,10,37,64,10,20,21
"E00004764",231,34,9,25,197,8,12,18,22,11,43,83
"E00004765",242,45,12,33,197,14,4,57,22,15,45,40
"E00004766",234,53,14,39,181,2,14,42,54,0,5,64
"E00004767",296,50,12,38,246,7,10,63,100,15,16,35
"E00004768",220,32,7,25,188,0,4,51,66,5,18,44
"E00004769",275,78,14,64,197,5,4,48,80,5,14,41
"E00004770",200,31,6,25,169,3,18,41,40,5,22,40
"E00004771",310,29,12,17,281,0,32,51,34,45,47,72
"E00004772",273,43,17,26,230,2,18,47,70,21,28,44
"E00004773",251,66,20,46,185,4,16,41,52,15,12,45
"E00004774",206,36,10,26,170,8,20,40,82,5,0,15
"E00004775",267,40,13,27,227,2,18,72,46,5,31,53
"E00004776",310,34,5,29,276,21,10,60,112,0,14,59
"E00004777",301,33,9,24,268,33,14,58,30,37,32,64
"E00004778",220,42,13,29,178,2,18,42,42,15,11,48
"E00004779",299,60,23,37,239,17,34,97,26,5,22,38
"E00004780",276,40,20,20,236,0,24,78,68,5,32,29
"E00004781",297,43,12,31,254,17,28,57,66,5,39,42
"E00004782",253,45,24,21,208,0,28,65,32,25,33,25
"E00004783",311,33,13,20,278,19,38,64,28,31,38,60
"E00004784",264,54,22,32,210,6,28,57,24,16,33,46
"E00004785",288,41,17,24,247,32,18,49,34,11,27,76
"E00004786",194,47,14,33,147,0,30,23,50,0,0,44
"E00004787",281,64,12,52,217,6,12,40,78,10,22,49
"E00004788",249,52,10,42,197,6,8,57,72,10,13,31
"E00004789",234,23,0,23,211,34,4,53,40,42,31,7
"E00004790",245,56,9,47,189,4,8,35,82,21,0,39
"E00004791",238,35,10,25,203,14,20,49,38,0,9,73
"E00004792",267,39,6,33,228,3,12,47,74,5,45,42
"E00004793",252,46,18,28,206,15,22,86,46,15,0,22
"E00004794",521,54,18,36,467,25,54,77,56,79,94,82
"E00004795",251,35,7,28,216,6,10,49,36,10,40,65
"E00004796",263,48,8,40,215,2,12,50,92,0,10,49
"E00004797",336,53,15,38,283,29,16,36,48,25,75,54
"E00004798",242,35,11,24,207,7,8,74,74,0,17,27
"E00004799",306,45,6,39,261,8,14,76,88,5,22,48
"E00004801",286,39,5,34,247,5,8,58,102,0,10,64
"E00004802",229,33,5,28,196,6,12,65,72,5,5,31
"E00004803",153,36,11,25,117,8,10,10,42,5,9,33
"E00004804",219,50,5,45,169,0,6,50,56,0,0,57
"E00004805",226,31,6,25,195,34,18,39,26,16,16,46
"E00004806",256,45,7,38,211,3,10,65,82,6,10,35
"E00004807",246,36,14,22,210,28,22,38,42,17,21,42
"E00004808",230,28,8,20,202,0,12,9,42,5,8,126
"E00004809",253,42,16,26,211,7,36,61,50,0,31,26
"E00004810",295,32,10,22,263,2,28,78,60,5,16,74
"E00004811",270,42,12,30,228,11,8,48,76,5,9,71
"E00004812",358,60,8,52,298,40,20,29,70,21,59,59
"E00004813",374,64,16,48,310,10,26,81,94,31,14,54
"E00004814",209,61,13,48,148,2,14,16,82,5,7,22
"E00004815",512,93,15,78,419,29,20,75,120,10,56,109
"E00004816",245,69,7,62,176,2,8,35,58,9,5,59
"E00004817",258,43,11,32,215,8,18,78,26,15,9,61
"E00004818",202,89,2,87,113,2,4,6,66,0,0,35
"E00004819",335,35,6,29,300,5,18,96,72,20,18,71
"E00004820",292,52,4,48,240,0,10,60,76,10,9,75
"E00004821",191,56,7,49,135,6,8,23,56,5,0,37
"E00004822",350,29,12,17,321,9,10,103,66,15,28,90
"E00004823",387,77,34,43,310,28,26,64,64,33,50,45
"E00004824",218,69,7,62,149,4,8,12,72,0,4,49
"E00004825",201,53,2,51,148,0,4,32,62,0,9,41
"E00004826",235,47,3,44,188,6,18,22,86,0,4,52
"E00004827",344,81,13,68,263,41,10,48,48,7,41,68
"E00004828",273,63,14,49,210,18,22,13,34,16,23,84
"E00004829",238,48,7,41,190,2,8,18,54,5,30,73
"E00004830",304,60,12,48,244,17,6,33,56,0,39,93
"E00004831",255,52,5,47,203,38,4,54,32,17,37,21
"E00004832",342,50,3,47,292,11,6,20,76,13,42,124
"E00004833",331,55,13,42,276,12,14,36,92,11,24,87
"E00004834",437,64,14,50,373,27,16,47,96,33,76,78
"E00004835",325,69,9,60,256,9,2,28,112,10,6,89
"E00004836",335,81,21,60,254,12,10,40,46,0,14,132
"E00004837",400,70,10,60,330,31,4,63,120,16,6,90
"E00004838",258,64,13,51,194,11,16,26,54,12,28,47
"E00004839",341,94,11,83,247,21,4,23,80,0,41,78
"E00004840",236,41,4,37,195,8,14,27,84,15,13,34
"E00004841",276,51,15,36,225,23,16,34,70,28,9,45
"E00004842",266,35,9,26,231,8,10,58,58,5,6,86
"E00004843",206,53,10,43,153,13,6,25,62,0,21,26
"E00004844",276,57,13,44,219,8,8,43,92,5,18,45
"E00004845",240,59,20,39,181,4,10,36,76,0,5,50
"E00004846",279,39,8,31,240,10,10,46,82,10,11,71
"E00004847",237,71,28,43,166,6,6,39,74,0,4,37
"E00004848",327,70,16,54,257,11,12,52,70,5,27,80
"E00004849",286,46,14,32,240,10,14,43,90,0,22,61
"E00004850",446,59,22,37,387,21,10,84,122,5,25,120
"E00004851",188,31,5,26,157,7,4,16,76,0,6,48
"E00004852",290,46,14,32,244,2,18,61,88,5,12,58
"E00004853",307,50,7,43,257,10,4,16,80,5,0,142
"E00174649",293,29,0,29,264,33,0,33,42,30,35,91
"E00174650",145,50,1,49,95,2,6,6,56,0,0,25
"E00174651",162,37,3,34,125,35,2,10,36,10,0,32
"E00174652",168,30,5,25,138,26,10,7,64,5,10,16
"E00174653",334,31,13,18,303,4,14,16,30,15,117,107
"E00174654",257,26,3,23,231,10,12,26,52,39,20,72
"E00174655",269,86,18,68,183,2,26,13,60,0,4,78
"E00174656",222,56,34,22,166,2,4,33,50,5,0,72
"E00174657",263,26,4,22,237,16,10,48,48,32,26,57
"E00174658",161,32,8,24,129,0,8,25,46,0,12,38
"E00174659",326,75,15,60,251,0,10,19,70,5,18,129
"E00174660",134,13,4,9,121,7,8,21,14,0,19,52
"E00174661",271,19,2,17,252,29,4,32,28,7,80,72
"E00174662",120,69,2,67,51,0,0,4,30,0,0,17
"E00174663",144,92,4,88,52,0,4,3,14,0,5,26
"E00174664",123,86,6,80,37,0,0,9,14,0,0,14
"E00174665",260,43,8,35,217,56,6,18,50,5,22,60
"E00174666",155,38,0,38,117,5,0,41,44,16,5,6
"E00174667",216,32,6,26,184,4,2,10,38,17,21,92
"E00174668",278,36,24,12,242,29,16,18,32,16,48,83
"E00174669",358,29,7,22,329,58,4,81,26,52,80,28
"E00174670",280,35,3,32,245,6,8,115,38,50,18,10
"E00174671",164,36,4,32,128,3,8,39,56,0,0,22
"E00174672",245,72,2,70,173,8,0,31,88,0,6,40
"E00174673",111,77,1,76,34,2,0,3,18,0,0,11
"E00174674",152,39,2,37,113,0,0,7,72,0,0,34
"E00174675",257,46,11,35,211,10,8,20,64,6,29,74
"E00174676",200,110,1,109,90,2,2,0,68,0,0,18
"E00174677",348,60,19,41,288,30,14,92,74,15,27,36
"E00174678",238,36,10,26,202,14,8,31,74,0,0,75
"E00174679",64,37,0,37,27,0,2,6,16,0,0,3
"E00174680",241,28,8,20,213,30,12,25,22,15,29,80
