"GeographyCode","QS612EW0001","QS612EW0002","QS612EW0003","QS612EW0004","QS612EW0005","QS612EW0006","QS612EW0007","QS612EW0008","QS612EW0009","QS612EW0010","QS612EW0011","QS612EW0012"
"E00004591",193,120,73,9,5,6,1,2,2,16,9,23
"E00004592",169,113,56,0,7,1,3,0,4,6,21,14
"E00004593",447,340,107,5,19,8,8,5,5,12,9,36
"E00004594",213,152,61,0,10,2,3,0,3,10,15,18
"E00004595",213,139,74,0,8,4,0,0,3,10,23,26
"E00004596",184,121,63,2,11,4,2,2,1,9,13,19
"E00004597",535,478,57,3,9,5,1,4,0,6,14,15
"E00004598",200,133,67,2,13,3,6,1,4,10,8,20
"E00004599",259,192,67,3,24,2,7,2,0,12,7,10
"E00004600",235,121,114,8,9,12,5,0,2,12,17,49
"E00004601",203,114,89,2,6,4,2,6,2,5,16,46
"E00004602",211,168,43,1,12,2,1,0,3,3,6,15
"E00004603",257,136,121,0,21,11,5,2,1,8,20,53
"E00004604",204,111,93,0,14,3,4,3,8,9,20,32
"E00004605",208,127,81,2,8,3,2,2,1,4,26,33
"E00004606",283,176,107,3,12,11,5,4,6,7,22,37
"E00004607",136,60,76,1,10,4,5,4,1,13,19,19
"E00004608",247,138,109,3,15,12,4,5,9,8,18,35
"E00004609",305,171,134,6,20,8,5,4,0,9,20,62
"E00004610",197,107,90,4,10,3,7,6,2,6,11,41
"E00004611",122,33,89,2,4,2,2,5,5,21,36,12
"E00004612",239,142,97,0,7,4,9,2,2,9,18,46
"E00004613",187,108,79,0,7,8,9,6,4,9,15,21
"E00004614",418,268,150,5,28,14,7,6,2,7,23,58
"E00004615",184,142,42,3,10,0,3,0,0,2,12,12
"E00004616",233,192,41,3,8,4,4,0,0,4,10,8
"E00004617",184,159,25,1,8,5,5,0,0,1,3,2
"E00004618",220,156,64,2,9,5,4,2,0,6,20,16
"E00004619",198,127,71,2,6,5,3,1,1,4,27,22
"E00004620",218,152,66,1,7,4,5,2,0,4,23,20
"E00004621",238,141,97,5,10,6,4,4,0,10,20,38
"E00004622",368,295,73,4,8,9,7,3,0,7,19,16
"E00004623",277,183,94,5,6,11,6,7,3,13,17,26
"E00004624",230,177,53,2,12,3,3,4,5,7,7,10
"E00004625",253,163,90,6,20,5,5,4,0,12,12,26
"E00004626",324,201,123,5,21,6,9,6,3,13,19,41
"E00004627",143,86,57,2,10,3,7,1,3,4,11,16
"E00004628",137,71,66,3,5,2,3,3,3,8,8,31
"E00004629",201,163,38,1,10,4,3,0,0,2,6,12
"E00004630",170,145,25,3,4,0,4,0,1,1,5,7
"E00004631",200,128,72,6,6,2,4,2,0,9,25,18
"E00004632",139,69,70,1,6,9,5,2,3,5,15,24
"E00004633",214,92,122,2,12,8,5,2,2,14,25,52
"E00004634",245,185,60,2,19,1,5,0,1,4,8,20
"E00004635",203,103,100,3,14,4,2,7,1,12,10,47
"E00004636",198,112,86,3,12,5,2,4,3,8,21,28
"E00004637",185,93,92,0,12,4,4,4,6,10,15,37
"E00004638",261,201,60,1,12,5,6,3,1,10,7,15
"E00004639",153,94,59,3,11,4,4,1,0,5,13,18
"E00004640",240,162,78,2,10,5,3,1,0,11,12,34
"E00004641",244,121,123,2,15,5,3,2,4,10,25,57
"E00004642",221,102,119,1,19,6,1,5,3,11,23,50
"E00004643",278,194,84,2,11,8,4,4,2,8,19,26
"E00004644",252,132,120,6,11,8,3,6,1,12,26,47
"E00004645",137,87,50,3,10,3,6,2,1,7,3,15
"E00004646",197,100,97,2,17,3,2,5,2,7,23,36
"E00004647",273,169,104,7,16,12,9,9,2,7,10,32
"E00004649",210,111,99,5,19,8,6,2,1,4,9,45
"E00004650",277,149,128,4,22,14,3,2,1,5,13,64
"E00004651",128,87,41,0,6,3,2,1,5,2,14,8
"E00004652",196,124,72,4,8,7,1,3,5,3,10,31
"E00004653",139,99,40,4,6,4,0,0,0,0,8,18
"E00004654",135,63,72,3,14,9,2,3,1,0,3,37
"E00004655",340,140,200,4,41,16,11,3,9,8,21,87
"E00004656",323,137,186,3,47,27,24,5,3,15,9,53
"E00004658",231,104,127,1,16,10,7,7,1,14,24,47
"E00004659",335,208,127,8,26,28,3,0,1,7,12,42
"E00004660",237,144,93,2,17,8,2,1,3,9,10,41
"E00004661",214,108,106,4,26,23,6,3,0,5,8,31
"E00004662",235,129,106,3,13,7,6,2,1,12,20,42
"E00004663",260,106,154,5,21,7,11,11,1,9,9,80
"E00004664",295,172,123,5,31,6,2,3,4,8,15,49
"E00004665",193,87,106,3,14,7,3,3,3,10,23,40
"E00004666",365,152,213,9,41,7,2,5,2,10,16,121
"E00004667",199,99,100,4,21,6,7,2,0,11,4,45
"E00004668",131,61,70,3,7,7,4,1,3,13,18,14
"E00004669",213,94,119,3,21,8,2,2,2,4,16,61
"E00004670",193,87,106,1,12,8,8,3,1,8,13,52
"E00004671",352,187,165,5,16,15,7,6,2,13,21,80
"E00004672",213,123,90,4,25,5,6,3,0,4,3,40
"E00004673",215,115,100,1,6,7,2,6,2,12,9,55
"E00004674",187,94,93,2,11,7,1,4,2,6,18,42
"E00004675",169,73,96,4,7,7,4,1,4,9,20,40
"E00004676",945,191,754,42,280,39,17,4,3,8,15,346
"E00004677",252,123,129,4,24,8,9,4,0,5,8,67
"E00004678",254,125,129,2,19,8,2,4,2,9,22,61
"E00004679",141,80,61,1,4,4,2,1,1,11,19,18
"E00004680",240,115,125,4,35,13,11,4,3,5,5,45
"E00004681",242,185,57,0,14,5,1,2,1,5,6,23
"E00004682",115,51,64,1,8,6,1,0,2,1,10,35
"E00004683",126,47,79,4,17,6,3,2,0,8,11,28
"E00004684",238,154,84,3,15,9,4,2,1,5,14,31
"E00004685",238,109,129,6,20,8,2,3,2,6,19,63
"E00004686",234,104,130,6,24,9,7,1,3,10,17,53
"E00004687",182,120,62,1,9,5,4,1,0,8,18,16
"E00004688",280,131,149,7,28,4,7,5,6,13,25,54
"E00004689",228,106,122,1,21,8,6,3,5,8,9,61
"E00004690",188,108,80,4,9,5,9,2,2,6,12,31
"E00004691",425,91,334,7,32,97,5,2,3,13,16,159
"E00004692",360,124,236,10,35,44,9,4,2,5,11,116
"E00004693",299,142,157,11,27,14,7,4,5,7,13,69
"E00004694",250,118,132,6,25,6,4,4,1,7,9,70
"E00004695",343,199,144,8,29,14,7,3,0,2,10,71
"E00004696",254,126,128,7,17,8,3,4,4,12,10,63
"E00004697",248,130,118,7,14,8,4,1,5,5,20,54
"E00004699",119,44,75,7,5,3,2,2,5,7,17,27
"E00004700",214,81,133,8,16,12,5,3,1,6,26,56
"E00004701",232,115,117,2,16,9,4,3,0,10,20,53
"E00004702",197,107,90,3,10,6,0,5,4,7,19,36
"E00004703",231,147,84,3,6,3,6,4,2,16,26,18
"E00004704",342,190,152,9,24,20,14,0,2,6,15,62
"E00004705",288,207,81,0,17,8,3,4,3,10,12,24
"E00004706",372,225,147,10,20,12,15,2,4,9,14,61
"E00004707",435,260,175,4,42,10,24,6,0,20,11,58
"E00004708",176,116,60,5,8,7,1,4,4,9,10,12
"E00004709",311,189,122,4,13,13,13,3,5,6,19,46
"E00004710",255,150,105,1,16,7,12,1,2,10,20,36
"E00004711",240,159,81,3,8,15,6,1,3,7,17,21
"E00004712",248,169,79,0,4,3,0,3,0,12,31,26
"E00004713",119,82,37,1,5,1,4,1,2,6,7,10
"E00004714",236,184,52,3,8,2,0,5,2,8,8,16
"E00004715",248,127,121,8,17,10,3,3,3,13,14,50
"E00004716",217,114,103,4,11,6,5,2,1,7,16,51
"E00004717",128,91,37,3,4,1,3,2,2,5,5,12
"E00004718",243,114,129,5,12,10,3,0,2,7,18,72
"E00004719",294,169,125,4,22,7,9,2,2,7,18,54
"E00004720",174,126,48,4,6,3,3,1,2,4,9,16
"E00004721",263,112,151,4,29,6,2,5,5,10,17,73
"E00004722",203,94,109,1,9,3,5,1,2,10,18,60
"E00004723",194,86,108,5,9,5,5,7,3,13,17,44
"E00004724",248,127,121,6,22,10,9,4,3,5,14,48
"E00004725",255,111,144,2,15,11,6,4,3,8,20,75
"E00004726",174,83,91,6,16,4,4,5,3,5,22,26
"E00004727",239,127,112,1,13,11,6,3,1,10,15,52
"E00004728",394,167,227,12,30,11,7,10,1,14,25,117
"E00004729",171,76,95,1,15,6,3,4,4,3,14,45
"E00004730",110,59,51,1,6,5,3,2,2,3,10,19
"E00004731",269,165,104,5,21,8,4,6,2,7,11,40
"E00004732",291,134,157,3,19,7,6,1,0,8,26,87
"E00004733",205,142,63,2,8,3,1,4,1,10,10,24
"E00004734",248,112,136,3,17,4,1,2,2,14,18,75
"E00004735",202,94,108,3,9,5,10,1,0,17,22,41
"E00004736",234,122,112,9,12,11,10,1,5,4,21,39
"E00004738",215,169,46,2,12,8,3,4,2,1,4,10
"E00004739",232,168,64,4,15,8,6,0,2,5,6,18
"E00004740",216,100,116,3,15,7,4,2,1,7,22,55
"E00004741",243,143,100,3,18,3,6,3,2,9,15,41
"E00004742",366,221,145,7,13,7,11,3,4,14,37,49
"E00004743",302,145,157,9,36,10,8,2,3,11,26,52
"E00004744",272,128,144,2,25,13,5,7,1,9,22,60
"E00004745",205,91,114,3,19,3,5,0,3,16,26,39
"E00004746",230,117,113,3,14,5,8,6,2,11,25,39
"E00004747",251,114,137,5,17,6,3,8,4,20,17,57
"E00004748",264,135,129,1,17,7,9,2,3,9,22,59
"E00004749",389,183,206,6,49,11,8,4,3,7,23,95
"E00004750",386,176,210,7,66,10,5,1,1,7,8,105
"E00004751",186,86,100,2,8,5,0,2,2,14,37,30
"E00004752",245,152,93,2,14,7,1,4,3,6,23,33
"E00004753",246,115,131,2,15,14,4,5,1,9,32,49
"E00004754",251,133,118,6,23,8,6,4,2,7,11,51
"E00004755",187,71,116,3,15,12,6,2,2,8,22,46
"E00004756",188,109,79,1,11,3,4,3,2,14,13,28
"E00004757",201,86,115,4,9,4,7,2,2,9,11,67
"E00004758",150,67,83,4,11,3,5,2,3,9,8,38
"E00004759",170,87,83,2,10,7,1,4,3,4,11,41
"E00004760",133,67,66,4,9,2,3,2,0,7,12,27
"E00004761",224,139,85,1,5,8,2,2,4,9,16,38
"E00004762",274,76,198,4,34,19,6,7,2,9,21,96
"E00004763",175,97,78,1,9,4,6,3,2,9,16,28
"E00004764",188,90,98,5,11,8,5,3,3,5,17,41
"E00004765",181,85,96,4,5,3,4,4,0,10,22,44
"E00004766",201,163,38,0,6,1,2,0,0,9,7,13
"E00004767",240,195,45,1,4,4,2,2,5,7,6,14
"E00004768",187,152,35,2,5,4,3,2,3,6,6,4
"E00004769",232,181,51,3,8,3,1,0,2,4,11,19
"E00004770",165,121,44,0,5,4,1,2,2,6,10,14
"E00004771",219,154,65,4,3,5,0,3,2,8,22,18
"E00004772",211,157,54,5,6,6,6,0,0,8,13,10
"E00004773",197,158,39,3,6,3,2,0,2,3,9,11
"E00004774",168,130,38,1,5,3,2,0,0,8,6,13
"E00004775",209,158,51,4,9,3,4,1,2,4,11,13
"E00004776",261,207,54,3,8,10,0,2,0,12,8,11
"E00004777",208,105,103,6,8,8,4,6,4,10,15,42
"E00004778",166,110,56,2,5,6,2,1,1,5,9,25
"E00004779",203,124,79,2,9,2,4,2,3,9,19,29
"E00004780",209,116,93,6,6,9,4,5,4,10,9,40
"E00004781",222,140,82,1,11,6,7,3,1,5,7,41
"E00004782",155,93,62,0,5,6,5,1,0,4,15,26
"E00004783",217,117,100,3,8,3,4,4,0,10,27,41
"E00004784",187,98,89,3,10,2,3,5,3,6,21,36
"E00004785",207,116,91,3,8,9,6,0,2,10,16,37
"E00004786",160,105,55,2,9,4,4,2,1,5,12,16
"E00004787",237,167,70,5,8,2,7,3,5,8,5,27
"E00004788",201,165,36,1,11,9,1,0,2,1,6,5
"E00004789",148,77,71,0,7,3,6,3,1,5,8,38
"E00004790",210,161,49,1,12,6,6,0,0,5,8,11
"E00004791",192,122,70,2,15,10,0,1,0,5,13,24
"E00004792",213,161,52,2,12,8,4,1,1,4,7,13
"E00004793",171,132,39,1,6,2,8,4,1,7,3,7
"E00004794",355,183,172,6,16,12,11,3,4,19,28,73
"E00004795",200,144,56,3,11,5,4,6,0,9,6,12
"E00004796",227,176,51,2,10,5,7,4,1,5,6,11
"E00004797",244,125,119,2,13,3,4,2,3,19,31,42
"E00004798",188,157,31,0,6,2,1,4,2,4,5,7
"E00004799",252,194,58,3,15,4,3,0,0,7,9,17
"E00004801",251,200,51,8,9,7,4,0,3,6,8,6
"E00004802",184,151,33,3,7,4,2,0,1,6,6,4
"E00004803",128,92,36,0,6,4,5,0,1,1,8,11
"E00004804",194,167,27,4,6,5,4,1,1,1,1,4
"E00004805",161,87,74,3,9,4,3,1,3,11,12,28
"E00004806",213,187,26,2,5,4,3,0,2,3,5,2
"E00004807",177,107,70,2,8,2,4,0,3,14,12,25
"E00004808",207,126,81,5,10,6,2,2,2,4,4,46
"E00004809",190,117,73,2,6,9,4,1,6,6,22,17
"E00004810",234,194,40,1,9,2,4,3,3,3,10,5
"E00004811",229,185,44,1,11,1,4,0,2,4,6,15
"E00004812",274,167,107,1,19,6,8,3,3,6,20,41
"E00004813",287,211,76,1,11,6,5,0,4,11,18,20
"E00004814",187,153,34,0,6,0,4,0,0,9,10,5
"E00004815",435,272,163,8,28,12,5,2,2,12,18,76
"E00004816",216,169,47,3,11,4,3,2,2,4,9,9
"E00004817",195,152,43,2,7,6,2,0,1,10,5,10
"E00004818",197,164,33,1,12,3,3,1,0,2,1,10
"E00004819",262,202,60,4,12,4,8,3,2,4,7,16
"E00004820",255,218,37,2,11,3,4,2,0,1,2,12
"E00004821",166,137,29,0,7,0,1,2,2,2,10,5
"E00004822",264,201,63,2,10,6,1,1,3,8,14,18
"E00004823",278,150,128,4,8,12,5,2,2,8,42,45
"E00004824",206,163,43,2,6,7,1,2,1,7,9,8
"E00004825",183,155,28,1,11,2,4,0,1,4,1,4
"E00004826",219,188,31,2,5,2,2,2,2,4,7,5
"E00004827",276,167,109,5,20,3,5,7,1,8,24,36
"E00004828",230,144,86,2,14,10,3,3,4,10,19,21
"E00004829",209,174,35,0,9,4,2,3,1,4,4,8
"E00004830",262,183,79,4,13,8,3,1,3,3,16,28
"E00004831",183,78,105,3,5,7,4,1,2,16,23,44
"E00004832",304,197,107,7,14,7,1,6,2,9,12,49
"E00004833",286,201,85,3,7,6,2,4,0,7,30,26
"E00004834",333,230,103,6,15,3,3,3,6,10,12,45
"E00004835",297,225,72,4,10,17,4,5,1,5,11,15
"E00004836",295,181,114,5,13,7,8,3,2,8,16,52
"E00004837",331,238,93,3,15,7,6,3,1,11,10,37
"E00004838",208,126,82,2,9,8,4,3,2,9,14,31
"E00004839",292,202,90,3,15,4,7,1,1,8,12,39
"E00004840",203,156,47,1,6,7,2,4,0,9,8,10
"E00004841",216,150,66,3,13,1,2,0,2,5,18,22
"E00004842",224,159,65,0,20,11,3,1,1,6,7,16
"E00004843",166,137,29,0,4,4,1,0,0,3,12,5
"E00004844",231,185,46,1,6,7,1,1,1,6,5,18
"E00004845",215,159,56,3,12,6,5,2,1,3,15,9
"E00004846",237,184,53,1,10,6,3,3,0,8,8,14
"E00004847",202,149,53,2,8,2,3,5,3,8,9,13
"E00004848",276,188,88,5,17,10,4,2,3,7,15,25
"E00004849",237,183,54,4,8,5,1,0,2,10,12,12
"E00004850",375,320,55,3,11,12,2,0,1,7,7,12
"E00004851",173,138,35,1,7,5,3,1,0,0,4,14
"E00004852",240,179,61,4,4,8,3,2,3,12,16,9
"E00004853",290,249,41,5,13,2,2,2,1,3,6,7
"E00174649",295,97,198,8,52,11,8,2,1,8,3,105
"E00174650",450,135,315,12,120,17,7,3,2,5,1,148
"E00174651",553,114,439,21,175,23,7,4,3,3,3,200
"E00174652",134,88,46,1,9,3,1,2,0,5,6,19
"E00174653",416,163,253,9,82,8,9,2,1,9,16,117
"E00174654",483,138,345,17,122,21,7,2,2,4,12,158
"E00174655",252,126,126,0,36,2,6,1,1,8,19,53
"E00174656",183,109,74,4,16,9,6,7,3,1,7,21
"E00174657",199,128,71,1,13,6,5,5,0,9,7,25
"E00174658",148,114,34,0,7,4,1,1,2,3,4,12
"E00174659",301,202,99,6,19,6,2,9,4,11,11,31
"E00174660",109,70,39,1,3,3,0,0,1,8,2,21
"E00174661",540,128,412,17,166,15,8,3,2,7,15,179
"E00174662",119,83,36,3,10,1,2,2,0,0,0,18
"E00174663",137,101,36,4,9,4,0,3,0,1,2,13
"E00174664",119,108,11,0,2,0,0,1,2,2,0,4
"E00174665",193,116,77,4,13,5,3,3,4,4,6,35
"E00174666",123,100,23,1,2,0,0,0,4,5,1,10
"E00174667",191,132,59,2,11,5,1,1,2,7,4,26
"E00174668",205,101,104,5,7,6,0,4,3,15,27,37
"E00174669",379,125,254,3,75,15,13,2,4,9,11,122
"E00174670",184,141,43,1,4,5,1,0,2,8,10,12
"E00174671",154,114,40,2,3,1,0,1,0,8,10,15
"E00174672",226,205,21,1,4,1,1,2,1,0,2,9
"E00174673",109,107,2,0,2,0,0,0,0,0,0,0
"E00174674",149,98,51,7,9,4,1,4,1,2,1,22
"E00174675",221,143,78,4,18,4,4,1,0,3,10,34
"E00174676",200,16,184,1,26,15,3,0,0,2,1,136
"E00174677",265,143,122,0,7,8,7,2,5,15,24,54
"E00174678",211,141,70,5,9,6,5,1,4,3,9,28
"E00174679",601,110,491,14,196,32,15,5,1,5,1,222
"E00174680",185,82,103,7,21,9,4,2,3,2,13,42
