"GeographyCode","KS404EW0001","KS404EW0002","KS404EW0003","KS404EW0004","KS404EW0005","KS404EW0006","KS404EW0007","KS404EW0008","KS404EW0009","KS404EW0010","KS404EW0011","KS404EW0012"
"E00004397",106,63,39,4,0,0,47,59.4339622641509,36.7924528301887,3.77358490566038,0,0
"E00004398",99,58,36,5,0,0,46,58.5858585858586,36.3636363636364,5.05050505050505,0,0
"E00004399",131,87,35,8,1,0,54,66.412213740458,26.7175572519084,6.10687022900763,0.763358778625954,0
"E00004400",180,145,34,1,0,0,36,80.5555555555556,18.8888888888889,0.555555555555556,0,0
"E00004401",128,50,53,22,2,1,107,39.0625,41.40625,17.1875,1.5625,0.78125
"E00004402",127,59,56,12,0,0,80,46.4566929133858,44.0944881889764,9.44881889763779,0,0
"E00004403",128,17,48,49,10,4,196,13.28125,37.5,38.28125,7.8125,3.125
"E00004404",116,28,59,18,9,2,136,24.1379310344828,50.8620689655172,15.5172413793103,7.75862068965517,1.72413793103448
"E00004405",128,35,63,25,5,0,128,27.34375,49.21875,19.53125,3.90625,0
"E00004406",117,43,54,18,1,1,97,36.7521367521368,46.1538461538462,15.3846153846154,0.854700854700855,0.854700854700855
"E00004407",118,24,51,39,4,0,141,20.3389830508475,43.2203389830509,33.0508474576271,3.38983050847458,0
"E00004408",106,28,49,22,6,1,115,26.4150943396226,46.2264150943396,20.7547169811321,5.66037735849057,0.943396226415094
"E00004409",108,50,44,12,2,0,74,46.2962962962963,40.7407407407407,11.1111111111111,1.85185185185185,0
"E00004410",120,61,53,3,2,1,72,50.8333333333333,44.1666666666667,2.5,1.66666666666667,0.833333333333333
"E00004411",114,51,47,15,1,0,80,44.7368421052632,41.2280701754386,13.1578947368421,0.87719298245614,0
"E00004412",128,60,46,16,4,2,99,46.875,35.9375,12.5,3.125,1.5625
"E00004413",101,34,51,11,4,1,90,33.6633663366337,50.4950495049505,10.8910891089109,3.96039603960396,0.99009900990099
"E00004414",123,49,55,15,4,0,97,39.8373983739837,44.7154471544715,12.1951219512195,3.2520325203252,0
"E00004415",139,63,60,10,4,2,100,45.3237410071942,43.1654676258993,7.19424460431655,2.87769784172662,1.43884892086331
"E00004416",114,51,43,16,1,3,101,44.7368421052632,37.719298245614,14.0350877192982,0.87719298245614,2.63157894736842
"E00004417",125,55,49,15,4,2,100,44,39.2,12,3.2,1.6
"E00004418",114,46,51,15,1,1,88,40.3508771929825,44.7368421052632,13.1578947368421,0.87719298245614,0.87719298245614
"E00004419",126,82,34,7,3,0,57,65.0793650793651,26.984126984127,5.55555555555556,2.38095238095238,0
"E00004420",112,44,50,17,1,0,87,39.2857142857143,44.6428571428571,15.1785714285714,0.892857142857143,0
"E00004421",123,48,62,9,3,1,93,39.0243902439024,50.4065040650407,7.31707317073171,2.4390243902439,0.813008130081301
"E00004422",92,50,34,7,1,0,51,54.3478260869565,36.9565217391304,7.60869565217391,1.08695652173913,0
"E00004423",122,56,60,6,0,0,72,45.9016393442623,49.1803278688525,4.91803278688525,0,0
"E00004424",117,56,53,7,0,1,73,47.8632478632479,45.2991452991453,5.98290598290598,0,0.854700854700855
"E00004425",140,47,69,20,4,0,121,33.5714285714286,49.2857142857143,14.2857142857143,2.85714285714286,0
"E00004426",143,68,55,14,4,2,103,47.5524475524476,38.4615384615385,9.79020979020979,2.7972027972028,1.3986013986014
"E00004427",117,26,57,24,4,6,161,22.2222222222222,48.7179487179487,20.5128205128205,3.41880341880342,5.12820512820513
"E00004428",131,56,71,4,0,0,79,42.7480916030534,54.1984732824427,3.05343511450382,0,0
"E00004429",127,58,56,9,4,0,86,45.6692913385827,44.0944881889764,7.08661417322835,3.1496062992126,0
"E00004430",125,103,19,3,0,0,25,82.4,15.2,2.4,0,0
"E00004431",106,27,59,19,0,1,101,25.4716981132075,55.6603773584906,17.9245283018868,0,0.943396226415094
"E00004432",135,60,59,14,2,0,93,44.4444444444444,43.7037037037037,10.3703703703704,1.48148148148148,0
"E00004433",139,54,64,17,2,2,116,38.8489208633094,46.0431654676259,12.2302158273381,1.43884892086331,1.43884892086331
"E00004435",119,81,34,4,0,0,42,68.0672268907563,28.5714285714286,3.36134453781513,0,0
"E00004436",166,83,62,15,6,0,110,50,37.3493975903614,9.03614457831325,3.6144578313253,0
"E00004437",116,39,56,16,3,2,105,33.6206896551724,48.2758620689655,13.7931034482759,2.58620689655172,1.72413793103448
"E00004438",118,77,37,4,0,0,45,65.2542372881356,31.3559322033898,3.38983050847458,0,0
"E00004439",113,36,52,20,3,2,109,31.858407079646,46.0176991150442,17.6991150442478,2.65486725663717,1.76991150442478
"E00004440",112,52,50,8,2,0,72,46.4285714285714,44.6428571428571,7.14285714285714,1.78571428571429,0
"E00004441",115,59,51,4,1,0,62,51.304347826087,44.3478260869565,3.47826086956522,0.869565217391304,0
"E00004442",109,77,28,4,0,0,36,70.6422018348624,25.6880733944954,3.6697247706422,0,0
"E00004444",160,116,42,2,0,0,46,72.5,26.25,1.25,0,0
"E00004445",105,65,35,5,0,0,45,61.9047619047619,33.3333333333333,4.76190476190476,0,0
"E00004446",118,71,41,6,0,0,53,60.1694915254237,34.7457627118644,5.08474576271187,0,0
"E00004447",77,57,18,2,0,0,22,74.025974025974,23.3766233766234,2.5974025974026,0,0
"E00004448",142,101,37,4,0,0,45,71.1267605633803,26.056338028169,2.8169014084507,0,0
"E00004450",175,126,39,9,1,0,60,72,22.2857142857143,5.14285714285714,0.571428571428571,0
"E00004451",118,45,67,6,0,0,79,38.135593220339,56.7796610169492,5.08474576271187,0,0
"E00004452",143,87,50,5,1,0,63,60.8391608391608,34.965034965035,3.4965034965035,0.699300699300699,0
"E00004453",144,88,45,11,0,0,67,61.1111111111111,31.25,7.63888888888889,0,0
"E00004454",189,138,45,5,1,0,58,73.015873015873,23.8095238095238,2.64550264550265,0.529100529100529,0
"E00004455",123,96,24,3,0,0,30,78.0487804878049,19.5121951219512,2.4390243902439,0,0
"E00004456",124,90,33,1,0,0,35,72.5806451612903,26.6129032258064,0.806451612903226,0,0
"E00004457",117,39,63,11,4,0,97,33.3333333333333,53.8461538461538,9.4017094017094,3.41880341880342,0
"E00004458",182,118,55,7,2,0,75,64.8351648351648,30.2197802197802,3.84615384615385,1.0989010989011,0
"E00004459",154,118,34,2,0,0,38,76.6233766233766,22.0779220779221,1.2987012987013,0,0
"E00004460",100,74,20,5,1,0,33,74,20,5,1,0
"E00004461",131,93,33,5,0,0,43,70.9923664122137,25.1908396946565,3.81679389312977,0,0
"E00004462",114,61,45,7,0,1,68,53.5087719298246,39.4736842105263,6.14035087719298,0,0.87719298245614
"E00004463",139,98,36,4,1,0,47,70.5035971223022,25.8992805755396,2.87769784172662,0.719424460431655,0
"E00004464",89,80,8,0,0,1,12,89.8876404494382,8.98876404494382,0,0,1.12359550561798
"E00004465",166,99,62,5,0,0,72,59.6385542168675,37.3493975903614,3.01204819277108,0,0
"E00004466",121,72,45,4,0,0,53,59.504132231405,37.1900826446281,3.30578512396694,0,0
"E00004467",133,90,38,4,1,0,49,67.6691729323308,28.5714285714286,3.00751879699248,0.75187969924812,0
"E00004468",143,87,48,8,0,0,64,60.8391608391608,33.5664335664336,5.59440559440559,0,0
"E00004469",122,49,60,9,3,1,91,40.1639344262295,49.1803278688525,7.37704918032787,2.45901639344262,0.819672131147541
"E00004470",140,80,51,8,1,0,70,57.1428571428571,36.4285714285714,5.71428571428571,0.714285714285714,0
"E00004471",117,61,47,7,0,2,71,52.1367521367521,40.1709401709402,5.98290598290598,0,1.70940170940171
"E00004472",156,105,41,9,1,0,62,67.3076923076923,26.2820512820513,5.76923076923077,0.641025641025641,0
"E00004473",124,54,49,16,5,0,96,43.5483870967742,39.5161290322581,12.9032258064516,4.03225806451613,0
"E00004474",142,64,64,14,0,0,92,45.0704225352113,45.0704225352113,9.85915492957746,0,0
"E00004475",123,86,33,4,0,0,41,69.9186991869919,26.8292682926829,3.2520325203252,0,0
"E00004476",134,97,33,3,1,0,42,72.3880597014925,24.6268656716418,2.23880597014925,0.746268656716418,0
"E00004477",163,94,58,5,5,1,87,57.6687116564417,35.5828220858896,3.06748466257669,3.06748466257669,0.613496932515337
"E00004478",220,164,52,4,0,0,60,74.5454545454545,23.6363636363636,1.81818181818182,0,0
"E00004479",141,88,42,11,0,0,64,62.4113475177305,29.7872340425532,7.80141843971631,0,0
"E00004480",116,70,43,3,0,0,49,60.3448275862069,37.0689655172414,2.58620689655172,0,0
"E00004481",133,80,46,6,1,0,61,60.1503759398496,34.5864661654135,4.51127819548872,0.75187969924812,0
"E00004482",121,50,54,15,2,0,90,41.3223140495868,44.6280991735537,12.396694214876,1.65289256198347,0
"E00004483",114,40,60,14,0,0,88,35.0877192982456,52.6315789473684,12.280701754386,0,0
"E00004484",112,42,62,7,1,0,79,37.5,55.3571428571429,6.25,0.892857142857143,0
"E00004485",123,70,45,7,1,0,62,56.9105691056911,36.5853658536585,5.69105691056911,0.813008130081301,0
"E00004486",116,54,53,7,2,0,73,46.551724137931,45.6896551724138,6.03448275862069,1.72413793103448,0
"E00004487",112,81,30,1,0,0,32,72.3214285714286,26.7857142857143,0.892857142857143,0,0
"E00004488",82,45,34,3,0,0,40,54.8780487804878,41.4634146341463,3.65853658536585,0,0
"E00004489",120,66,51,3,0,0,57,55,42.5,2.5,0,0
"E00004490",94,61,30,3,0,0,36,64.8936170212766,31.9148936170213,3.19148936170213,0,0
"E00004491",149,103,43,3,0,0,49,69.1275167785235,28.8590604026846,2.01342281879195,0,0
"E00004492",128,18,47,40,15,8,207,14.0625,36.71875,31.25,11.71875,6.25
"E00004493",118,69,44,5,0,0,54,58.4745762711864,37.2881355932203,4.23728813559322,0,0
"E00004494",182,62,80,37,2,1,164,34.0659340659341,43.956043956044,20.3296703296703,1.0989010989011,0.549450549450549
"E00004495",126,33,66,23,3,1,125,26.1904761904762,52.3809523809524,18.2539682539683,2.38095238095238,0.793650793650794
"E00004496",151,32,59,46,13,1,194,21.1920529801325,39.0728476821192,30.4635761589404,8.60927152317881,0.662251655629139
"E00004497",117,75,36,3,3,0,51,64.1025641025641,30.7692307692308,2.56410256410256,2.56410256410256,0
"E00004498",145,93,48,3,1,0,57,64.1379310344827,33.1034482758621,2.06896551724138,0.689655172413793,0
"E00004499",135,16,57,47,10,5,203,11.8518518518519,42.2222222222222,34.8148148148148,7.40740740740741,3.7037037037037
"E00004500",131,100,28,3,0,0,34,76.3358778625954,21.3740458015267,2.29007633587786,0,0
"E00004501",76,48,25,1,1,1,34,63.1578947368421,32.8947368421053,1.31578947368421,1.31578947368421,1.31578947368421
"E00004502",120,89,30,1,0,0,32,74.1666666666667,25,0.833333333333333,0,0
"E00004503",132,89,40,2,0,1,63,67.4242424242424,30.3030303030303,1.51515151515152,0,0.757575757575758
"E00004504",117,17,49,38,10,3,167,14.5299145299145,41.8803418803419,32.4786324786325,8.54700854700855,2.56410256410256
"E00004505",124,77,39,7,1,0,56,62.0967741935484,31.4516129032258,5.64516129032258,0.806451612903226,0
"E00004506",133,84,41,8,0,0,57,63.1578947368421,30.8270676691729,6.01503759398496,0,0
"E00004507",104,22,61,19,2,0,105,21.1538461538462,58.6538461538462,18.2692307692308,1.92307692307692,0
"E00004508",150,65,73,10,2,0,99,43.3333333333333,48.6666666666667,6.66666666666667,1.33333333333333,0
"E00004509",122,43,60,16,3,0,101,35.2459016393443,49.1803278688525,13.1147540983607,2.45901639344262,0
"E00004510",128,60,57,10,0,1,81,46.875,44.53125,7.8125,0,0.78125
"E00004511",144,58,55,26,3,2,139,40.2777777777778,38.1944444444444,18.0555555555556,2.08333333333333,1.38888888888889
"E00004512",120,72,38,10,0,0,58,60,31.6666666666667,8.33333333333333,0,0
"E00004513",102,34,48,16,3,1,94,33.3333333333333,47.0588235294118,15.6862745098039,2.94117647058824,0.980392156862745
"E00004514",116,39,57,17,3,0,100,33.6206896551724,49.1379310344828,14.6551724137931,2.58620689655172,0
"E00004515",121,64,43,13,0,1,74,52.8925619834711,35.5371900826446,10.7438016528926,0,0.826446280991736
"E00004516",133,41,71,18,2,1,117,30.8270676691729,53.3834586466165,13.5338345864662,1.50375939849624,0.75187969924812
"E00004517",109,59,46,4,0,0,54,54.1284403669725,42.2018348623853,3.6697247706422,0,0
"E00004518",116,72,40,3,1,0,49,62.0689655172414,34.4827586206897,2.58620689655172,0.862068965517241,0
"E00004519",112,39,66,7,0,0,80,34.8214285714286,58.9285714285714,6.25,0,0
"E00004520",140,111,26,3,0,0,32,79.2857142857143,18.5714285714286,2.14285714285714,0,0
"E00004521",127,96,25,5,1,0,38,75.5905511811024,19.6850393700787,3.93700787401575,0.78740157480315,0
"E00004522",117,90,23,3,1,0,32,76.9230769230769,19.6581196581197,2.56410256410256,0.854700854700855,0
"E00004523",244,187,46,8,3,0,71,76.6393442622951,18.8524590163934,3.27868852459016,1.22950819672131,0
"E00004524",216,128,68,13,2,5,122,59.2592592592593,31.4814814814815,6.01851851851852,0.925925925925926,2.31481481481481
"E00004525",119,91,25,2,1,0,32,76.4705882352941,21.0084033613445,1.68067226890756,0.840336134453782,0
"E00004526",125,96,26,2,0,1,34,76.8,20.8,1.6,0,0.8
"E00004527",102,88,11,1,1,1,20,86.2745098039216,10.7843137254902,0.980392156862745,0.980392156862745,0.980392156862745
"E00004528",170,137,28,5,0,0,38,80.5882352941177,16.4705882352941,2.94117647058824,0,0
"E00004529",207,150,47,9,0,1,72,72.463768115942,22.7053140096618,4.34782608695652,0,0.483091787439614
"E00004530",141,116,23,2,0,0,27,82.2695035460993,16.3120567375887,1.41843971631206,0,0
"E00004531",119,79,35,5,0,0,45,66.3865546218487,29.4117647058824,4.20168067226891,0,0
"E00004532",168,109,46,12,1,0,73,64.8809523809524,27.3809523809524,7.14285714285714,0.595238095238095,0
"E00004534",114,95,18,1,0,0,20,83.3333333333333,15.7894736842105,0.87719298245614,0,0
"E00004535",124,96,24,3,1,0,33,77.4193548387097,19.3548387096774,2.41935483870968,0.806451612903226,0
"E00004536",138,88,41,7,2,0,61,63.768115942029,29.7101449275362,5.07246376811594,1.44927536231884,0
"E00004537",85,61,21,2,1,0,28,71.7647058823529,24.7058823529412,2.35294117647059,1.17647058823529,0
"E00004538",103,80,21,2,0,0,25,77.6699029126214,20.3883495145631,1.94174757281553,0,0
"E00004539",79,64,14,1,0,0,16,81.0126582278481,17.7215189873418,1.26582278481013,0,0
"E00004540",156,114,38,4,0,0,46,73.0769230769231,24.3589743589744,2.56410256410256,0,0
"E00004541",113,94,15,4,0,0,23,83.1858407079646,13.2743362831858,3.53982300884956,0,0
"E00004542",178,139,37,2,0,0,41,78.0898876404494,20.7865168539326,1.12359550561798,0,0
"E00004543",126,86,38,2,0,0,42,68.2539682539683,30.1587301587302,1.58730158730159,0,0
"E00004544",98,69,23,5,1,0,36,70.4081632653061,23.469387755102,5.10204081632653,1.02040816326531,0
"E00004545",199,149,44,6,0,0,56,74.8743718592965,22.1105527638191,3.01507537688442,0,0
"E00004546",143,106,31,6,0,0,43,74.1258741258741,21.6783216783217,4.1958041958042,0,0
"E00004547",164,131,29,3,1,0,38,79.8780487804878,17.6829268292683,1.82926829268293,0.609756097560976,0
"E00004548",138,92,38,6,2,0,56,66.6666666666667,27.536231884058,4.34782608695652,1.44927536231884,0
"E00004549",124,96,26,1,0,1,33,77.4193548387097,20.9677419354839,0.806451612903226,0,0.806451612903226
"E00004550",146,112,31,3,0,0,37,76.7123287671233,21.2328767123288,2.05479452054794,0,0
"E00004551",208,155,48,3,2,0,60,74.5192307692308,23.0769230769231,1.44230769230769,0.961538461538462,0
"E00004552",126,83,40,2,1,0,47,65.8730158730159,31.7460317460317,1.58730158730159,0.793650793650794,0
"E00004553",113,83,29,0,1,0,32,73.4513274336283,25.6637168141593,0,0.884955752212389,0
"E00004554",217,175,31,10,0,1,55,80.6451612903226,14.2857142857143,4.60829493087558,0,0.460829493087558
"E00004555",127,90,35,2,0,0,39,70.8661417322835,27.5590551181102,1.5748031496063,0,0
"E00004556",143,112,25,6,0,0,37,78.3216783216783,17.4825174825175,4.1958041958042,0,0
"E00004557",121,100,19,2,0,0,23,82.6446280991736,15.702479338843,1.65289256198347,0,0
"E00004558",142,109,26,5,2,0,42,76.7605633802817,18.3098591549296,3.52112676056338,1.40845070422535,0
"E00004559",153,102,45,5,1,0,58,66.6666666666667,29.4117647058824,3.26797385620915,0.65359477124183,0
"E00004560",121,92,23,4,2,0,37,76.0330578512397,19.0082644628099,3.30578512396694,1.65289256198347,0
"E00004561",128,107,17,2,2,0,27,83.59375,13.28125,1.5625,1.5625,0
"E00004562",123,84,35,4,0,0,43,68.2926829268293,28.4552845528455,3.2520325203252,0,0
"E00004563",195,137,50,6,0,2,71,70.2564102564102,25.6410256410256,3.07692307692308,0,1.02564102564103
"E00004564",118,81,30,5,1,1,47,68.6440677966102,25.4237288135593,4.23728813559322,0.847457627118644,0.847457627118644
"E00004565",145,116,28,1,0,0,30,80,19.3103448275862,0.689655172413793,0,0
"E00004566",140,86,50,4,0,0,58,61.4285714285714,35.7142857142857,2.85714285714286,0,0
"E00004567",128,70,53,5,0,0,63,54.6875,41.40625,3.90625,0,0
"E00004568",157,110,43,3,0,1,69,70.0636942675159,27.3885350318471,1.91082802547771,0,0.636942675159236
"E00004569",161,95,59,7,0,0,73,59.0062111801242,36.6459627329193,4.34782608695652,0,0
"E00004570",131,58,65,7,1,0,82,44.2748091603053,49.618320610687,5.34351145038168,0.763358778625954,0
"E00004571",151,83,61,7,0,0,75,54.9668874172185,40.3973509933775,4.63576158940397,0,0
"E00004572",160,91,53,15,1,0,86,56.875,33.125,9.375,0.625,0
"E00004573",149,96,47,6,0,0,59,64.4295302013423,31.5436241610738,4.02684563758389,0,0
"E00004574",143,73,67,3,0,0,73,51.0489510489511,46.8531468531469,2.0979020979021,0,0
"E00004575",184,149,31,4,0,0,39,80.9782608695652,16.8478260869565,2.17391304347826,0,0
"E00004576",140,79,51,10,0,0,71,56.4285714285714,36.4285714285714,7.14285714285714,0,0
"E00004577",124,65,52,6,1,0,67,52.4193548387097,41.9354838709677,4.83870967741935,0.806451612903226,0
"E00004578",154,109,41,4,0,0,49,70.7792207792208,26.6233766233766,2.5974025974026,0,0
"E00004579",105,54,42,9,0,0,60,51.4285714285714,40,8.57142857142857,0,0
"E00004580",151,99,47,4,1,0,58,65.5629139072848,31.1258278145695,2.64900662251656,0.662251655629139,0
"E00004581",101,66,30,2,3,0,43,65.3465346534654,29.7029702970297,1.98019801980198,2.97029702970297,0
"E00004582",127,71,46,7,2,1,82,55.9055118110236,36.2204724409449,5.51181102362205,1.5748031496063,0.78740157480315
"E00004583",142,78,50,12,1,1,82,54.9295774647887,35.2112676056338,8.45070422535211,0.704225352112676,0.704225352112676
"E00004584",171,105,62,3,0,1,72,61.4035087719298,36.2573099415205,1.75438596491228,0,0.584795321637427
"E00004585",134,81,49,4,0,0,57,60.4477611940298,36.5671641791045,2.98507462686567,0,0
"E00004586",116,49,54,10,1,2,85,42.2413793103448,46.551724137931,8.62068965517241,0.862068965517241,1.72413793103448
"E00004587",121,72,44,5,0,0,54,59.504132231405,36.3636363636364,4.13223140495868,0,0
"E00004588",154,99,47,8,0,0,63,64.2857142857143,30.5194805194805,5.19480519480519,0,0
"E00004589",125,63,54,8,0,0,70,50.4,43.2,6.4,0,0
"E00004590",99,55,38,5,1,0,51,55.5555555555556,38.3838383838384,5.05050505050505,1.01010101010101,0
"E00004591",112,76,32,3,1,0,41,67.8571428571429,28.5714285714286,2.67857142857143,0.892857142857143,0
"E00004592",99,55,39,5,0,0,49,55.5555555555556,39.3939393939394,5.05050505050505,0,0
"E00004593",229,175,48,5,1,0,61,76.4192139737991,20.9606986899563,2.18340611353712,0.436681222707424,0
"E00004594",124,76,48,0,0,0,48,61.2903225806452,38.7096774193548,0,0,0
"E00004595",104,56,39,9,0,0,57,53.8461538461538,37.5,8.65384615384615,0,0
"E00004596",108,52,50,6,0,0,62,48.1481481481481,46.2962962962963,5.55555555555556,0,0
"E00004597",214,136,72,5,1,0,85,63.5514018691589,33.6448598130841,2.33644859813084,0.467289719626168,0
"E00004598",106,59,42,5,0,0,52,55.6603773584906,39.622641509434,4.71698113207547,0,0
"E00004599",161,113,41,5,1,1,58,70.1863354037267,25.4658385093168,3.1055900621118,0.62111801242236,0.62111801242236
"E00004600",124,88,33,3,0,0,39,70.9677419354839,26.6129032258064,2.41935483870968,0,0
"E00004601",117,68,42,6,1,0,57,58.1196581196581,35.8974358974359,5.12820512820513,0.854700854700855,0
"E00004602",115,75,36,3,0,1,52,65.2173913043478,31.304347826087,2.60869565217391,0,0.869565217391304
"E00004603",131,95,31,4,1,0,42,72.5190839694656,23.6641221374046,3.05343511450382,0.763358778625954,0
"E00004604",136,102,30,4,0,0,38,75,22.0588235294118,2.94117647058824,0,0
"E00004605",113,64,41,8,0,0,57,56.6371681415929,36.283185840708,7.07964601769912,0,0
"E00004606",169,101,55,10,3,0,84,59.7633136094675,32.5443786982249,5.91715976331361,1.77514792899408,0
"E00004607",132,111,21,0,0,0,21,84.0909090909091,15.9090909090909,0,0,0
"E00004608",133,77,48,7,1,0,65,57.8947368421053,36.0902255639098,5.26315789473684,0.75187969924812,0
"E00004609",221,174,41,5,0,1,55,78.7330316742081,18.552036199095,2.26244343891403,0,0.452488687782805
"E00004610",123,83,37,3,0,0,43,67.479674796748,30.0813008130081,2.4390243902439,0,0
"E00004611",157,138,19,0,0,0,19,87.8980891719745,12.1019108280255,0,0,0
"E00004612",142,105,35,2,0,0,39,73.943661971831,24.6478873239437,1.40845070422535,0,0
"E00004613",125,95,28,2,0,0,32,76,22.4,1.6,0,0
"E00004614",224,164,53,7,0,0,67,73.2142857142857,23.6607142857143,3.125,0,0
"E00004615",102,55,42,4,0,1,56,53.921568627451,41.1764705882353,3.92156862745098,0,0.980392156862745
"E00004616",133,85,41,7,0,0,55,63.9097744360902,30.8270676691729,5.26315789473684,0,0
"E00004617",114,68,41,4,0,1,53,59.6491228070175,35.9649122807018,3.50877192982456,0,0.87719298245614
"E00004618",125,84,36,4,1,0,47,67.2,28.8,3.2,0.8,0
"E00004619",123,94,27,2,0,0,31,76.4227642276423,21.9512195121951,1.6260162601626,0,0
"E00004620",141,103,35,3,0,0,41,73.0496453900709,24.822695035461,2.12765957446809,0,0
"E00004621",133,82,42,8,1,0,61,61.6541353383459,31.5789473684211,6.01503759398496,0.75187969924812,0
"E00004622",209,129,67,12,0,1,95,61.7224880382775,32.0574162679426,5.74162679425837,0,0.478468899521531
"E00004623",151,87,58,5,0,1,72,57.6158940397351,38.4105960264901,3.3112582781457,0,0.662251655629139
"E00004624",120,59,48,10,3,0,77,49.1666666666667,40,8.33333333333333,2.5,0
"E00004625",172,119,47,5,0,1,62,69.1860465116279,27.3255813953488,2.90697674418605,0,0.581395348837209
"E00004626",235,178,51,5,0,1,65,75.7446808510638,21.7021276595745,2.12765957446809,0,0.425531914893617
"E00004627",98,73,22,3,0,0,28,74.4897959183673,22.4489795918367,3.06122448979592,0,0
"E00004628",91,61,27,3,0,0,33,67.032967032967,29.6703296703297,3.2967032967033,0,0
"E00004629",117,66,40,11,0,0,62,56.4102564102564,34.1880341880342,9.4017094017094,0,0
"E00004630",104,64,33,7,0,0,47,61.5384615384615,31.7307692307692,6.73076923076923,0,0
"E00004631",130,82,40,8,0,0,56,63.0769230769231,30.7692307692308,6.15384615384615,0,0
"E00004632",95,73,21,1,0,0,23,76.8421052631579,22.1052631578947,1.05263157894737,0,0
"E00004633",102,65,33,3,1,0,42,63.7254901960784,32.3529411764706,2.94117647058824,0.980392156862745,0
"E00004634",145,71,61,9,4,0,91,48.9655172413793,42.0689655172414,6.20689655172414,2.75862068965517,0
"E00004635",125,97,26,2,0,0,30,77.6,20.8,1.6,0,0
"E00004636",113,70,38,4,0,1,54,61.9469026548673,33.6283185840708,3.53982300884956,0,0.884955752212389
"E00004637",121,91,28,2,0,0,32,75.2066115702479,23.1404958677686,1.65289256198347,0,0
"E00004638",158,114,37,6,1,0,52,72.1518987341772,23.4177215189873,3.79746835443038,0.632911392405063,0
"E00004639",96,67,24,4,0,1,40,69.7916666666667,25,4.16666666666667,0,1.04166666666667
"E00004640",146,105,37,4,0,0,45,71.9178082191781,25.3424657534247,2.73972602739726,0,0
"E00004641",125,80,43,2,0,0,47,64,34.4,1.6,0,0
"E00004642",130,88,37,5,0,0,47,67.6923076923077,28.4615384615385,3.84615384615385,0,0
"E00004643",186,132,46,7,1,0,63,70.9677419354839,24.7311827956989,3.76344086021505,0.537634408602151,0
"E00004644",132,80,45,6,1,0,60,60.6060606060606,34.0909090909091,4.54545454545455,0.757575757575758,0
"E00004645",111,94,16,1,0,0,18,84.6846846846847,14.4144144144144,0.900900900900901,0,0
"E00004646",110,78,29,3,0,0,35,70.9090909090909,26.3636363636364,2.72727272727273,0,0
"E00004647",168,134,30,4,0,0,38,79.7619047619048,17.8571428571429,2.38095238095238,0,0
"E00004649",129,114,14,1,0,0,16,88.3720930232558,10.8527131782946,0.775193798449612,0,0
"E00004650",208,177,30,1,0,0,32,85.0961538461538,14.4230769230769,0.480769230769231,0,0
"E00004651",106,86,20,0,0,0,20,81.1320754716981,18.8679245283019,0,0,0
"E00004652",133,108,20,5,0,0,30,81.203007518797,15.0375939849624,3.7593984962406,0,0
"E00004653",113,100,11,2,0,0,15,88.4955752212389,9.73451327433628,1.76991150442478,0,0
"E00004654",100,93,6,1,0,0,8,93,6,1,0,0
"E00004655",125,72,50,2,0,1,58,57.6,40,1.6,0,0.8
"E00004656",233,208,25,0,0,0,25,89.2703862660944,10.7296137339056,0,0,0
"E00004658",114,88,23,3,0,0,29,77.1929824561403,20.1754385964912,2.63157894736842,0,0
"E00004659",165,124,33,8,0,0,49,75.1515151515151,20,4.84848484848485,0,0
"E00004660",128,103,21,4,0,0,29,80.46875,16.40625,3.125,0,0
"E00004661",129,113,14,2,0,0,18,87.5968992248062,10.8527131782946,1.55038759689922,0,0
"E00004662",144,117,25,2,0,0,29,81.25,17.3611111111111,1.38888888888889,0,0
"E00004663",118,87,29,2,0,0,33,73.728813559322,24.5762711864407,1.69491525423729,0,0
"E00004664",147,123,19,5,0,0,29,83.6734693877551,12.9251700680272,3.40136054421769,0,0
"E00004665",117,92,21,4,0,0,29,78.6324786324786,17.9487179487179,3.41880341880342,0,0
"E00004666",178,154,22,2,0,0,26,86.5168539325843,12.3595505617978,1.12359550561798,0,0
"E00004667",126,115,9,2,0,0,13,91.2698412698413,7.14285714285714,1.58730158730159,0,0
"E00004668",84,62,20,2,0,0,24,73.8095238095238,23.8095238095238,2.38095238095238,0,0
"E00004669",105,79,23,3,0,0,29,75.2380952380952,21.9047619047619,2.85714285714286,0,0
"E00004670",109,77,30,2,0,0,34,70.6422018348624,27.5229357798165,1.8348623853211,0,0
"E00004671",170,112,53,4,1,0,64,65.8823529411765,31.1764705882353,2.35294117647059,0.588235294117647,0
"E00004672",120,91,29,0,0,0,29,75.8333333333333,24.1666666666667,0,0,0
"E00004673",126,94,30,2,0,0,34,74.6031746031746,23.8095238095238,1.58730158730159,0,0
"E00004674",102,75,25,1,0,1,31,73.5294117647059,24.5098039215686,0.980392156862745,0,0.980392156862745
"E00004675",105,80,23,0,2,0,29,76.1904761904762,21.9047619047619,0,1.9047619047619,0
"E00004676",118,91,25,2,0,0,29,77.1186440677966,21.1864406779661,1.69491525423729,0,0
"E00004677",112,71,35,4,2,0,49,63.3928571428571,31.25,3.57142857142857,1.78571428571429,0
"E00004678",127,102,22,2,1,0,29,80.3149606299213,17.3228346456693,1.5748031496063,0.78740157480315,0
"E00004679",102,79,22,0,1,0,25,77.4509803921569,21.5686274509804,0,0.980392156862745,0
