"GeographyCode","QS609EW0001","QS609EW0002","QS609EW0003","QS609EW0004","QS609EW0005","QS609EW0006","QS609EW0007","QS609EW0008","QS609EW0009","QS609EW0010","QS609EW0011","QS609EW0012","QS609EW0013","QS609EW0014","QS609EW0015","QS609EW0016","QS609EW0017","QS609EW0018","QS609EW0019","QS609EW0020","QS609EW0021","QS609EW0022","QS609EW0023","QS609EW0024","QS609EW0025","QS609EW0026","QS609EW0027","QS609EW0028","QS609EW0029","QS609EW0030","QS609EW0031","QS609EW0032","QS609EW0033","QS609EW0034","QS609EW0035","QS609EW0036","QS609EW0037","QS609EW0038","QS609EW0039","QS609EW0040","QS609EW0041","QS609EW0042","QS609EW0043","QS609EW0044","QS609EW0045","QS609EW0046","QS609EW0047","QS609EW0048","QS609EW0049","QS609EW0050","QS609EW0051","QS609EW0052","QS609EW0053","QS609EW0054","QS609EW0055"
"E01000954",1656,92,15,0,15,77,64,7,6,0,200,112,92,8,12,0,77,11,140,82,47,6,5,170,44,44,0,126,125,1,149,102,47,44,3,281,68,156,14,14,0,26,3,264,64,9,88,103,0,274,205,69,86,86,0
"E01000955",1505,66,20,4,16,46,25,13,8,0,225,103,87,4,11,1,88,34,169,87,63,17,2,128,37,37,0,91,91,0,139,70,69,67,2,220,56,130,2,8,2,18,4,220,104,11,44,61,0,160,125,35,178,178,0
"E01000956",1532,139,10,2,8,129,73,37,12,7,243,168,130,12,25,1,55,20,117,75,37,0,5,137,35,35,0,102,102,0,158,88,70,70,0,182,40,112,1,5,0,17,7,193,57,11,64,61,0,174,139,35,189,189,0
"E01000957",1729,260,26,0,26,234,159,50,14,11,379,276,191,43,40,2,69,34,153,91,46,10,6,183,26,26,0,157,153,4,111,71,40,36,4,191,54,84,8,12,0,20,13,121,40,7,29,44,1,222,172,50,109,109,0
"E01000958",2108,241,44,0,44,197,120,54,19,4,384,291,210,26,46,9,64,29,217,127,67,16,7,184,42,42,0,142,142,0,133,103,30,29,1,257,59,164,2,1,0,26,5,191,80,18,54,39,0,238,188,50,263,263,0
"E01000959",1670,93,16,2,14,77,50,22,5,0,275,197,149,16,27,5,49,29,139,90,34,4,11,145,44,44,0,101,101,0,175,101,74,67,7,242,59,149,6,10,0,18,0,201,56,12,57,76,0,207,146,61,193,193,0
"E01000960",1774,509,66,0,66,443,248,114,76,5,521,338,206,37,78,17,150,33,162,129,33,0,0,166,45,45,0,121,121,0,97,58,39,37,2,66,24,29,4,4,0,4,1,63,28,0,11,24,0,105,64,41,85,85,0
"E01000961",1591,247,66,11,55,181,104,22,53,2,395,256,177,34,42,3,119,20,123,69,29,23,2,162,60,60,0,102,102,0,100,85,15,14,1,170,68,72,10,4,0,16,0,129,44,10,35,40,0,200,164,36,65,65,0
"E01000962",1592,632,106,2,104,526,275,129,100,22,529,378,219,73,73,13,115,36,104,72,19,7,6,125,22,22,0,103,99,4,39,31,8,8,0,48,25,15,0,3,0,5,0,24,10,1,0,13,0,48,23,25,43,43,0
"E01000963",1864,558,189,14,175,369,170,109,83,7,645,351,222,64,55,10,281,13,143,117,11,15,0,167,69,68,1,98,96,2,47,35,12,12,0,45,20,17,0,1,0,7,0,25,4,6,4,11,0,123,101,22,111,111,0
"E01000964",1577,438,92,0,92,346,176,87,67,16,526,363,208,39,102,14,121,42,135,97,26,12,0,132,34,34,0,98,98,0,52,36,16,14,2,93,38,23,2,7,0,20,3,54,25,8,0,21,0,120,97,23,27,27,0
"E01000965",1522,469,90,0,90,379,200,93,83,3,475,313,223,38,51,1,128,34,112,72,22,18,0,100,40,40,0,60,60,0,44,28,16,16,0,103,30,48,0,2,0,23,0,88,17,18,25,28,0,69,53,16,62,59,3
"E01000966",1508,576,114,7,107,462,227,124,101,10,581,371,222,57,73,19,188,22,60,49,10,1,0,152,72,72,0,80,80,0,12,9,3,3,0,39,9,9,1,0,0,20,0,36,6,0,9,21,0,29,23,6,23,23,0
"E01000967",1409,469,167,36,131,302,125,80,85,12,481,278,136,42,81,19,193,10,50,36,12,0,2,164,71,71,0,93,93,0,51,25,26,26,0,53,15,20,2,5,0,9,2,40,13,0,16,11,0,83,72,11,18,18,0
"E01000968",1504,461,72,0,72,389,223,121,41,4,493,376,252,51,66,7,102,15,114,75,32,2,5,119,60,60,0,59,59,0,48,39,9,7,2,96,21,56,0,2,0,15,2,64,14,6,23,21,0,74,59,15,35,35,0
"E01000969",2032,725,113,2,111,612,356,153,85,18,711,524,289,113,97,25,163,24,127,89,31,7,0,197,46,46,0,151,151,0,54,28,26,26,0,74,29,41,0,1,0,3,0,52,29,0,6,17,0,46,24,22,46,43,3
"E01000970",1444,493,62,0,62,431,272,109,42,8,482,331,194,39,77,21,127,24,134,86,30,16,2,97,21,21,0,76,74,2,51,39,12,12,0,60,25,21,0,2,0,12,0,47,23,0,12,12,0,33,19,14,47,47,0
"E01000971",1478,479,78,0,78,401,208,103,86,4,554,386,217,62,87,20,135,33,80,52,19,7,2,94,14,14,0,80,80,0,59,24,35,35,0,103,25,54,0,10,0,14,0,49,19,5,6,19,0,38,29,9,22,22,0
"E01000972",2009,337,65,0,65,272,119,87,58,8,555,407,285,41,78,3,128,20,218,128,79,8,3,212,62,62,0,150,150,0,84,60,24,24,0,174,45,99,13,5,1,6,5,133,27,6,39,61,0,198,149,49,98,98,0
"E01000973",1883,366,51,0,51,315,184,92,24,15,591,432,289,56,70,17,117,42,174,105,46,19,4,150,33,33,0,117,117,0,93,61,32,32,0,169,59,72,4,5,4,23,2,116,50,2,27,36,1,160,110,50,64,64,0
"E01000974",1702,347,61,0,61,286,172,83,22,9,417,311,223,32,49,7,74,32,138,88,34,5,11,139,34,34,0,105,101,4,99,71,28,23,5,199,58,90,3,12,0,32,4,122,48,10,26,38,0,176,151,25,65,65,0
