"GeographyCode","KS401EW0001","KS401EW0002","KS401EW0003","KS401EW0004","KS401EW0005","KS401EW0006","KS401EW0007","KS401EW0008","KS401EW0009","KS401EW0010","KS401EW0011","KS401EW0012","KS401EW0013","KS401EW0014","KS401EW0015","KS401EW0016","KS401EW0017","KS401EW0018","KS401EW0019","KS401EW0020","KS401EW0021","KS401EW0022","KS401EW0023","KS401EW0024","KS401EW0025","KS401EW0026"
"E00004538",113,113,0,0,113,103,10,1,0,0,111,1,0,0,100,0,0,91.1504424778761,8.84955752212389,0.884955752212389,0,0,98.2300884955752,0.884955752212389,0,0
"E00004539",79,78,0,1,81,79,2,0,0,3,73,4,1,0,98.7341772151899,0,1.26582278481013,97.5308641975309,2.46913580246914,0,0,3.7037037037037,90.1234567901235,4.93827160493827,1.23456790123457,0
"E00004540",155,153,0,2,160,156,4,1,1,3,121,31,3,0,98.7096774193548,0,1.29032258064516,97.5,2.5,0.625,0.625,1.875,75.625,19.375,1.875,0
"E00004541",112,111,1,0,113,113,0,0,0,0,111,2,0,0,99.1071428571429,0.892857142857143,0,100,0,0,0,0,98.2300884955752,1.76991150442478,0,0
"E00004542",187,187,0,0,187,178,9,1,1,2,140,13,30,0,100,0,0,95.1871657754011,4.81283422459893,0.53475935828877,0.53475935828877,1.06951871657754,74.8663101604278,6.95187165775401,16.0427807486631,0
"E00004543",127,127,0,0,127,126,1,0,2,9,34,71,11,0,100,0,0,99.2125984251969,0.78740157480315,0,1.5748031496063,7.08661417322835,26.7716535433071,55.9055118110236,8.66141732283465,0
"E00004544",96,95,0,1,99,98,1,1,2,4,71,20,1,0,98.9583333333333,0,1.04166666666667,98.989898989899,1.01010101010101,1.01010101010101,2.02020202020202,4.04040404040404,71.7171717171717,20.2020202020202,1.01010101010101,0
"E00004545",198,197,1,0,199,199,0,0,0,2,192,4,1,0,99.4949494949495,0.505050505050505,0,100,0,0,0,1.00502512562814,96.4824120603015,2.01005025125628,0.50251256281407,0
"E00004546",152,152,0,0,152,143,9,1,0,1,140,4,6,0,100,0,0,94.0789473684211,5.92105263157895,0.657894736842105,0,0.657894736842105,92.1052631578947,2.63157894736842,3.94736842105263,0
"E00004547",177,176,0,1,181,164,17,1,1,4,142,9,24,0,99.4350282485876,0,0.564971751412429,90.6077348066298,9.39226519337017,0.552486187845304,0.552486187845304,2.20994475138122,78.4530386740332,4.97237569060773,13.2596685082873,0
"E00004548",136,134,1,1,142,138,4,2,4,8,53,64,11,0,98.5294117647059,0.735294117647059,0.735294117647059,97.1830985915493,2.8169014084507,1.40845070422535,2.8169014084507,5.63380281690141,37.3239436619718,45.0704225352113,7.74647887323944,0
"E00004549",122,121,0,1,124,124,0,0,0,0,120,4,0,0,99.1803278688525,0,0.819672131147541,100,0,0,0,0,96.7741935483871,3.2258064516129,0,0
"E00004550",152,151,1,0,153,146,7,0,0,6,120,24,3,0,99.3421052631579,0.657894736842105,0,95.4248366013072,4.57516339869281,0,0,3.92156862745098,78.4313725490196,15.6862745098039,1.96078431372549,0
"E00004551",226,226,0,0,226,208,18,0,2,2,182,15,25,0,100,0,0,92.0353982300885,7.9646017699115,0,0.884955752212389,0.884955752212389,80.5309734513274,6.63716814159292,11.0619469026549,0
"E00004552",126,125,0,1,128,126,2,0,0,0,122,4,2,0,99.2063492063492,0,0.793650793650794,98.4375,1.5625,0,0,0,95.3125,3.125,1.5625,0
"E00004553",121,121,0,0,121,113,8,0,0,0,106,7,8,0,100,0,0,93.3884297520661,6.61157024793388,0,0,0,87.603305785124,5.78512396694215,6.61157024793388,0
"E00004554",248,248,0,0,248,217,31,2,0,7,167,28,44,0,100,0,0,87.5,12.5,0.806451612903226,0,2.82258064516129,67.3387096774193,11.2903225806452,17.741935483871,0
"E00004555",130,130,0,0,130,127,3,0,0,0,130,0,0,0,100,0,0,97.6923076923077,2.30769230769231,0,0,0,100,0,0,0
"E00004556",152,151,0,1,154,143,11,0,6,10,100,8,30,0,99.3421052631579,0,0.657894736842105,92.8571428571429,7.14285714285714,0,3.8961038961039,6.49350649350649,64.9350649350649,5.19480519480519,19.4805194805195,0
"E00004557",127,127,0,0,127,121,6,1,0,0,125,1,0,0,100,0,0,95.2755905511811,4.7244094488189,0.78740157480315,0,0,98.4251968503937,0.78740157480315,0,0
"E00004558",167,166,1,0,168,142,26,0,0,1,149,9,9,0,99.4011976047904,0.598802395209581,0,84.5238095238095,15.4761904761905,0,0,0.595238095238095,88.6904761904762,5.35714285714286,5.35714285714286,0
"E00004559",164,162,1,1,169,153,16,0,2,6,72,68,21,0,98.780487804878,0.609756097560976,0.609756097560976,90.5325443786982,9.46745562130178,0,1.18343195266272,3.55029585798817,42.603550295858,40.2366863905325,12.4260355029586,0
"E00004560",131,131,0,0,131,121,10,0,0,5,113,2,11,0,100,0,0,92.3664122137405,7.63358778625954,0,0,3.81679389312977,86.2595419847328,1.52671755725191,8.3969465648855,0
"E00004561",131,130,0,1,134,128,6,0,2,0,95,15,22,0,99.236641221374,0,0.763358778625954,95.5223880597015,4.47761194029851,0,1.49253731343284,0,70.8955223880597,11.1940298507463,16.4179104477612,0
"E00004562",124,124,0,0,124,123,1,3,12,7,35,66,1,0,100,0,0,99.1935483870968,0.806451612903226,2.41935483870968,9.67741935483871,5.64516129032258,28.2258064516129,53.2258064516129,0.806451612903226,0
"E00004563",197,197,0,0,197,195,2,7,10,30,121,21,7,1,100,0,0,98.9847715736041,1.01522842639594,3.55329949238579,5.0761421319797,15.2284263959391,61.4213197969543,10.6598984771574,3.55329949238579,0.50761421319797
"E00004564",122,122,0,0,122,118,4,0,13,11,36,43,19,0,100,0,0,96.7213114754098,3.27868852459016,0,10.655737704918,9.01639344262295,29.5081967213115,35.2459016393443,15.5737704918033,0
"E00004565",144,143,0,1,148,145,3,0,0,1,140,7,0,0,99.3055555555556,0,0.694444444444444,97.972972972973,2.02702702702703,0,0,0.675675675675676,94.5945945945946,4.72972972972973,0,0
"E00004566",139,138,1,0,140,140,0,0,6,6,20,108,0,0,99.2805755395683,0.719424460431655,0,100,0,0,4.28571428571429,4.28571428571429,14.2857142857143,77.1428571428572,0,0
"E00004567",129,129,0,0,129,128,1,1,1,0,121,4,2,0,100,0,0,99.2248062015504,0.775193798449612,0.775193798449612,0.775193798449612,0,93.7984496124031,3.10077519379845,1.55038759689922,0
"E00004568",161,159,1,1,164,157,7,1,4,13,97,19,30,0,98.7577639751553,0.62111801242236,0.62111801242236,95.7317073170732,4.26829268292683,0.609756097560976,2.4390243902439,7.92682926829268,59.1463414634146,11.5853658536585,18.2926829268293,0
"E00004569",163,162,0,1,167,161,6,0,4,66,32,52,13,0,99.3865030674847,0,0.613496932515337,96.4071856287425,3.59281437125748,0,2.39520958083832,39.5209580838323,19.1616766467066,31.1377245508982,7.78443113772455,0
"E00004570",135,135,0,0,135,131,4,3,16,73,12,31,0,0,100,0,0,97.037037037037,2.96296296296296,2.22222222222222,11.8518518518519,54.0740740740741,8.88888888888889,22.962962962963,0,0
"E00004571",153,152,0,1,155,151,4,1,4,45,18,79,8,0,99.3464052287582,0,0.65359477124183,97.4193548387097,2.58064516129032,0.645161290322581,2.58064516129032,29.0322580645161,11.6129032258065,50.9677419354839,5.16129032258065,0
"E00004572",162,162,0,0,162,160,2,0,0,0,125,27,10,0,100,0,0,98.7654320987654,1.23456790123457,0,0,0,77.1604938271605,16.6666666666667,6.17283950617284,0
"E00004573",151,150,1,0,152,149,3,4,4,71,40,22,10,1,99.3377483443709,0.662251655629139,0,98.0263157894737,1.97368421052632,2.63157894736842,2.63157894736842,46.7105263157895,26.3157894736842,14.4736842105263,6.57894736842105,0.657894736842105
"E00004574",146,146,0,0,146,143,3,1,7,65,17,56,0,0,100,0,0,97.9452054794521,2.05479452054794,0.684931506849315,4.79452054794521,44.5205479452055,11.6438356164384,38.3561643835616,0,0
"E00004575",193,192,0,1,195,184,11,0,0,18,37,108,32,0,99.4818652849741,0,0.518134715025907,94.3589743589744,5.64102564102564,0,0,9.23076923076923,18.974358974359,55.3846153846154,16.4102564102564,0
"E00004576",141,141,0,0,141,140,1,2,1,20,96,22,0,0,100,0,0,99.290780141844,0.709219858156028,1.41843971631206,0.709219858156028,14.1843971631206,68.0851063829787,15.6028368794326,0,0
"E00004577",128,128,0,0,128,124,4,4,9,35,48,28,4,0,100,0,0,96.875,3.125,3.125,7.03125,27.34375,37.5,21.875,3.125,0
"E00004578",155,154,0,1,158,154,4,1,7,12,56,65,17,0,99.3548387096774,0,0.645161290322581,97.4683544303797,2.53164556962025,0.632911392405063,4.43037974683544,7.59493670886076,35.4430379746835,41.1392405063291,10.7594936708861,0
"E00004579",105,105,0,0,105,105,0,0,3,27,25,49,1,0,100,0,0,100,0,0,2.85714285714286,25.7142857142857,23.8095238095238,46.6666666666667,0.952380952380952,0
"E00004580",154,154,0,0,154,151,3,0,4,4,61,84,1,0,100,0,0,98.0519480519481,1.94805194805195,0,2.5974025974026,2.5974025974026,39.6103896103896,54.5454545454545,0.649350649350649,0
"E00004581",103,103,0,0,103,101,2,2,4,6,35,55,1,0,100,0,0,98.0582524271845,1.94174757281553,1.94174757281553,3.88349514563107,5.8252427184466,33.9805825242718,53.3980582524272,0.970873786407767,0
"E00004582",114,112,1,1,130,127,3,3,7,21,17,81,1,0,98.2456140350877,0.87719298245614,0.87719298245614,97.6923076923077,2.30769230769231,2.30769230769231,5.38461538461539,16.1538461538462,13.0769230769231,62.3076923076923,0.769230769230769,0
"E00004583",143,142,1,0,144,142,2,3,14,29,31,66,0,1,99.3006993006993,0.699300699300699,0,98.6111111111111,1.38888888888889,2.08333333333333,9.72222222222222,20.1388888888889,21.5277777777778,45.8333333333333,0,0.694444444444444
"E00004584",168,165,2,1,173,171,2,2,8,17,59,73,14,0,98.2142857142857,1.19047619047619,0.595238095238095,98.8439306358381,1.15606936416185,1.15606936416185,4.6242774566474,9.82658959537572,34.1040462427746,42.1965317919075,8.09248554913295,0
"E00004585",137,137,0,0,137,134,3,0,4,8,12,112,1,0,100,0,0,97.8102189781022,2.18978102189781,0,2.91970802919708,5.83941605839416,8.75912408759124,81.7518248175183,0.72992700729927,0
"E00004586",112,110,0,2,117,116,1,1,8,21,9,78,0,0,98.2142857142857,0,1.78571428571429,99.1452991452991,0.854700854700855,0.854700854700855,6.83760683760684,17.9487179487179,7.69230769230769,66.6666666666667,0,0
"E00004587",123,123,0,0,123,121,2,1,7,12,19,84,0,0,100,0,0,98.3739837398374,1.6260162601626,0.813008130081301,5.69105691056911,9.75609756097561,15.4471544715447,68.2926829268293,0,0
"E00004588",151,150,0,1,157,154,3,2,5,26,25,96,3,0,99.3377483443709,0,0.662251655629139,98.0891719745223,1.91082802547771,1.27388535031847,3.18471337579618,16.5605095541401,15.9235668789809,61.1464968152866,1.91082802547771,0
"E00004589",118,115,0,3,126,125,1,1,2,50,10,60,3,0,97.4576271186441,0,2.54237288135593,99.2063492063492,0.793650793650794,0.793650793650794,1.58730158730159,39.6825396825397,7.93650793650794,47.6190476190476,2.38095238095238,0
"E00004590",101,101,0,0,101,99,2,0,6,15,9,71,0,0,100,0,0,98.019801980198,1.98019801980198,0,5.94059405940594,14.8514851485149,8.91089108910891,70.2970297029703,0,0
"E00004591",98,94,1,3,113,112,1,1,4,7,65,36,0,0,95.9183673469388,1.02040816326531,3.06122448979592,99.1150442477876,0.884955752212389,0.884955752212389,3.53982300884956,6.19469026548673,57.5221238938053,31.858407079646,0,0
"E00004592",98,96,2,0,100,99,1,0,2,28,3,66,1,0,97.9591836734694,2.04081632653061,0,99,1,0,2,28,3,66,1,0
"E00004593",226,222,2,2,236,229,7,1,4,14,108,76,33,0,98.2300884955752,0.884955752212389,0.884955752212389,97.0338983050847,2.96610169491525,0.423728813559322,1.69491525423729,5.93220338983051,45.7627118644068,32.2033898305085,13.9830508474576,0
"E00004594",125,125,0,0,125,124,1,1,0,7,32,83,0,2,100,0,0,99.2,0.8,0.8,0,5.6,25.6,66.4,0,1.6
"E00004595",104,104,0,0,104,104,0,2,6,38,19,39,0,0,100,0,0,100,0,1.92307692307692,5.76923076923077,36.5384615384615,18.2692307692308,37.5,0,0
"E00004596",111,111,0,0,111,108,3,1,11,73,6,20,0,0,100,0,0,97.2972972972973,2.7027027027027,0.900900900900901,9.90990990990991,65.7657657657658,5.40540540540541,18.018018018018,0,0
"E00004597",208,207,0,1,217,214,3,0,89,14,68,39,7,0,99.5192307692308,0,0.480769230769231,98.6175115207373,1.38248847926267,0,41.0138248847926,6.45161290322581,31.3364055299539,17.9723502304147,3.2258064516129,0
"E00004598",102,101,0,1,110,106,4,1,2,13,32,62,0,0,99.0196078431373,0,0.980392156862745,96.3636363636364,3.63636363636364,0.909090909090909,1.81818181818182,11.8181818181818,29.0909090909091,56.3636363636364,0,0
"E00004599",172,172,0,0,172,161,11,6,7,26,64,69,0,0,100,0,0,93.6046511627907,6.3953488372093,3.48837209302326,4.06976744186047,15.1162790697674,37.2093023255814,40.1162790697674,0,0
"E00004600",125,125,0,0,125,124,1,0,3,0,115,5,2,0,100,0,0,99.2,0.8,0,2.4,0,92,4,1.6,0
"E00004601",115,113,2,0,117,117,0,1,7,29,63,14,3,0,98.2608695652174,1.73913043478261,0,100,0,0.854700854700855,5.98290598290598,24.7863247863248,53.8461538461538,11.965811965812,2.56410256410256,0
"E00004602",118,118,0,0,118,115,3,1,6,21,16,70,4,0,100,0,0,97.4576271186441,2.54237288135593,0.847457627118644,5.08474576271187,17.7966101694915,13.5593220338983,59.3220338983051,3.38983050847458,0
"E00004603",133,132,0,1,135,131,4,0,6,7,83,38,1,0,99.2481203007519,0,0.75187969924812,97.037037037037,2.96296296296296,0,4.44444444444444,5.18518518518519,61.4814814814815,28.1481481481481,0.740740740740741,0
"E00004604",140,138,1,1,143,136,7,3,0,9,86,30,15,0,98.5714285714286,0.714285714285714,0.714285714285714,95.1048951048951,4.89510489510489,2.0979020979021,0,6.29370629370629,60.1398601398601,20.979020979021,10.4895104895105,0
"E00004605",116,116,0,0,116,113,3,0,0,1,107,8,0,0,100,0,0,97.4137931034483,2.58620689655172,0,0,0.862068965517241,92.2413793103448,6.89655172413793,0,0
"E00004606",179,179,0,0,179,169,10,2,8,14,112,30,13,0,100,0,0,94.413407821229,5.58659217877095,1.11731843575419,4.46927374301676,7.82122905027933,62.5698324022346,16.7597765363128,7.26256983240224,0
"E00004607",133,133,0,0,133,132,1,1,0,1,126,5,0,0,100,0,0,99.2481203007519,0.75187969924812,0.75187969924812,0,0.75187969924812,94.7368421052632,3.7593984962406,0,0
"E00004608",137,137,0,0,137,133,4,4,11,7,90,25,0,0,100,0,0,97.0802919708029,2.91970802919708,2.91970802919708,8.02919708029197,5.10948905109489,65.6934306569343,18.2481751824818,0,0
"E00004609",310,309,0,1,313,221,92,1,1,3,240,23,44,1,99.6774193548387,0,0.32258064516129,70.6070287539936,29.3929712460064,0.319488817891374,0.319488817891374,0.958466453674121,76.6773162939297,7.3482428115016,14.0575079872204,0.319488817891374
"E00004610",142,142,0,0,142,123,19,0,0,1,135,1,4,1,100,0,0,86.6197183098592,13.3802816901408,0,0,0.704225352112676,95.0704225352113,0.704225352112676,2.8169014084507,0.704225352112676
"E00004611",159,159,0,0,159,157,2,0,0,0,147,12,0,0,100,0,0,98.7421383647799,1.25786163522013,0,0,0,92.4528301886792,7.54716981132075,0,0
"E00004612",141,139,1,1,144,142,2,3,3,5,110,10,13,0,98.5815602836879,0.709219858156028,0.709219858156028,98.6111111111111,1.38888888888889,2.08333333333333,2.08333333333333,3.47222222222222,76.3888888888889,6.94444444444444,9.02777777777778,0
"E00004613",123,122,0,1,125,125,0,0,6,5,101,8,5,0,99.1869918699187,0,0.813008130081301,100,0,0,4.8,4,80.8,6.4,4,0
"E00004614",229,229,0,0,229,224,5,2,1,16,118,75,17,0,100,0,0,97.8165938864629,2.18340611353712,0.873362445414847,0.436681222707424,6.98689956331878,51.528384279476,32.7510917030568,7.4235807860262,0
"E00004615",103,101,2,0,105,102,3,2,2,20,8,72,1,0,98.0582524271845,1.94174757281553,0,97.1428571428571,2.85714285714286,1.9047619047619,1.9047619047619,19.047619047619,7.61904761904762,68.5714285714286,0.952380952380952,0
"E00004616",134,134,0,0,134,133,1,1,2,16,13,101,1,0,100,0,0,99.2537313432836,0.746268656716418,0.746268656716418,1.49253731343284,11.9402985074627,9.70149253731343,75.3731343283582,0.746268656716418,0
"E00004617",109,107,0,2,120,114,6,1,2,5,21,91,0,0,98.1651376146789,0,1.8348623853211,95,5,0.833333333333333,1.66666666666667,4.16666666666667,17.5,75.8333333333333,0,0
"E00004618",128,128,0,0,128,125,3,0,3,14,16,95,0,0,100,0,0,97.65625,2.34375,0,2.34375,10.9375,12.5,74.21875,0,0
"E00004619",127,127,0,0,127,123,4,1,0,5,72,46,3,0,100,0,0,96.8503937007874,3.1496062992126,0.78740157480315,0,3.93700787401575,56.6929133858268,36.2204724409449,2.36220472440945,0
"E00004620",135,132,1,2,144,141,3,2,0,6,24,112,0,0,97.7777777777778,0.740740740740741,1.48148148148148,97.9166666666667,2.08333333333333,1.38888888888889,0,4.16666666666667,16.6666666666667,77.7777777777778,0,0
"E00004621",129,126,1,2,136,133,3,0,5,12,53,66,0,0,97.6744186046512,0.775193798449612,1.55038759689922,97.7941176470588,2.20588235294118,0,3.67647058823529,8.82352941176471,38.9705882352941,48.5294117647059,0,0
"E00004622",204,202,0,2,212,209,3,0,3,6,135,68,0,0,99.0196078431373,0,0.980392156862745,98.5849056603774,1.41509433962264,0,1.41509433962264,2.83018867924528,63.6792452830189,32.0754716981132,0,0
"E00004623",145,141,1,3,158,151,7,1,2,10,45,100,0,0,97.2413793103448,0.689655172413793,2.06896551724138,95.5696202531646,4.43037974683544,0.632911392405063,1.26582278481013,6.32911392405063,28.4810126582279,63.2911392405063,0,0
"E00004624",123,122,1,0,124,120,4,8,13,21,48,33,1,0,99.1869918699187,0.813008130081301,0,96.7741935483871,3.2258064516129,6.45161290322581,10.4838709677419,16.9354838709677,38.7096774193548,26.6129032258064,0.806451612903226,0
"E00004625",182,182,0,0,182,172,10,1,2,8,120,51,0,0,100,0,0,94.5054945054945,5.49450549450549,0.549450549450549,1.0989010989011,4.3956043956044,65.9340659340659,28.021978021978,0,0
"E00004626",212,211,0,1,241,235,6,2,3,5,203,16,12,0,99.5283018867924,0,0.471698113207547,97.5103734439834,2.4896265560166,0.829875518672199,1.2448132780083,2.0746887966805,84.2323651452282,6.63900414937759,4.9792531120332,0
"E00004627",100,99,1,0,101,98,3,0,2,0,98,1,0,0,99,1,0,97.029702970297,2.97029702970297,0,1.98019801980198,0,97.029702970297,0.99009900990099,0,0
"E00004628",92,92,0,0,92,91,1,0,0,0,91,1,0,0,100,0,0,98.9130434782609,1.08695652173913,0,0,0,98.9130434782609,1.08695652173913,0,0
"E00004629",92,86,0,6,129,117,12,2,8,3,11,105,0,0,93.4782608695652,0,6.52173913043478,90.6976744186046,9.30232558139535,1.55038759689922,6.2015503875969,2.32558139534884,8.52713178294574,81.3953488372093,0,0
"E00004630",92,89,0,3,106,104,2,0,4,9,27,66,0,0,96.7391304347826,0,3.26086956521739,98.1132075471698,1.88679245283019,0,3.77358490566038,8.49056603773585,25.4716981132075,62.2641509433962,0,0
"E00004631",126,125,0,1,131,130,1,2,4,32,45,48,0,0,99.2063492063492,0,0.793650793650794,99.236641221374,0.763358778625954,1.52671755725191,3.05343511450382,24.4274809160305,34.3511450381679,36.6412213740458,0,0
"E00004632",96,96,0,0,96,95,1,0,0,1,91,4,0,0,100,0,0,98.9583333333333,1.04166666666667,0,0,1.04166666666667,94.7916666666667,4.16666666666667,0,0
"E00004633",101,100,1,0,102,102,0,2,3,22,73,2,0,0,99.009900990099,0.99009900990099,0,100,0,1.96078431372549,2.94117647058824,21.5686274509804,71.5686274509804,1.96078431372549,0,0
"E00004634",149,148,1,0,150,145,5,2,7,10,22,109,0,0,99.3288590604027,0.671140939597315,0,96.6666666666667,3.33333333333333,1.33333333333333,4.66666666666667,6.66666666666667,14.6666666666667,72.6666666666667,0,0
"E00004635",125,125,0,0,125,125,0,3,1,0,119,2,0,0,100,0,0,100,0,2.4,0.8,0,95.2,1.6,0,0
"E00004636",113,113,0,0,113,113,0,0,2,0,109,2,0,0,100,0,0,100,0,0,1.76991150442478,0,96.4601769911504,1.76991150442478,0,0
"E00004637",120,119,0,1,124,121,3,0,2,0,115,4,3,0,99.1666666666667,0,0.833333333333333,97.5806451612903,2.41935483870968,0,1.61290322580645,0,92.741935483871,3.2258064516129,2.41935483870968,0
"E00004638",140,134,0,6,164,158,6,0,0,13,39,100,12,0,95.7142857142857,0,4.28571428571429,96.3414634146341,3.65853658536585,0,0,7.92682926829268,23.780487804878,60.9756097560976,7.31707317073171,0
"E00004639",97,97,0,0,97,96,1,0,2,1,75,19,0,0,100,0,0,98.9690721649485,1.03092783505155,0,2.06185567010309,1.03092783505155,77.319587628866,19.5876288659794,0,0
"E00004640",147,147,0,0,147,146,1,1,0,3,118,18,7,0,100,0,0,99.3197278911565,0.680272108843537,0.680272108843537,0,2.04081632653061,80.2721088435374,12.2448979591837,4.76190476190476,0
"E00004641",125,125,0,0,125,125,0,0,1,1,123,0,0,0,100,0,0,100,0,0,0.8,0.8,98.4,0,0,0
"E00004642",131,131,0,0,131,130,1,0,1,2,128,0,0,0,100,0,0,99.236641221374,0.763358778625954,0,0.763358778625954,1.52671755725191,97.7099236641221,0,0,0
"E00004643",183,180,1,2,196,186,10,1,13,9,67,83,23,0,98.3606557377049,0.546448087431694,1.09289617486339,94.8979591836735,5.10204081632653,0.510204081632653,6.63265306122449,4.59183673469388,34.1836734693878,42.3469387755102,11.734693877551,0
"E00004644",132,131,1,0,133,132,1,1,3,1,120,8,0,0,99.2424242424242,0.757575757575758,0,99.2481203007519,0.75187969924812,0.75187969924812,2.25563909774436,0.75187969924812,90.2255639097744,6.01503759398496,0,0
"E00004645",122,122,0,0,122,111,11,0,0,1,119,2,0,0,100,0,0,90.983606557377,9.01639344262295,0,0,0.819672131147541,97.5409836065574,1.63934426229508,0,0
"E00004646",112,112,0,0,112,110,2,0,0,1,93,15,3,0,100,0,0,98.2142857142857,1.78571428571429,0,0,0.892857142857143,83.0357142857143,13.3928571428571,2.67857142857143,0
"E00004647",169,167,1,1,178,168,10,5,3,11,64,87,8,0,98.8165680473373,0.591715976331361,0.591715976331361,94.3820224719101,5.61797752808989,2.80898876404494,1.68539325842697,6.17977528089888,35.9550561797753,48.876404494382,4.49438202247191,0
"E00004649",136,135,0,1,143,129,14,0,0,2,74,57,10,0,99.2647058823529,0,0.735294117647059,90.2097902097902,9.79020979020979,0,0,1.3986013986014,51.7482517482517,39.8601398601399,6.99300699300699,0
"E00004650",237,234,0,3,253,208,45,2,6,5,171,64,5,0,98.7341772151899,0,1.26582278481013,82.2134387351779,17.7865612648221,0.790513833992095,2.37154150197628,1.97628458498024,67.5889328063241,25.296442687747,1.97628458498024,0
"E00004651",118,118,0,0,118,106,12,0,0,0,115,1,2,0,100,0,0,89.8305084745763,10.1694915254237,0,0,0,97.4576271186441,0.847457627118644,1.69491525423729,0
"E00004652",146,146,0,0,146,133,13,1,1,4,66,65,9,0,100,0,0,91.0958904109589,8.9041095890411,0.684931506849315,0.684931506849315,2.73972602739726,45.2054794520548,44.5205479452055,6.16438356164384,0
"E00004653",130,130,0,0,130,113,17,0,0,0,124,3,3,0,100,0,0,86.9230769230769,13.0769230769231,0,0,0,95.3846153846154,2.30769230769231,2.30769230769231,0
"E00004654",106,105,0,1,115,100,15,0,0,0,107,7,1,0,99.0566037735849,0,0.943396226415094,86.9565217391304,13.0434782608696,0,0,0,93.0434782608696,6.08695652173913,0.869565217391304,0
"E00004655",121,119,0,2,132,125,7,2,1,7,57,64,1,0,98.3471074380165,0,1.65289256198347,94.6969696969697,5.3030303030303,1.51515151515152,0.757575757575758,5.3030303030303,43.1818181818182,48.4848484848485,0.757575757575758,0
"E00004656",181,179,1,1,264,233,31,4,0,1,209,47,3,0,98.8950276243094,0.552486187845304,0.552486187845304,88.2575757575758,11.7424242424242,1.51515151515152,0,0.378787878787879,79.1666666666667,17.8030303030303,1.13636363636364,0
"E00004658",113,112,0,1,115,114,1,0,1,4,83,13,14,0,99.1150442477876,0,0.884955752212389,99.1304347826087,0.869565217391304,0,0.869565217391304,3.47826086956522,72.1739130434783,11.304347826087,12.1739130434783,0
"E00004659",166,164,1,1,170,165,5,1,0,6,86,34,43,0,98.7951807228916,0.602409638554217,0.602409638554217,97.0588235294118,2.94117647058824,0.588235294117647,0,3.52941176470588,50.5882352941176,20,25.2941176470588,0
"E00004660",130,130,0,0,130,128,2,2,4,5,41,66,11,1,100,0,0,98.4615384615385,1.53846153846154,1.53846153846154,3.07692307692308,3.84615384615385,31.5384615384615,50.7692307692308,8.46153846153846,0.769230769230769
"E00004661",133,133,0,0,133,129,4,1,1,4,98,15,14,0,100,0,0,96.9924812030075,3.00751879699248,0.75187969924812,0.75187969924812,3.00751879699248,73.6842105263158,11.2781954887218,10.5263157894737,0
"E00004662",150,150,0,0,150,144,6,0,1,1,144,0,4,0,100,0,0,96,4,0,0.666666666666667,0.666666666666667,96,0,2.66666666666667,0
"E00004663",119,119,0,0,119,118,1,2,0,2,93,22,0,0,100,0,0,99.1596638655462,0.840336134453782,1.68067226890756,0,1.68067226890756,78.1512605042017,18.4873949579832,0,0
"E00004664",149,148,0,1,158,147,11,3,1,18,41,93,2,0,99.3288590604027,0,0.671140939597315,93.0379746835443,6.9620253164557,1.89873417721519,0.632911392405063,11.3924050632911,25.9493670886076,58.8607594936709,1.26582278481013,0
"E00004665",119,119,0,0,119,117,2,1,1,0,103,13,1,0,100,0,0,98.3193277310924,1.68067226890756,0.840336134453782,0.840336134453782,0,86.5546218487395,10.9243697478992,0.840336134453782,0
"E00004666",203,203,0,0,203,178,25,0,0,2,163,31,7,0,100,0,0,87.6847290640394,12.3152709359606,0,0,0.985221674876847,80.2955665024631,15.2709359605911,3.44827586206897,0
"E00004667",140,140,0,0,140,126,14,0,0,0,139,0,1,0,100,0,0,90,10,0,0,0,99.2857142857143,0,0.714285714285714,0
"E00004668",85,85,0,0,85,84,1,1,1,1,15,67,0,0,100,0,0,98.8235294117647,1.17647058823529,1.17647058823529,1.17647058823529,1.17647058823529,17.6470588235294,78.8235294117647,0,0
"E00004669",105,104,0,1,108,105,3,0,0,2,93,10,3,0,99.0476190476191,0,0.952380952380952,97.2222222222222,2.77777777777778,0,0,1.85185185185185,86.1111111111111,9.25925925925926,2.77777777777778,0
"E00004670",109,109,0,0,109,109,0,0,0,1,108,0,0,0,100,0,0,100,0,0,0,0.917431192660551,99.0825688073395,0,0,0
"E00004671",171,170,1,0,172,170,2,4,8,25,121,14,0,0,99.4152046783626,0.584795321637427,0,98.8372093023256,1.16279069767442,2.32558139534884,4.65116279069767,14.5348837209302,70.3488372093023,8.13953488372093,0,0
"E00004672",136,136,0,0,136,120,16,0,0,5,111,17,3,0,100,0,0,88.2352941176471,11.7647058823529,0,0,3.67647058823529,81.6176470588235,12.5,2.20588235294118,0
"E00004673",126,126,0,0,126,126,0,0,0,0,123,3,0,0,100,0,0,100,0,0,0,0,97.6190476190476,2.38095238095238,0,0
"E00004674",100,98,1,1,103,102,1,0,0,2,100,1,0,0,98,1,1,99.0291262135922,0.970873786407767,0,0,1.94174757281553,97.0873786407767,0.970873786407767,0,0
"E00004675",105,104,0,1,107,105,2,0,4,7,68,28,0,0,99.0476190476191,0,0.952380952380952,98.1308411214953,1.86915887850467,0,3.73831775700935,6.54205607476635,63.5514018691589,26.1682242990654,0,0
