"GeographyCode","KS206EW0001","KS206EW0002","KS206EW0003","KS206EW0004","KS206EW0005","KS206EW0006","KS206EW0007","KS206EW0008","KS206EW0009"
"E01000934",732,430,104,24,174,58.7431693989071,14.207650273224,3.27868852459016,23.7704918032787
"E01000935",624,380,75,55,114,60.8974358974359,12.0192307692308,8.81410256410256,18.2692307692308
"E01000936",536,319,84,23,110,59.5149253731343,15.6716417910448,4.2910447761194,20.5223880597015
"E01000937",502,317,54,4,127,63.1474103585657,10.7569721115538,0.796812749003984,25.2988047808765
"E01000938",737,387,121,33,196,52.5101763907734,16.4179104477612,4.47761194029851,26.5943012211669
"E01000939",446,227,89,24,106,50.8968609865471,19.9551569506726,5.38116591928251,23.7668161434978
"E01000940",534,325,65,12,132,60.8614232209738,12.1722846441948,2.24719101123596,24.7191011235955
"E01000941",557,358,78,23,98,64.2728904847397,14.0035906642729,4.12926391382406,17.5942549371634
"E01000942",686,483,66,12,125,70.4081632653061,9.62099125364431,1.74927113702624,18.2215743440233
"E01000943",596,401,54,4,137,67.2818791946309,9.06040268456376,0.671140939597315,22.9865771812081
"E01000944",667,434,115,28,90,65.0674662668666,17.2413793103448,4.19790104947526,13.4932533733133
"E01000945",611,338,116,29,128,55.3191489361702,18.9852700490998,4.74631751227496,20.949263502455
"E01000946",715,472,100,21,122,66.013986013986,13.986013986014,2.93706293706294,17.0629370629371
"E01000947",871,545,158,14,154,62.5717566016074,18.1400688863375,1.60734787600459,17.6808266360505
"E01000948",846,643,80,21,102,76.0047281323877,9.45626477541371,2.4822695035461,12.0567375886525
"E01000949",739,564,73,31,71,76.319350473613,9.87821380243572,4.19485791610284,9.60757780784844
"E01000950",550,260,121,45,124,47.2727272727273,22,8.18181818181818,22.5454545454545
"E01000951",603,362,110,46,85,60.0331674958541,18.2421227197347,7.62852404643449,14.0961857379768
"E01000952",675,406,126,37,106,60.1481481481482,18.6666666666667,5.48148148148148,15.7037037037037
"E01000953",708,430,105,30,143,60.7344632768362,14.8305084745763,4.23728813559322,20.1977401129943
"E01000954",642,379,89,57,117,59.0342679127726,13.8629283489097,8.8785046728972,18.2242990654206
"E01000955",657,440,79,45,93,66.9710806697108,12.0243531202435,6.84931506849315,14.1552511415525
"E01000956",608,309,109,35,155,50.8223684210526,17.9276315789474,5.75657894736842,25.4934210526316
"E01000957",765,497,88,39,141,64.9673202614379,11.5032679738562,5.09803921568627,18.4313725490196
"E01000958",835,511,181,24,119,61.1976047904192,21.6766467065868,2.87425149700599,14.251497005988
"E01000959",698,437,102,32,127,62.6074498567335,14.6131805157593,4.58452722063037,18.1948424068768
"E01000960",841,539,109,29,164,64.0903686087991,12.9607609988109,3.44827586206897,19.500594530321
"E01000961",652,379,100,29,144,58.1288343558282,15.3374233128834,4.4478527607362,22.0858895705521
"E01000962",745,535,93,10,107,71.8120805369127,12.4832214765101,1.34228187919463,14.3624161073826
"E01000963",851,466,107,15,263,54.75910693302,12.5734430082256,1.76263219741481,30.9048178613396
"E01000964",713,533,85,9,86,74.7545582047686,11.9214586255259,1.26227208976157,12.0617110799439
"E01000965",764,534,87,13,130,69.8952879581152,11.3874345549738,1.70157068062827,17.0157068062827
"E01000966",675,490,94,6,85,72.5925925925926,13.9259259259259,0.888888888888889,12.5925925925926
"E01000967",619,460,88,9,62,74.313408723748,14.21647819063,1.45395799676898,10.016155088853
"E01000968",760,583,75,3,99,76.7105263157895,9.86842105263158,0.394736842105263,13.0263157894737
"E01000969",954,695,122,10,127,72.8511530398323,12.7882599580713,1.0482180293501,13.3123689727463
"E01000970",831,658,64,8,101,79.1817087845969,7.70156438026474,0.962695547533093,12.1540312876053
"E01000971",649,504,72,3,70,77.6579352850539,11.0939907550077,0.462249614791988,10.7858243451464
"E01000972",949,628,115,30,176,66.1749209694415,12.118018967334,3.16122233930453,18.5458377239199
"E01000973",894,633,119,15,127,70.8053691275168,13.3109619686801,1.67785234899329,14.2058165548098
"E01000974",821,616,79,11,115,75.0304506699147,9.62241169305725,1.33982947624848,14.0073081607795
