"GeographyCode","KS107EW0001","KS107EW0002","KS107EW0003","KS107EW0004","KS107EW0005","KS107EW0006","KS107EW0007","KS107EW0008","KS107EW0009","KS107EW0010","KS107EW0011","KS107EW0012","KS107EW0013","KS107EW0014","KS107EW0015","KS107EW0016","KS107EW0017","KS107EW0018","KS107EW0019","KS107EW0020","KS107EW0021","KS107EW0022","KS107EW0023"
"E00004696",14,2,4,8,0,0,0,0,14,2,4,8,14.2857142857143,28.5714285714286,57.1428571428571,0,0,0,0,100,14.2857142857143,28.5714285714286,57.1428571428571
"E00004697",6,1,4,1,0,0,0,0,6,1,4,1,16.6666666666667,66.6666666666667,16.6666666666667,0,0,0,0,100,16.6666666666667,66.6666666666667,16.6666666666667
"E00004699",7,0,1,6,1,0,0,1,6,0,1,5,0,14.2857142857143,85.7142857142857,14.2857142857143,0,0,14.2857142857143,85.7142857142857,0,14.2857142857143,71.4285714285714
"E00004700",7,4,0,3,0,0,0,0,7,4,0,3,57.1428571428571,0,42.8571428571429,0,0,0,0,100,57.1428571428571,0,42.8571428571429
"E00004701",19,5,2,12,0,0,0,0,19,5,2,12,26.3157894736842,10.5263157894737,63.1578947368421,0,0,0,0,100,26.3157894736842,10.5263157894737,63.1578947368421
"E00004702",13,4,1,8,2,1,0,1,11,3,1,7,30.7692307692308,7.69230769230769,61.5384615384615,15.3846153846154,7.69230769230769,0,7.69230769230769,84.6153846153846,23.0769230769231,7.69230769230769,53.8461538461538
"E00004703",7,2,3,2,0,0,0,0,7,2,3,2,28.5714285714286,42.8571428571429,28.5714285714286,0,0,0,0,100,28.5714285714286,42.8571428571429,28.5714285714286
"E00004704",4,2,0,2,0,0,0,0,4,2,0,2,50,0,50,0,0,0,0,100,50,0,50
"E00004705",10,3,3,4,1,0,0,1,9,3,3,3,30,30,40,10,0,0,10,90,30,30,30
"E00004706",9,0,4,5,0,0,0,0,9,0,4,5,0,44.4444444444444,55.5555555555556,0,0,0,0,100,0,44.4444444444444,55.5555555555556
"E00004707",4,1,1,2,0,0,0,0,4,1,1,2,25,25,50,0,0,0,0,100,25,25,50
"E00004708",4,1,1,2,0,0,0,0,4,1,1,2,25,25,50,0,0,0,0,100,25,25,50
"E00004709",11,2,1,8,1,0,1,0,10,2,0,8,18.1818181818182,9.09090909090909,72.7272727272727,9.09090909090909,0,9.09090909090909,0,90.9090909090909,18.1818181818182,0,72.7272727272727
"E00004710",3,0,2,1,0,0,0,0,3,0,2,1,0,66.6666666666667,33.3333333333333,0,0,0,0,100,0,66.6666666666667,33.3333333333333
"E00004711",10,3,3,4,1,0,1,0,9,3,2,4,30,30,40,10,0,10,0,90,30,20,40
"E00004712",3,1,0,2,0,0,0,0,3,1,0,2,33.3333333333333,0,66.6666666666667,0,0,0,0,100,33.3333333333333,0,66.6666666666667
"E00004713",10,4,3,3,0,0,0,0,10,4,3,3,40,30,30,0,0,0,0,100,40,30,30
"E00004714",7,2,2,3,0,0,0,0,7,2,2,3,28.5714285714286,28.5714285714286,42.8571428571429,0,0,0,0,100,28.5714285714286,28.5714285714286,42.8571428571429
"E00004715",19,6,4,9,2,0,1,1,17,6,3,8,31.5789473684211,21.0526315789474,47.3684210526316,10.5263157894737,0,5.26315789473684,5.26315789473684,89.4736842105263,31.5789473684211,15.7894736842105,42.1052631578947
"E00004716",16,5,3,8,0,0,0,0,16,5,3,8,31.25,18.75,50,0,0,0,0,100,31.25,18.75,50
"E00004717",6,0,3,3,0,0,0,0,6,0,3,3,0,50,50,0,0,0,0,100,0,50,50
"E00004718",12,4,1,7,1,0,0,1,11,4,1,6,33.3333333333333,8.33333333333333,58.3333333333333,8.33333333333333,0,0,8.33333333333333,91.6666666666667,33.3333333333333,8.33333333333333,50
"E00004719",13,2,2,9,2,0,1,1,11,2,1,8,15.3846153846154,15.3846153846154,69.2307692307692,15.3846153846154,0,7.69230769230769,7.69230769230769,84.6153846153846,15.3846153846154,7.69230769230769,61.5384615384615
"E00004720",15,3,7,5,1,0,0,1,14,3,7,4,20,46.6666666666667,33.3333333333333,6.66666666666667,0,0,6.66666666666667,93.3333333333333,20,46.6666666666667,26.6666666666667
"E00004721",17,3,3,11,0,0,0,0,17,3,3,11,17.6470588235294,17.6470588235294,64.7058823529412,0,0,0,0,100,17.6470588235294,17.6470588235294,64.7058823529412
"E00004722",8,0,2,6,0,0,0,0,8,0,2,6,0,25,75,0,0,0,0,100,0,25,75
"E00004723",11,3,1,7,2,0,0,2,9,3,1,5,27.2727272727273,9.09090909090909,63.6363636363636,18.1818181818182,0,0,18.1818181818182,81.8181818181818,27.2727272727273,9.09090909090909,45.4545454545455
"E00004724",7,2,0,5,0,0,0,0,7,2,0,5,28.5714285714286,0,71.4285714285714,0,0,0,0,100,28.5714285714286,0,71.4285714285714
"E00004725",23,4,2,17,2,0,0,2,21,4,2,15,17.3913043478261,8.69565217391304,73.9130434782609,8.69565217391304,0,0,8.69565217391304,91.304347826087,17.3913043478261,8.69565217391304,65.2173913043478
"E00004726",3,0,0,3,0,0,0,0,3,0,0,3,0,0,100,0,0,0,0,100,0,0,100
"E00004727",17,4,6,7,0,0,0,0,17,4,6,7,23.5294117647059,35.2941176470588,41.1764705882353,0,0,0,0,100,23.5294117647059,35.2941176470588,41.1764705882353
"E00004728",26,4,5,17,2,1,1,0,24,3,4,17,15.3846153846154,19.2307692307692,65.3846153846154,7.69230769230769,3.84615384615385,3.84615384615385,0,92.3076923076923,11.5384615384615,15.3846153846154,65.3846153846154
"E00004729",18,6,2,10,1,1,0,0,17,5,2,10,33.3333333333333,11.1111111111111,55.5555555555556,5.55555555555556,5.55555555555556,0,0,94.4444444444444,27.7777777777778,11.1111111111111,55.5555555555556
"E00004730",13,4,3,6,0,0,0,0,13,4,3,6,30.7692307692308,23.0769230769231,46.1538461538462,0,0,0,0,100,30.7692307692308,23.0769230769231,46.1538461538462
"E00004731",7,0,1,6,1,0,0,1,6,0,1,5,0,14.2857142857143,85.7142857142857,14.2857142857143,0,0,14.2857142857143,85.7142857142857,0,14.2857142857143,71.4285714285714
"E00004732",21,3,3,15,6,0,0,6,15,3,3,9,14.2857142857143,14.2857142857143,71.4285714285714,28.5714285714286,0,0,28.5714285714286,71.4285714285714,14.2857142857143,14.2857142857143,42.8571428571429
"E00004733",11,3,1,7,1,0,1,0,10,3,0,7,27.2727272727273,9.09090909090909,63.6363636363636,9.09090909090909,0,9.09090909090909,0,90.9090909090909,27.2727272727273,0,63.6363636363636
"E00004734",6,2,1,3,0,0,0,0,6,2,1,3,33.3333333333333,16.6666666666667,50,0,0,0,0,100,33.3333333333333,16.6666666666667,50
"E00004735",21,6,5,10,1,0,1,0,20,6,4,10,28.5714285714286,23.8095238095238,47.6190476190476,4.76190476190476,0,4.76190476190476,0,95.2380952380952,28.5714285714286,19.047619047619,47.6190476190476
"E00004736",5,2,0,3,1,0,0,1,4,2,0,2,40,0,60,20,0,0,20,80,40,0,40
"E00004738",3,1,0,2,1,1,0,0,2,0,0,2,33.3333333333333,0,66.6666666666667,33.3333333333333,33.3333333333333,0,0,66.6666666666667,0,0,66.6666666666667
"E00004739",9,1,2,6,2,0,1,1,7,1,1,5,11.1111111111111,22.2222222222222,66.6666666666667,22.2222222222222,0,11.1111111111111,11.1111111111111,77.7777777777778,11.1111111111111,11.1111111111111,55.5555555555556
"E00004740",22,4,6,12,1,0,0,1,21,4,6,11,18.1818181818182,27.2727272727273,54.5454545454545,4.54545454545455,0,0,4.54545454545455,95.4545454545455,18.1818181818182,27.2727272727273,50
"E00004741",11,2,3,6,0,0,0,0,11,2,3,6,18.1818181818182,27.2727272727273,54.5454545454545,0,0,0,0,100,18.1818181818182,27.2727272727273,54.5454545454545
"E00004742",18,9,4,5,0,0,0,0,18,9,4,5,50,22.2222222222222,27.7777777777778,0,0,0,0,100,50,22.2222222222222,27.7777777777778
"E00004743",7,0,2,5,1,0,0,1,6,0,2,4,0,28.5714285714286,71.4285714285714,14.2857142857143,0,0,14.2857142857143,85.7142857142857,0,28.5714285714286,57.1428571428571
"E00004744",9,3,1,5,1,1,0,0,8,2,1,5,33.3333333333333,11.1111111111111,55.5555555555556,11.1111111111111,11.1111111111111,0,0,88.8888888888889,22.2222222222222,11.1111111111111,55.5555555555556
"E00004745",7,1,1,5,0,0,0,0,7,1,1,5,14.2857142857143,14.2857142857143,71.4285714285714,0,0,0,0,100,14.2857142857143,14.2857142857143,71.4285714285714
"E00004746",19,3,5,11,1,0,0,1,18,3,5,10,15.7894736842105,26.3157894736842,57.8947368421053,5.26315789473684,0,0,5.26315789473684,94.7368421052632,15.7894736842105,26.3157894736842,52.6315789473684
"E00004747",18,6,1,11,1,1,0,0,17,5,1,11,33.3333333333333,5.55555555555556,61.1111111111111,5.55555555555556,5.55555555555556,0,0,94.4444444444444,27.7777777777778,5.55555555555556,61.1111111111111
"E00004748",12,6,0,6,0,0,0,0,12,6,0,6,50,0,50,0,0,0,0,100,50,0,50
"E00004749",17,9,3,5,0,0,0,0,17,9,3,5,52.9411764705882,17.6470588235294,29.4117647058824,0,0,0,0,100,52.9411764705882,17.6470588235294,29.4117647058824
"E00004750",14,5,3,6,1,0,1,0,13,5,2,6,35.7142857142857,21.4285714285714,42.8571428571429,7.14285714285714,0,7.14285714285714,0,92.8571428571429,35.7142857142857,14.2857142857143,42.8571428571429
"E00004751",7,1,2,4,1,0,1,0,6,1,1,4,14.2857142857143,28.5714285714286,57.1428571428571,14.2857142857143,0,14.2857142857143,0,85.7142857142857,14.2857142857143,14.2857142857143,57.1428571428571
"E00004752",15,4,3,8,0,0,0,0,15,4,3,8,26.6666666666667,20,53.3333333333333,0,0,0,0,100,26.6666666666667,20,53.3333333333333
"E00004753",17,8,3,6,0,0,0,0,17,8,3,6,47.0588235294118,17.6470588235294,35.2941176470588,0,0,0,0,100,47.0588235294118,17.6470588235294,35.2941176470588
"E00004754",12,6,0,6,0,0,0,0,12,6,0,6,50,0,50,0,0,0,0,100,50,0,50
"E00004755",12,1,3,8,2,0,0,2,10,1,3,6,8.33333333333333,25,66.6666666666667,16.6666666666667,0,0,16.6666666666667,83.3333333333333,8.33333333333333,25,50
"E00004756",15,2,2,11,1,0,1,0,14,2,1,11,13.3333333333333,13.3333333333333,73.3333333333333,6.66666666666667,0,6.66666666666667,0,93.3333333333333,13.3333333333333,6.66666666666667,73.3333333333333
"E00004757",22,3,3,16,1,1,0,0,21,2,3,16,13.6363636363636,13.6363636363636,72.7272727272727,4.54545454545455,4.54545454545455,0,0,95.4545454545455,9.09090909090909,13.6363636363636,72.7272727272727
"E00004758",18,3,3,12,2,0,1,1,16,3,2,11,16.6666666666667,16.6666666666667,66.6666666666667,11.1111111111111,0,5.55555555555556,5.55555555555556,88.8888888888889,16.6666666666667,11.1111111111111,61.1111111111111
"E00004759",9,2,1,6,1,0,0,1,8,2,1,5,22.2222222222222,11.1111111111111,66.6666666666667,11.1111111111111,0,0,11.1111111111111,88.8888888888889,22.2222222222222,11.1111111111111,55.5555555555556
"E00004760",23,5,5,13,0,0,0,0,23,5,5,13,21.7391304347826,21.7391304347826,56.5217391304348,0,0,0,0,100,21.7391304347826,21.7391304347826,56.5217391304348
"E00004761",18,4,5,9,3,0,0,3,15,4,5,6,22.2222222222222,27.7777777777778,50,16.6666666666667,0,0,16.6666666666667,83.3333333333333,22.2222222222222,27.7777777777778,33.3333333333333
"E00004762",14,1,4,9,2,0,1,1,12,1,3,8,7.14285714285714,28.5714285714286,64.2857142857143,14.2857142857143,0,7.14285714285714,7.14285714285714,85.7142857142857,7.14285714285714,21.4285714285714,57.1428571428571
"E00004763",8,0,3,5,0,0,0,0,8,0,3,5,0,37.5,62.5,0,0,0,0,100,0,37.5,62.5
"E00004764",6,1,1,4,0,0,0,0,6,1,1,4,16.6666666666667,16.6666666666667,66.6666666666667,0,0,0,0,100,16.6666666666667,16.6666666666667,66.6666666666667
"E00004765",9,3,3,3,0,0,0,0,9,3,3,3,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,100,33.3333333333333,33.3333333333333,33.3333333333333
"E00004766",2,1,1,0,0,0,0,0,2,1,1,0,50,50,0,0,0,0,0,100,50,50,0
"E00004767",5,1,1,3,0,0,0,0,5,1,1,3,20,20,60,0,0,0,0,100,20,20,60
"E00004768",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00004769",3,0,2,1,0,0,0,0,3,0,2,1,0,66.6666666666667,33.3333333333333,0,0,0,0,100,0,66.6666666666667,33.3333333333333
"E00004770",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00004771",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004772",2,0,2,0,0,0,0,0,2,0,2,0,0,100,0,0,0,0,0,100,0,100,0
"E00004773",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00004774",3,0,0,3,0,0,0,0,3,0,0,3,0,0,100,0,0,0,0,100,0,0,100
"E00004775",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00004776",10,3,0,7,0,0,0,0,10,3,0,7,30,0,70,0,0,0,0,100,30,0,70
"E00004777",15,2,4,9,0,0,0,0,15,2,4,9,13.3333333333333,26.6666666666667,60,0,0,0,0,100,13.3333333333333,26.6666666666667,60
"E00004778",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00004779",6,0,3,3,0,0,0,0,6,0,3,3,0,50,50,0,0,0,0,100,0,50,50
"E00004780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004781",10,0,3,7,3,0,2,1,7,0,1,6,0,30,70,30,0,20,10,70,0,10,60
"E00004782",2,0,1,1,0,0,0,0,2,0,1,1,0,50,50,0,0,0,0,100,0,50,50
"E00004783",12,3,2,7,0,0,0,0,12,3,2,7,25,16.6666666666667,58.3333333333333,0,0,0,0,100,25,16.6666666666667,58.3333333333333
"E00004784",5,1,1,3,0,0,0,0,5,1,1,3,20,20,60,0,0,0,0,100,20,20,60
"E00004785",20,4,2,14,1,0,0,1,19,4,2,13,20,10,70,5,0,0,5,95,20,10,65
"E00004786",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004787",5,1,1,3,1,0,1,0,4,1,0,3,20,20,60,20,0,20,0,80,20,0,60
"E00004788",2,1,1,0,0,0,0,0,2,1,1,0,50,50,0,0,0,0,0,100,50,50,0
"E00004789",14,5,0,9,0,0,0,0,14,5,0,9,35.7142857142857,0,64.2857142857143,0,0,0,0,100,35.7142857142857,0,64.2857142857143
"E00004790",2,1,0,1,0,0,0,0,2,1,0,1,50,0,50,0,0,0,0,100,50,0,50
"E00004791",10,2,2,6,1,0,1,0,9,2,1,6,20,20,60,10,0,10,0,90,20,10,60
"E00004792",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00004793",6,1,4,1,0,0,0,0,6,1,4,1,16.6666666666667,66.6666666666667,16.6666666666667,0,0,0,0,100,16.6666666666667,66.6666666666667,16.6666666666667
"E00004794",16,3,2,11,0,0,0,0,16,3,2,11,18.75,12.5,68.75,0,0,0,0,100,18.75,12.5,68.75
"E00004795",4,0,2,2,0,0,0,0,4,0,2,2,0,50,50,0,0,0,0,100,0,50,50
"E00004796",2,1,0,1,0,0,0,0,2,1,0,1,50,0,50,0,0,0,0,100,50,0,50
"E00004797",16,4,2,10,1,0,0,1,15,4,2,9,25,12.5,62.5,6.25,0,0,6.25,93.75,25,12.5,56.25
"E00004798",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00004799",6,0,2,4,0,0,0,0,6,0,2,4,0,33.3333333333333,66.6666666666667,0,0,0,0,100,0,33.3333333333333,66.6666666666667
"E00004801",2,0,1,1,0,0,0,0,2,0,1,1,0,50,50,0,0,0,0,100,0,50,50
"E00004802",3,0,1,2,0,0,0,0,3,0,1,2,0,33.3333333333333,66.6666666666667,0,0,0,0,100,0,33.3333333333333,66.6666666666667
"E00004803",4,0,2,2,0,0,0,0,4,0,2,2,0,50,50,0,0,0,0,100,0,50,50
"E00004804",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004805",17,1,5,11,1,0,1,0,16,1,4,11,5.88235294117647,29.4117647058824,64.7058823529412,5.88235294117647,0,5.88235294117647,0,94.1176470588235,5.88235294117647,23.5294117647059,64.7058823529412
"E00004806",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00004807",14,2,2,10,1,0,0,1,13,2,2,9,14.2857142857143,14.2857142857143,71.4285714285714,7.14285714285714,0,0,7.14285714285714,92.8571428571429,14.2857142857143,14.2857142857143,64.2857142857143
"E00004808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004809",2,0,2,0,0,0,0,0,2,0,2,0,0,100,0,0,0,0,0,100,0,100,0
"E00004810",2,1,0,1,1,1,0,0,1,0,0,1,50,0,50,50,50,0,0,50,0,0,50
"E00004811",3,0,2,1,0,0,0,0,3,0,2,1,0,66.6666666666667,33.3333333333333,0,0,0,0,100,0,66.6666666666667,33.3333333333333
"E00004812",18,4,4,10,0,0,0,0,18,4,4,10,22.2222222222222,22.2222222222222,55.5555555555556,0,0,0,0,100,22.2222222222222,22.2222222222222,55.5555555555556
"E00004813",3,0,2,1,0,0,0,0,3,0,2,1,0,66.6666666666667,33.3333333333333,0,0,0,0,100,0,66.6666666666667,33.3333333333333
"E00004814",2,0,2,0,0,0,0,0,2,0,2,0,0,100,0,0,0,0,0,100,0,100,0
"E00004815",16,3,3,10,1,0,1,0,15,3,2,10,18.75,18.75,62.5,6.25,0,6.25,0,93.75,18.75,12.5,62.5
"E00004816",2,0,1,1,0,0,0,0,2,0,1,1,0,50,50,0,0,0,0,100,0,50,50
"E00004817",5,2,1,2,0,0,0,0,5,2,1,2,40,20,40,0,0,0,0,100,40,20,40
"E00004818",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00004819",3,0,2,1,0,0,0,0,3,0,2,1,0,66.6666666666667,33.3333333333333,0,0,0,0,100,0,66.6666666666667,33.3333333333333
"E00004820",2,1,1,0,0,0,0,0,2,1,1,0,50,50,0,0,0,0,0,100,50,50,0
"E00004821",3,1,0,2,0,0,0,0,3,1,0,2,33.3333333333333,0,66.6666666666667,0,0,0,0,100,33.3333333333333,0,66.6666666666667
"E00004822",6,1,3,2,0,0,0,0,6,1,3,2,16.6666666666667,50,33.3333333333333,0,0,0,0,100,16.6666666666667,50,33.3333333333333
"E00004823",17,3,4,10,0,0,0,0,17,3,4,10,17.6470588235294,23.5294117647059,58.8235294117647,0,0,0,0,100,17.6470588235294,23.5294117647059,58.8235294117647
"E00004824",3,1,0,2,1,0,0,1,2,1,0,1,33.3333333333333,0,66.6666666666667,33.3333333333333,0,0,33.3333333333333,66.6666666666667,33.3333333333333,0,33.3333333333333
"E00004825",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00004826",5,2,2,1,0,0,0,0,5,2,2,1,40,40,20,0,0,0,0,100,40,40,20
"E00004827",20,7,4,9,1,1,0,0,19,6,4,9,35,20,45,5,5,0,0,95,30,20,45
"E00004828",9,0,2,7,1,0,0,1,8,0,2,6,0,22.2222222222222,77.7777777777778,11.1111111111111,0,0,11.1111111111111,88.8888888888889,0,22.2222222222222,66.6666666666667
"E00004829",2,0,1,1,0,0,0,0,2,0,1,1,0,50,50,0,0,0,0,100,0,50,50
"E00004830",9,1,1,7,1,0,1,0,8,1,0,7,11.1111111111111,11.1111111111111,77.7777777777778,11.1111111111111,0,11.1111111111111,0,88.8888888888889,11.1111111111111,0,77.7777777777778
"E00004831",24,6,5,13,1,0,1,0,23,6,4,13,25,20.8333333333333,54.1666666666667,4.16666666666667,0,4.16666666666667,0,95.8333333333333,25,16.6666666666667,54.1666666666667
"E00004832",11,3,4,4,0,0,0,0,11,3,4,4,27.2727272727273,36.3636363636364,36.3636363636364,0,0,0,0,100,27.2727272727273,36.3636363636364,36.3636363636364
"E00004833",8,1,1,6,0,0,0,0,8,1,1,6,12.5,12.5,75,0,0,0,0,100,12.5,12.5,75
"E00004834",13,4,3,6,1,0,0,1,12,4,3,5,30.7692307692308,23.0769230769231,46.1538461538462,7.69230769230769,0,0,7.69230769230769,92.3076923076923,30.7692307692308,23.0769230769231,38.4615384615385
"E00004835",5,3,0,2,0,0,0,0,5,3,0,2,60,0,40,0,0,0,0,100,60,0,40
"E00004836",24,20,1,3,0,0,0,0,24,20,1,3,83.3333333333333,4.16666666666667,12.5,0,0,0,0,100,83.3333333333333,4.16666666666667,12.5
"E00004837",12,1,3,8,2,0,0,2,10,1,3,6,8.33333333333333,25,66.6666666666667,16.6666666666667,0,0,16.6666666666667,83.3333333333333,8.33333333333333,25,50
"E00004838",7,2,1,4,0,0,0,0,7,2,1,4,28.5714285714286,14.2857142857143,57.1428571428571,0,0,0,0,100,28.5714285714286,14.2857142857143,57.1428571428571
"E00004839",14,6,0,8,0,0,0,0,14,6,0,8,42.8571428571429,0,57.1428571428571,0,0,0,0,100,42.8571428571429,0,57.1428571428571
"E00004840",6,2,2,2,0,0,0,0,6,2,2,2,33.3333333333333,33.3333333333333,33.3333333333333,0,0,0,0,100,33.3333333333333,33.3333333333333,33.3333333333333
"E00004841",15,4,5,6,0,0,0,0,15,4,5,6,26.6666666666667,33.3333333333333,40,0,0,0,0,100,26.6666666666667,33.3333333333333,40
"E00004842",5,0,1,4,0,0,0,0,5,0,1,4,0,20,80,0,0,0,0,100,0,20,80
"E00004843",3,1,0,2,0,0,0,0,3,1,0,2,33.3333333333333,0,66.6666666666667,0,0,0,0,100,33.3333333333333,0,66.6666666666667
"E00004844",6,1,0,5,0,0,0,0,6,1,0,5,16.6666666666667,0,83.3333333333333,0,0,0,0,100,16.6666666666667,0,83.3333333333333
"E00004845",2,0,1,1,0,0,0,0,2,0,1,1,0,50,50,0,0,0,0,100,0,50,50
"E00004846",4,2,0,2,0,0,0,0,4,2,0,2,50,0,50,0,0,0,0,100,50,0,50
"E00004847",2,1,0,1,1,1,0,0,1,0,0,1,50,0,50,50,50,0,0,50,0,0,50
"E00004848",6,0,4,2,0,0,0,0,6,0,4,2,0,66.6666666666667,33.3333333333333,0,0,0,0,100,0,66.6666666666667,33.3333333333333
"E00004849",4,1,2,1,0,0,0,0,4,1,2,1,25,50,25,0,0,0,0,100,25,50,25
"E00004850",11,1,9,1,0,0,0,0,11,1,9,1,9.09090909090909,81.8181818181818,9.09090909090909,0,0,0,0,100,9.09090909090909,81.8181818181818,9.09090909090909
"E00004851",3,0,2,1,0,0,0,0,3,0,2,1,0,66.6666666666667,33.3333333333333,0,0,0,0,100,0,66.6666666666667,33.3333333333333
"E00004852",3,1,0,2,0,0,0,0,3,1,0,2,33.3333333333333,0,66.6666666666667,0,0,0,0,100,33.3333333333333,0,66.6666666666667
"E00004853",6,1,0,5,0,0,0,0,6,1,0,5,16.6666666666667,0,83.3333333333333,0,0,0,0,100,16.6666666666667,0,83.3333333333333
"E00174649",22,4,2,16,2,0,1,1,20,4,1,15,18.1818181818182,9.09090909090909,72.7272727272727,9.09090909090909,0,4.54545454545455,4.54545454545455,90.9090909090909,18.1818181818182,4.54545454545455,68.1818181818182
"E00174650",1,1,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,100,100,0,0
"E00174651",10,5,4,1,0,0,0,0,10,5,4,1,50,40,10,0,0,0,0,100,50,40,10
"E00174652",8,5,2,1,1,1,0,0,7,4,2,1,62.5,25,12.5,12.5,12.5,0,0,87.5,50,25,12.5
"E00174653",3,0,0,3,1,0,0,1,2,0,0,2,0,0,100,33.3333333333333,0,0,33.3333333333333,66.6666666666667,0,0,66.6666666666667
"E00174654",7,3,2,2,0,0,0,0,7,3,2,2,42.8571428571429,28.5714285714286,28.5714285714286,0,0,0,0,100,42.8571428571429,28.5714285714286,28.5714285714286
"E00174655",3,0,1,2,1,0,1,0,2,0,0,2,0,33.3333333333333,66.6666666666667,33.3333333333333,0,33.3333333333333,0,66.6666666666667,0,0,66.6666666666667
"E00174656",2,0,1,1,0,0,0,0,2,0,1,1,0,50,50,0,0,0,0,100,0,50,50
"E00174657",6,0,3,3,0,0,0,0,6,0,3,3,0,50,50,0,0,0,0,100,0,50,50
"E00174658",2,1,1,0,0,0,0,0,2,1,1,0,50,50,0,0,0,0,0,100,50,50,0
"E00174659",3,0,1,2,0,0,0,0,3,0,1,2,0,33.3333333333333,66.6666666666667,0,0,0,0,100,0,33.3333333333333,66.6666666666667
"E00174660",6,2,2,2,3,1,2,0,3,1,0,2,33.3333333333333,33.3333333333333,33.3333333333333,50,16.6666666666667,33.3333333333333,0,50,16.6666666666667,0,33.3333333333333
"E00174661",11,4,1,6,0,0,0,0,11,4,1,6,36.3636363636364,9.09090909090909,54.5454545454545,0,0,0,0,100,36.3636363636364,9.09090909090909,54.5454545454545
"E00174662",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00174663",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00174664",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00174665",17,13,3,1,0,0,0,0,17,13,3,1,76.4705882352941,17.6470588235294,5.88235294117647,0,0,0,0,100,76.4705882352941,17.6470588235294,5.88235294117647
"E00174666",5,0,0,5,0,0,0,0,5,0,0,5,0,0,100,0,0,0,0,100,0,0,100
"E00174667",3,0,2,1,0,0,0,0,3,0,2,1,0,66.6666666666667,33.3333333333333,0,0,0,0,100,0,66.6666666666667,33.3333333333333
"E00174668",11,3,2,6,0,0,0,0,11,3,2,6,27.2727272727273,18.1818181818182,54.5454545454545,0,0,0,0,100,27.2727272727273,18.1818181818182,54.5454545454545
"E00174669",29,5,8,16,2,0,2,0,27,5,6,16,17.2413793103448,27.5862068965517,55.1724137931034,6.89655172413793,0,6.89655172413793,0,93.1034482758621,17.2413793103448,20.6896551724138,55.1724137931034
"E00174670",2,0,1,1,1,0,1,0,1,0,0,1,0,50,50,50,0,50,0,50,0,0,50
"E00174671",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00174672",4,0,4,0,0,0,0,0,4,0,4,0,0,100,0,0,0,0,0,100,0,100,0
"E00174673",1,0,1,0,0,0,0,0,1,0,1,0,0,100,0,0,0,0,0,100,0,100,0
"E00174674",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00174675",5,2,1,2,0,0,0,0,5,2,1,2,40,20,40,0,0,0,0,100,40,20,40
"E00174676",1,0,0,1,0,0,0,0,1,0,0,1,0,0,100,0,0,0,0,100,0,0,100
"E00174677",12,2,3,7,0,0,0,0,12,2,3,7,16.6666666666667,25,58.3333333333333,0,0,0,0,100,16.6666666666667,25,58.3333333333333
"E00174678",7,1,2,4,0,0,0,0,7,1,2,4,14.2857142857143,28.5714285714286,57.1428571428571,0,0,0,0,100,14.2857142857143,28.5714285714286,57.1428571428571
"E00174679",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00174680",12,4,1,7,2,0,0,2,10,4,1,5,33.3333333333333,8.33333333333333,58.3333333333333,16.6666666666667,0,0,16.6666666666667,83.3333333333333,33.3333333333333,8.33333333333333,41.6666666666667
