"GeographyCode","QS610EW0001","QS610EW0002","QS610EW0003","QS610EW0004","QS610EW0005","QS610EW0006","QS610EW0007","QS610EW0008","QS610EW0009","QS610EW0010","QS610EW0011","QS610EW0012","QS610EW0013","QS610EW0014","QS610EW0015","QS610EW0016","QS610EW0017","QS610EW0018","QS610EW0019","QS610EW0020","QS610EW0021","QS610EW0022","QS610EW0023","QS610EW0024","QS610EW0025","QS610EW0026","QS610EW0027","QS610EW0028","QS610EW0029","QS610EW0030","QS610EW0031","QS610EW0032","QS610EW0033","QS610EW0034","QS610EW0035","QS610EW0036","QS610EW0037","QS610EW0038","QS610EW0039","QS610EW0040","QS610EW0041","QS610EW0042","QS610EW0043","QS610EW0044","QS610EW0045","QS610EW0046","QS610EW0047","QS610EW0048","QS610EW0049","QS610EW0050","QS610EW0051","QS610EW0052","QS610EW0053","QS610EW0054","QS610EW0055"
"E01000954",1459,91,14,0,14,77,64,7,6,0,186,110,90,8,12,0,69,7,126,75,40,6,5,158,38,38,0,120,119,1,125,85,40,38,2,238,62,131,7,14,0,21,3,207,57,3,70,77,0,242,173,69,86,86,0
"E01000955",1290,50,10,0,10,40,20,13,7,0,205,92,80,0,11,1,84,29,142,67,59,15,1,115,36,36,0,79,79,0,105,54,51,49,2,173,52,94,2,6,0,15,4,172,96,9,33,34,0,150,115,35,178,178,0
"E01000956",1428,136,10,2,8,126,70,37,12,7,227,155,123,12,19,1,53,19,102,61,36,0,5,127,33,33,0,94,94,0,156,87,69,69,0,167,40,97,1,5,0,17,7,172,56,9,57,50,0,155,120,35,186,186,0
"E01000957",1586,248,24,0,24,224,156,47,10,11,343,252,173,43,34,2,65,26,137,77,45,10,5,174,25,25,0,149,149,0,103,65,38,34,4,168,51,75,3,9,0,17,13,95,36,3,23,32,1,209,159,50,109,109,0
"E01000958",1972,231,41,0,41,190,117,54,15,4,367,278,203,26,40,9,61,28,208,122,67,14,5,173,40,40,0,133,133,0,119,93,26,25,1,238,56,152,2,1,0,22,5,153,77,10,43,23,0,220,170,50,263,263,0
"E01000959",1392,80,9,2,7,71,44,22,5,0,248,174,133,14,22,5,47,27,117,72,30,4,11,126,39,39,0,87,87,0,134,81,53,51,2,195,52,112,5,10,0,16,0,150,49,7,45,49,0,149,88,61,193,193,0
"E01000960",1564,474,64,0,64,410,230,112,63,5,453,288,182,36,57,13,137,28,125,95,30,0,0,135,35,35,0,100,100,0,93,57,36,34,2,60,22,29,3,4,0,1,1,55,24,0,10,21,0,84,46,38,85,85,0
"E01000961",1351,207,54,11,43,153,91,22,40,0,343,216,151,30,33,2,109,18,98,54,22,20,2,134,52,52,0,82,82,0,87,74,13,12,1,145,60,68,2,1,0,14,0,98,42,0,26,30,0,174,138,36,65,65,0
"E01000962",1473,612,106,2,104,506,267,125,92,22,492,352,205,73,63,11,108,32,89,60,16,7,6,101,19,19,0,82,78,4,37,29,8,8,0,38,22,11,0,3,0,2,0,23,10,0,0,13,0,42,17,25,39,39,0
"E01000963",1542,494,169,9,160,325,158,105,55,7,580,313,197,61,47,8,258,9,91,71,7,13,0,104,31,31,0,73,73,0,38,28,10,10,0,37,13,17,0,1,0,6,0,14,3,6,3,2,0,73,51,22,111,111,0
"E01000964",1374,401,87,0,87,314,161,85,52,16,465,319,194,39,72,14,115,31,101,67,23,11,0,101,32,32,0,69,69,0,44,33,11,9,2,79,30,21,0,7,0,19,2,47,23,6,0,18,0,113,90,23,23,23,0
"E01000965",1365,436,84,0,84,352,192,89,68,3,431,281,200,36,44,1,119,31,91,58,22,11,0,84,35,35,0,49,49,0,39,25,14,14,0,92,28,44,0,2,0,18,0,72,13,16,20,23,0,58,42,16,62,59,3
"E01000966",1342,538,109,7,102,429,206,124,89,10,519,318,189,57,56,16,182,19,49,38,10,1,0,123,59,59,0,64,64,0,12,9,3,3,0,26,6,5,1,0,0,14,0,32,5,0,9,18,0,20,14,6,23,23,0
"E01000967",1135,380,132,22,110,248,110,73,53,12,412,229,116,38,57,18,174,9,39,26,11,0,2,122,49,49,0,73,73,0,46,20,26,26,0,34,8,12,2,5,0,5,2,28,12,0,12,4,0,56,47,9,18,18,0
"E01000968",1353,436,65,0,65,371,208,121,39,3,472,357,239,51,60,7,100,15,97,59,31,2,5,100,54,54,0,46,46,0,43,35,8,7,1,70,16,42,0,2,0,10,0,43,12,2,16,13,0,57,42,15,35,35,0
"E01000969",1851,665,103,0,103,562,328,147,69,18,658,482,270,113,77,22,153,23,113,76,31,6,0,170,41,41,0,129,129,0,52,27,25,25,0,63,23,37,0,1,0,2,0,43,24,0,4,15,0,41,22,19,46,43,3
"E01000970",1328,473,57,0,57,416,264,105,39,8,437,298,180,39,58,21,121,18,127,81,30,14,2,86,17,17,0,69,67,2,47,35,12,12,0,46,20,19,0,2,0,5,0,37,21,0,7,9,0,28,17,11,47,47,0
"E01000971",1307,443,67,0,67,376,197,98,77,4,517,357,201,62,74,20,129,31,67,41,17,7,2,71,9,9,0,62,62,0,42,18,24,24,0,86,22,42,0,9,0,13,0,27,14,2,3,8,0,32,23,9,22,22,0
"E01000972",1785,309,64,0,64,245,109,85,43,8,517,380,270,41,66,3,123,14,184,104,71,8,1,186,49,49,0,137,137,0,79,57,22,22,0,139,33,84,11,3,1,3,4,109,26,4,30,49,0,164,115,49,98,98,0
"E01000973",1716,348,44,0,44,304,180,90,19,15,572,418,282,54,67,15,113,41,160,94,46,19,1,129,31,31,0,98,98,0,78,52,26,26,0,155,50,68,4,5,4,22,2,76,41,0,17,17,1,134,85,49,64,64,0
"E01000974",1507,338,61,0,61,277,169,79,20,9,382,286,211,32,43,0,66,30,117,71,32,5,9,121,29,29,0,92,88,4,78,53,25,21,4,160,44,77,1,7,0,27,4,89,44,4,19,22,0,157,132,25,65,65,0
