"GeographyCode","KS106EW0001","KS106EW0002","KS106EW0003","KS106EW0004","KS106EW0005","KS106EW0006","KS106EW0007","KS106EW0008","KS106EW0009","KS106EW0010","KS106EW0011","KS106EW0012","KS106EW0013"
"E00004559",153,5,31,32,19,6,18,3.26797385620915,20.2614379084967,20.9150326797386,12.4183006535948,3.92156862745098,11.7647058823529
"E00004560",121,4,48,24,11,7,37,3.30578512396694,39.6694214876033,19.8347107438017,9.09090909090909,5.78512396694215,30.5785123966942
"E00004561",128,1,38,11,5,3,21,0.78125,29.6875,8.59375,3.90625,2.34375,16.40625
"E00004562",123,7,40,23,13,3,32,5.69105691056911,32.520325203252,18.6991869918699,10.5691056910569,2.4390243902439,26.0162601626016
"E00004563",195,14,43,47,23,14,26,7.17948717948718,22.0512820512821,24.1025641025641,11.7948717948718,7.17948717948718,13.3333333333333
"E00004564",118,7,16,14,8,1,15,5.93220338983051,13.5593220338983,11.864406779661,6.77966101694915,0.847457627118644,12.7118644067797
"E00004565",145,12,77,37,20,11,65,8.27586206896552,53.1034482758621,25.5172413793103,13.7931034482759,7.58620689655172,44.8275862068966
"E00004566",140,8,33,29,14,4,34,5.71428571428571,23.5714285714286,20.7142857142857,10,2.85714285714286,24.2857142857143
"E00004567",128,17,24,59,25,13,19,13.28125,18.75,46.09375,19.53125,10.15625,14.84375
"E00004568",157,10,39,30,16,9,25,6.36942675159236,24.8407643312102,19.1082802547771,10.1910828025478,5.73248407643312,15.9235668789809
"E00004569",161,6,41,25,13,2,35,3.72670807453416,25.4658385093168,15.527950310559,8.07453416149068,1.24223602484472,21.7391304347826
"E00004570",131,7,24,32,16,4,19,5.34351145038168,18.3206106870229,24.4274809160305,12.2137404580153,3.05343511450382,14.5038167938931
"E00004571",151,7,35,30,13,5,32,4.63576158940397,23.1788079470199,19.8675496688742,8.60927152317881,3.3112582781457,21.1920529801325
"E00004572",160,11,19,35,24,9,18,6.875,11.875,21.875,15,5.625,11.25
"E00004573",149,9,40,32,16,3,33,6.04026845637584,26.8456375838926,21.4765100671141,10.738255033557,2.01342281879195,22.1476510067114
"E00004574",143,3,23,27,14,1,22,2.0979020979021,16.0839160839161,18.8811188811189,9.79020979020979,0.699300699300699,15.3846153846154
"E00004575",184,4,21,23,8,6,17,2.17391304347826,11.4130434782609,12.5,4.34782608695652,3.26086956521739,9.23913043478261
"E00004576",140,16,28,52,25,9,23,11.4285714285714,20,37.1428571428571,17.8571428571429,6.42857142857143,16.4285714285714
"E00004577",124,7,24,30,12,3,20,5.64516129032258,19.3548387096774,24.1935483870968,9.67741935483871,2.41935483870968,16.1290322580645
"E00004578",154,6,16,22,8,6,19,3.8961038961039,10.3896103896104,14.2857142857143,5.19480519480519,3.8961038961039,12.3376623376623
"E00004579",105,6,16,30,16,6,21,5.71428571428571,15.2380952380952,28.5714285714286,15.2380952380952,5.71428571428571,20
"E00004580",151,7,30,29,15,7,17,4.63576158940397,19.8675496688742,19.205298013245,9.93377483443709,4.63576158940397,11.2582781456954
"E00004581",101,5,12,27,7,5,13,4.95049504950495,11.8811881188119,26.7326732673267,6.93069306930693,4.95049504950495,12.8712871287129
"E00004582",127,5,24,34,18,11,22,3.93700787401575,18.8976377952756,26.7716535433071,14.1732283464567,8.66141732283465,17.3228346456693
"E00004583",142,5,28,39,16,7,28,3.52112676056338,19.7183098591549,27.4647887323944,11.2676056338028,4.92957746478873,19.7183098591549
"E00004584",171,6,40,35,16,9,40,3.50877192982456,23.3918128654971,20.4678362573099,9.35672514619883,5.26315789473684,23.3918128654971
"E00004585",134,6,26,29,14,6,24,4.47761194029851,19.4029850746269,21.6417910447761,10.4477611940298,4.47761194029851,17.910447761194
"E00004586",116,4,19,18,8,5,16,3.44827586206897,16.3793103448276,15.5172413793103,6.89655172413793,4.31034482758621,13.7931034482759
"E00004587",121,9,28,37,12,11,31,7.43801652892562,23.1404958677686,30.5785123966942,9.91735537190083,9.09090909090909,25.6198347107438
"E00004588",154,2,24,22,10,2,14,1.2987012987013,15.5844155844156,14.2857142857143,6.49350649350649,1.2987012987013,9.09090909090909
"E00004589",125,2,28,29,14,3,24,1.6,22.4,23.2,11.2,2.4,19.2
"E00004590",99,1,16,19,15,2,16,1.01010101010101,16.1616161616162,19.1919191919192,15.1515151515152,2.02020202020202,16.1616161616162
"E00004591",112,10,24,36,16,8,23,8.92857142857143,21.4285714285714,32.1428571428571,14.2857142857143,7.14285714285714,20.5357142857143
"E00004592",99,0,22,20,10,3,15,0,22.2222222222222,20.2020202020202,10.1010101010101,3.03030303030303,15.1515151515152
"E00004593",229,10,34,49,32,7,31,4.36681222707424,14.8471615720524,21.3973799126638,13.9737991266376,3.05676855895197,13.5371179039301
"E00004594",124,3,27,25,12,3,20,2.41935483870968,21.7741935483871,20.1612903225806,9.67741935483871,2.41935483870968,16.1290322580645
"E00004595",104,4,24,29,12,5,23,3.84615384615385,23.0769230769231,27.8846153846154,11.5384615384615,4.80769230769231,22.1153846153846
"E00004596",108,2,30,24,13,4,19,1.85185185185185,27.7777777777778,22.2222222222222,12.037037037037,3.7037037037037,17.5925925925926
"E00004597",214,4,32,25,14,2,29,1.86915887850467,14.9532710280374,11.6822429906542,6.54205607476635,0.934579439252336,13.5514018691589
"E00004598",106,5,24,18,11,7,27,4.71698113207547,22.6415094339623,16.9811320754717,10.377358490566,6.60377358490566,25.4716981132075
"E00004599",161,1,38,24,13,2,22,0.62111801242236,23.6024844720497,14.9068322981366,8.07453416149068,1.24223602484472,13.6645962732919
"E00004600",124,23,29,52,21,12,26,18.5483870967742,23.3870967741935,41.9354838709677,16.9354838709677,9.67741935483871,20.9677419354839
"E00004601",117,12,28,44,23,12,21,10.2564102564103,23.9316239316239,37.6068376068376,19.6581196581197,10.2564102564103,17.9487179487179
"E00004602",115,2,15,23,12,3,12,1.73913043478261,13.0434782608696,20,10.4347826086957,2.60869565217391,10.4347826086957
"E00004603",131,12,39,42,14,16,32,9.16030534351145,29.7709923664122,32.0610687022901,10.6870229007634,12.2137404580153,24.4274809160305
"E00004604",136,11,48,31,22,6,39,8.08823529411765,35.2941176470588,22.7941176470588,16.1764705882353,4.41176470588235,28.6764705882353
"E00004605",113,8,29,33,14,8,27,7.07964601769912,25.6637168141593,29.2035398230088,12.3893805309735,7.07964601769912,23.8938053097345
"E00004606",169,10,46,41,13,11,31,5.91715976331361,27.2189349112426,24.2603550295858,7.69230769230769,6.50887573964497,18.3431952662722
"E00004607",132,7,75,11,4,3,54,5.3030303030303,56.8181818181818,8.33333333333333,3.03030303030303,2.27272727272727,40.9090909090909
"E00004608",133,11,32,49,25,13,28,8.27067669172932,24.0601503759398,36.8421052631579,18.796992481203,9.77443609022556,21.0526315789474
"E00004609",221,21,75,46,23,6,46,9.50226244343891,33.9366515837104,20.8144796380091,10.4072398190045,2.71493212669683,20.8144796380091
"E00004610",123,8,48,21,12,5,31,6.50406504065041,39.0243902439024,17.0731707317073,9.75609756097561,4.0650406504065,25.2032520325203
"E00004611",157,0,121,4,1,1,91,0,77.0700636942675,2.54777070063694,0.636942675159236,0.636942675159236,57.9617834394904
"E00004612",142,11,41,38,15,9,29,7.74647887323944,28.8732394366197,26.7605633802817,10.5633802816901,6.33802816901408,20.4225352112676
"E00004613",125,8,52,27,15,5,41,6.4,41.6,21.6,12,4,32.8
"E00004614",224,20,43,60,32,10,31,8.92857142857143,19.1964285714286,26.7857142857143,14.2857142857143,4.46428571428571,13.8392857142857
"E00004615",102,1,19,10,6,3,13,0.980392156862745,18.6274509803922,9.80392156862745,5.88235294117647,2.94117647058824,12.7450980392157
"E00004616",133,1,21,18,14,1,26,0.75187969924812,15.7894736842105,13.5338345864662,10.5263157894737,0.75187969924812,19.5488721804511
"E00004617",114,1,12,14,14,0,14,0.87719298245614,10.5263157894737,12.280701754386,12.280701754386,0,12.280701754386
"E00004618",125,2,28,13,7,1,34,1.6,22.4,10.4,5.6,0.8,27.2
"E00004619",123,7,44,21,14,6,45,5.69105691056911,35.7723577235772,17.0731707317073,11.3821138211382,4.8780487804878,36.5853658536585
"E00004620",141,11,32,31,16,5,31,7.80141843971631,22.6950354609929,21.9858156028369,11.3475177304965,3.54609929078014,21.9858156028369
"E00004621",133,10,41,24,10,5,31,7.5187969924812,30.8270676691729,18.0451127819549,7.5187969924812,3.7593984962406,23.3082706766917
"E00004622",209,10,34,23,6,6,31,4.78468899521531,16.2679425837321,11.0047846889952,2.87081339712919,2.87081339712919,14.8325358851675
"E00004623",151,7,41,26,14,8,30,4.63576158940397,27.1523178807947,17.2185430463576,9.27152317880795,5.29801324503311,19.8675496688742
"E00004624",120,5,20,25,13,2,16,4.16666666666667,16.6666666666667,20.8333333333333,10.8333333333333,1.66666666666667,13.3333333333333
"E00004625",172,12,48,38,23,12,35,6.97674418604651,27.906976744186,22.093023255814,13.3720930232558,6.97674418604651,20.3488372093023
"E00004626",235,12,81,39,18,6,43,5.1063829787234,34.468085106383,16.5957446808511,7.65957446808511,2.5531914893617,18.2978723404255
"E00004627",98,3,30,23,13,4,28,3.06122448979592,30.6122448979592,23.469387755102,13.265306122449,4.08163265306122,28.5714285714286
"E00004628",91,18,18,47,21,9,17,19.7802197802198,19.7802197802198,51.6483516483517,23.0769230769231,9.89010989010989,18.6813186813187
"E00004629",117,1,17,13,8,2,13,0.854700854700855,14.5299145299145,11.1111111111111,6.83760683760684,1.70940170940171,11.1111111111111
"E00004630",104,1,14,10,7,0,7,0.961538461538462,13.4615384615385,9.61538461538462,6.73076923076923,0,6.73076923076923
"E00004631",130,5,48,15,4,4,46,3.84615384615385,36.9230769230769,11.5384615384615,3.07692307692308,3.07692307692308,35.3846153846154
"E00004632",95,14,28,42,22,10,23,14.7368421052632,29.4736842105263,44.2105263157895,23.1578947368421,10.5263157894737,24.2105263157895
"E00004633",102,11,35,29,14,8,33,10.7843137254902,34.3137254901961,28.4313725490196,13.7254901960784,7.84313725490196,32.3529411764706
"E00004634",145,3,19,18,10,2,26,2.06896551724138,13.1034482758621,12.4137931034483,6.89655172413793,1.37931034482759,17.9310344827586
"E00004635",125,17,37,48,16,13,32,13.6,29.6,38.4,12.8,10.4,25.6
"E00004636",113,12,31,37,12,5,27,10.6194690265487,27.4336283185841,32.7433628318584,10.6194690265487,4.42477876106195,23.8938053097345
"E00004637",121,15,43,31,14,12,33,12.396694214876,35.5371900826446,25.6198347107438,11.5702479338843,9.91735537190083,27.2727272727273
"E00004638",158,6,26,26,17,6,26,3.79746835443038,16.4556962025316,16.4556962025316,10.7594936708861,3.79746835443038,16.4556962025316
"E00004639",96,4,26,27,12,9,20,4.16666666666667,27.0833333333333,28.125,12.5,9.375,20.8333333333333
"E00004640",146,12,34,44,21,7,18,8.21917808219178,23.2876712328767,30.1369863013699,14.3835616438356,4.79452054794521,12.3287671232877
"E00004641",125,21,27,56,21,13,24,16.8,21.6,44.8,16.8,10.4,19.2
"E00004642",130,19,34,57,27,20,23,14.6153846153846,26.1538461538462,43.8461538461538,20.7692307692308,15.3846153846154,17.6923076923077
"E00004643",186,7,48,38,16,10,44,3.76344086021505,25.8064516129032,20.4301075268817,8.60215053763441,5.37634408602151,23.6559139784946
"E00004644",132,15,30,52,21,16,29,11.3636363636364,22.7272727272727,39.3939393939394,15.9090909090909,12.1212121212121,21.969696969697
"E00004645",111,10,26,22,16,2,17,9.00900900900901,23.4234234234234,19.8198198198198,14.4144144144144,1.8018018018018,15.3153153153153
"E00004646",110,9,26,30,17,1,18,8.18181818181818,23.6363636363636,27.2727272727273,15.4545454545455,0.909090909090909,16.3636363636364
"E00004647",168,8,40,41,33,3,24,4.76190476190476,23.8095238095238,24.4047619047619,19.6428571428571,1.78571428571429,14.2857142857143
"E00004649",129,1,50,10,6,1,15,0.775193798449612,38.7596899224806,7.75193798449612,4.65116279069767,0.775193798449612,11.6279069767442
"E00004650",208,6,85,28,8,4,22,2.88461538461538,40.8653846153846,13.4615384615385,3.84615384615385,1.92307692307692,10.5769230769231
"E00004651",106,0,37,4,3,0,28,0,34.9056603773585,3.77358490566038,2.83018867924528,0,26.4150943396226
"E00004652",133,4,37,19,8,4,35,3.00751879699248,27.8195488721804,14.2857142857143,6.01503759398496,3.00751879699248,26.3157894736842
"E00004653",113,0,28,5,3,0,20,0,24.7787610619469,4.42477876106195,2.65486725663717,0,17.6991150442478
"E00004654",100,0,49,3,3,0,7,0,49,3,3,0,7
"E00004655",125,21,27,48,24,9,11,16.8,21.6,38.4,19.2,7.2,8.8
"E00004656",233,15,110,39,34,6,27,6.43776824034335,47.2103004291845,16.7381974248927,14.5922746781116,2.57510729613734,11.587982832618
"E00004658",114,8,37,34,18,7,24,7.01754385964912,32.4561403508772,29.8245614035088,15.7894736842105,6.14035087719298,21.0526315789474
"E00004659",165,6,28,29,19,3,19,3.63636363636364,16.969696969697,17.5757575757576,11.5151515151515,1.81818181818182,11.5151515151515
"E00004660",128,8,28,43,32,3,24,6.25,21.875,33.59375,25,2.34375,18.75
"E00004661",129,8,40,22,14,7,31,6.2015503875969,31.0077519379845,17.0542635658915,10.8527131782946,5.42635658914729,24.031007751938
"E00004662",144,5,42,20,10,4,33,3.47222222222222,29.1666666666667,13.8888888888889,6.94444444444444,2.77777777777778,22.9166666666667
"E00004663",118,11,38,43,17,9,22,9.32203389830508,32.2033898305085,36.4406779661017,14.4067796610169,7.6271186440678,18.6440677966102
"E00004664",147,7,39,30,12,4,29,4.76190476190476,26.530612244898,20.4081632653061,8.16326530612245,2.72108843537415,19.7278911564626
"E00004665",117,11,39,44,9,8,42,9.4017094017094,33.3333333333333,37.6068376068376,7.69230769230769,6.83760683760684,35.8974358974359
"E00004666",178,10,69,32,17,7,31,5.61797752808989,38.7640449438202,17.9775280898876,9.55056179775281,3.93258426966292,17.4157303370787
"E00004667",126,0,50,1,0,0,13,0,39.6825396825397,0.793650793650794,0,0,10.3174603174603
"E00004668",84,9,35,22,5,5,23,10.7142857142857,41.6666666666667,26.1904761904762,5.95238095238095,5.95238095238095,27.3809523809524
"E00004669",105,13,35,26,13,8,21,12.3809523809524,33.3333333333333,24.7619047619048,12.3809523809524,7.61904761904762,20
"E00004670",109,8,40,27,10,8,30,7.3394495412844,36.697247706422,24.7706422018349,9.1743119266055,7.3394495412844,27.5229357798165
"E00004671",170,15,43,60,20,19,32,8.82352941176471,25.2941176470588,35.2941176470588,11.7647058823529,11.1764705882353,18.8235294117647
"E00004672",120,0,36,5,2,0,17,0,30,4.16666666666667,1.66666666666667,0,14.1666666666667
"E00004673",126,11,35,34,18,9,34,8.73015873015873,27.7777777777778,26.984126984127,14.2857142857143,7.14285714285714,26.984126984127
"E00004674",102,12,27,27,14,6,30,11.7647058823529,26.4705882352941,26.4705882352941,13.7254901960784,5.88235294117647,29.4117647058824
"E00004675",105,10,48,29,9,6,43,9.52380952380952,45.7142857142857,27.6190476190476,8.57142857142857,5.71428571428571,40.9523809523809
"E00004676",118,1,41,4,3,0,18,0.847457627118644,34.7457627118644,3.38983050847458,2.54237288135593,0,15.2542372881356
"E00004677",112,5,26,26,10,7,10,4.46428571428571,23.2142857142857,23.2142857142857,8.92857142857143,6.25,8.92857142857143
"E00004678",127,4,45,30,14,8,33,3.1496062992126,35.4330708661417,23.6220472440945,11.0236220472441,6.2992125984252,25.9842519685039
"E00004679",102,2,45,13,5,3,43,1.96078431372549,44.1176470588235,12.7450980392157,4.90196078431373,2.94117647058824,42.156862745098
"E00004680",126,0,45,8,4,0,19,0,35.7142857142857,6.34920634920635,3.17460317460317,0,15.0793650793651
"E00004681",133,1,24,22,10,5,19,0.75187969924812,18.0451127819549,16.5413533834586,7.5187969924812,3.7593984962406,14.2857142857143
"E00004682",64,9,25,20,10,7,23,14.0625,39.0625,31.25,15.625,10.9375,35.9375
"E00004683",68,8,26,22,10,6,17,11.7647058823529,38.2352941176471,32.3529411764706,14.7058823529412,8.82352941176471,25
"E00004684",132,11,25,42,22,10,23,8.33333333333333,18.9393939393939,31.8181818181818,16.6666666666667,7.57575757575758,17.4242424242424
"E00004685",122,5,42,34,12,9,30,4.0983606557377,34.4262295081967,27.8688524590164,9.83606557377049,7.37704918032787,24.5901639344262
"E00004686",123,7,43,32,14,13,27,5.69105691056911,34.9593495934959,26.0162601626016,11.3821138211382,10.5691056910569,21.9512195121951
"E00004687",116,1,31,19,6,1,12,0.862068965517241,26.7241379310345,16.3793103448276,5.17241379310345,0.862068965517241,10.3448275862069
"E00004688",174,13,73,48,24,8,55,7.47126436781609,41.9540229885057,27.5862068965517,13.7931034482759,4.59770114942529,31.6091954022989
"E00004689",116,13,44,42,20,9,29,11.2068965517241,37.9310344827586,36.2068965517241,17.2413793103448,7.75862068965517,25
"E00004690",109,4,32,18,6,3,21,3.6697247706422,29.3577981651376,16.5137614678899,5.5045871559633,2.75229357798165,19.2660550458716
"E00004691",151,8,83,23,7,5,26,5.29801324503311,54.9668874172185,15.2317880794702,4.63576158940397,3.3112582781457,17.2185430463576
"E00004692",141,10,46,34,11,5,24,7.09219858156028,32.6241134751773,24.113475177305,7.80141843971631,3.54609929078014,17.0212765957447
"E00004693",138,10,34,30,19,4,27,7.2463768115942,24.6376811594203,21.7391304347826,13.768115942029,2.89855072463768,19.5652173913043
"E00004694",108,1,28,16,8,5,16,0.925925925925926,25.9259259259259,14.8148148148148,7.40740740740741,4.62962962962963,14.8148148148148
"E00004695",179,3,38,43,37,4,17,1.67597765363128,21.2290502793296,24.0223463687151,20.6703910614525,2.23463687150838,9.49720670391061
"E00004696",126,13,31,44,19,8,22,10.3174603174603,24.6031746031746,34.9206349206349,15.0793650793651,6.34920634920635,17.4603174603175
"E00004697",135,3,46,20,11,8,36,2.22222222222222,34.0740740740741,14.8148148148148,8.14814814814815,5.92592592592593,26.6666666666667
"E00004699",69,6,31,17,7,4,26,8.69565217391304,44.9275362318841,24.6376811594203,10.1449275362319,5.79710144927536,37.6811594202899
"E00004700",111,7,49,24,7,5,38,6.30630630630631,44.1441441441441,21.6216216216216,6.30630630630631,4.5045045045045,34.2342342342342
"E00004701",147,16,46,40,20,11,16,10.8843537414966,31.2925170068027,27.2108843537415,13.6054421768707,7.48299319727891,10.8843537414966
"E00004702",125,13,36,34,13,6,38,10.4,28.8,27.2,10.4,4.8,30.4
"E00004703",143,4,47,24,8,8,41,2.7972027972028,32.8671328671329,16.7832167832168,5.59440559440559,5.59440559440559,28.6713286713287
"E00004704",162,4,46,12,7,2,38,2.46913580246914,28.3950617283951,7.40740740740741,4.32098765432099,1.23456790123457,23.4567901234568
"E00004705",161,4,27,32,12,5,20,2.48447204968944,16.7701863354037,19.8757763975155,7.45341614906832,3.1055900621118,12.4223602484472
"E00004706",198,5,52,32,13,5,41,2.52525252525253,26.2626262626263,16.1616161616162,6.56565656565657,2.52525252525253,20.7070707070707
"E00004707",228,4,65,11,6,1,38,1.75438596491228,28.5087719298246,4.82456140350877,2.63157894736842,0.43859649122807,16.6666666666667
"E00004708",118,3,34,8,6,0,20,2.54237288135593,28.8135593220339,6.77966101694915,5.08474576271187,0,16.9491525423729
"E00004709",152,12,34,39,20,7,25,7.89473684210526,22.3684210526316,25.6578947368421,13.1578947368421,4.60526315789474,16.4473684210526
"E00004710",131,4,37,25,6,5,31,3.05343511450382,28.2442748091603,19.0839694656489,4.58015267175572,3.81679389312977,23.6641221374046
"E00004711",142,6,29,31,18,6,31,4.22535211267606,20.4225352112676,21.830985915493,12.6760563380282,4.22535211267606,21.830985915493
"E00004712",157,2,46,31,12,3,33,1.27388535031847,29.2993630573248,19.7452229299363,7.64331210191083,1.91082802547771,21.0191082802548
"E00004713",93,3,29,21,4,3,17,3.2258064516129,31.1827956989247,22.5806451612903,4.3010752688172,3.2258064516129,18.2795698924731
"E00004714",141,4,30,26,14,3,16,2.83687943262411,21.2765957446809,18.4397163120567,9.9290780141844,2.12765957446809,11.3475177304965
"E00004715",145,13,46,32,15,11,35,8.96551724137931,31.7241379310345,22.0689655172414,10.3448275862069,7.58620689655172,24.1379310344828
"E00004716",127,12,33,48,19,9,27,9.44881889763779,25.9842519685039,37.7952755905512,14.9606299212598,7.08661417322835,21.259842519685
"E00004717",72,3,16,25,11,3,12,4.16666666666667,22.2222222222222,34.7222222222222,15.2777777777778,4.16666666666667,16.6666666666667
"E00004718",119,7,34,38,20,11,31,5.88235294117647,28.5714285714286,31.9327731092437,16.8067226890756,9.2436974789916,26.0504201680672
"E00004719",179,11,55,47,22,13,49,6.14525139664804,30.7262569832402,26.2569832402235,12.2905027932961,7.26256983240224,27.3743016759777
"E00004720",118,6,22,31,13,8,25,5.08474576271187,18.6440677966102,26.271186440678,11.0169491525424,6.77966101694915,21.1864406779661
"E00004721",133,14,46,40,16,6,29,10.5263157894737,34.5864661654135,30.0751879699248,12.0300751879699,4.51127819548872,21.8045112781955
"E00004722",107,12,33,41,14,9,24,11.214953271028,30.8411214953271,38.3177570093458,13.0841121495327,8.41121495327103,22.4299065420561
"E00004723",114,12,45,28,14,6,35,10.5263157894737,39.4736842105263,24.5614035087719,12.280701754386,5.26315789473684,30.7017543859649
"E00004724",126,8,28,30,17,5,14,6.34920634920635,22.2222222222222,23.8095238095238,13.4920634920635,3.96825396825397,11.1111111111111
"E00004725",126,19,31,59,27,11,21,15.0793650793651,24.6031746031746,46.8253968253968,21.4285714285714,8.73015873015873,16.6666666666667
"E00004726",117,5,56,16,9,4,38,4.27350427350427,47.8632478632479,13.6752136752137,7.69230769230769,3.41880341880342,32.4786324786325
"E00004727",125,10,31,40,18,14,31,8,24.8,32,14.4,11.2,24.8
"E00004728",199,29,58,76,30,21,41,14.572864321608,29.1457286432161,38.1909547738693,15.0753768844221,10.5527638190955,20.6030150753769
"E00004729",101,17,33,44,18,10,26,16.8316831683168,32.6732673267327,43.5643564356436,17.8217821782178,9.9009900990099,25.7425742574257
"E00004730",77,5,28,23,11,2,18,6.49350649350649,36.3636363636364,29.8701298701299,14.2857142857143,2.5974025974026,23.3766233766234
"E00004731",158,8,31,30,13,6,27,5.06329113924051,19.620253164557,18.9873417721519,8.22784810126582,3.79746835443038,17.0886075949367
"E00004732",124,19,26,54,25,13,24,15.3225806451613,20.9677419354839,43.5483870967742,20.1612903225806,10.4838709677419,19.3548387096774
"E00004733",131,9,30,22,12,7,31,6.87022900763359,22.9007633587786,16.793893129771,9.16030534351145,5.34351145038168,23.6641221374046
"E00004734",109,10,35,38,22,8,32,9.1743119266055,32.1100917431193,34.8623853211009,20.1834862385321,7.3394495412844,29.3577981651376
"E00004735",136,14,53,47,21,11,36,10.2941176470588,38.9705882352941,34.5588235294118,15.4411764705882,8.08823529411765,26.4705882352941
"E00004736",130,4,44,10,7,1,34,3.07692307692308,33.8461538461538,7.69230769230769,5.38461538461539,0.769230769230769,26.1538461538462
"E00004738",113,4,19,20,12,3,19,3.53982300884956,16.8141592920354,17.6991150442478,10.6194690265487,2.65486725663717,16.8141592920354
"E00004739",131,10,18,28,20,4,5,7.63358778625954,13.7404580152672,21.3740458015267,15.2671755725191,3.05343511450382,3.81679389312977
"E00004740",99,19,17,49,21,10,15,19.1919191919192,17.1717171717172,49.4949494949495,21.2121212121212,10.1010101010101,15.1515151515152
"E00004741",132,12,36,30,15,6,32,9.09090909090909,27.2727272727273,22.7272727272727,11.3636363636364,4.54545454545455,24.2424242424242
"E00004742",185,7,43,69,51,24,35,3.78378378378378,23.2432432432432,37.2972972972973,27.5675675675676,12.972972972973,18.9189189189189
"E00004743",136,8,47,29,13,15,32,5.88235294117647,34.5588235294118,21.3235294117647,9.55882352941176,11.0294117647059,23.5294117647059
"E00004744",126,5,42,27,13,8,31,3.96825396825397,33.3333333333333,21.4285714285714,10.3174603174603,6.34920634920635,24.6031746031746
"E00004745",127,6,60,31,19,10,46,4.7244094488189,47.244094488189,24.4094488188976,14.9606299212598,7.8740157480315,36.2204724409449
"E00004746",152,16,54,39,14,11,41,10.5263157894737,35.5263157894737,25.6578947368421,9.21052631578947,7.23684210526316,26.9736842105263
"E00004747",132,14,42,46,18,8,34,10.6060606060606,31.8181818181818,34.8484848484849,13.6363636363636,6.06060606060606,25.7575757575758
"E00004748",151,7,46,37,17,7,31,4.63576158940397,30.4635761589404,24.5033112582781,11.2582781456954,4.63576158940397,20.5298013245033
"E00004749",178,16,42,55,21,15,44,8.98876404494382,23.5955056179775,30.8988764044944,11.7977528089888,8.42696629213483,24.7191011235955
"E00004750",144,10,32,30,6,9,10,6.94444444444444,22.2222222222222,20.8333333333333,4.16666666666667,6.25,6.94444444444444
"E00004751",147,6,79,15,6,5,67,4.08163265306122,53.7414965986395,10.2040816326531,4.08163265306122,3.40136054421769,45.578231292517
"E00004752",127,10,23,45,18,7,27,7.8740157480315,18.1102362204724,35.4330708661417,14.1732283464567,5.51181102362205,21.259842519685
"E00004753",125,8,45,35,14,5,39,6.4,36,28,11.2,4,31.2
"E00004754",134,9,35,25,9,6,24,6.71641791044776,26.1194029850746,18.6567164179104,6.71641791044776,4.47761194029851,17.910447761194
"E00004755",111,15,41,29,14,6,32,13.5135135135135,36.9369369369369,26.1261261261261,12.6126126126126,5.40540540540541,28.8288288288288
"E00004756",112,13,31,35,24,6,27,11.6071428571429,27.6785714285714,31.25,21.4285714285714,5.35714285714286,24.1071428571429
"E00004757",116,27,26,54,24,11,26,23.2758620689655,22.4137931034483,46.551724137931,20.6896551724138,9.48275862068965,22.4137931034483
"E00004758",80,16,17,41,19,8,15,20,21.25,51.25,23.75,10,18.75
"E00004759",104,9,39,29,16,2,31,8.65384615384615,37.5,27.8846153846154,15.3846153846154,1.92307692307692,29.8076923076923
"E00004760",104,16,38,35,16,10,36,15.3846153846154,36.5384615384615,33.6538461538462,15.3846153846154,9.61538461538462,34.6153846153846
"E00004761",136,12,38,63,41,5,27,8.82352941176471,27.9411764705882,46.3235294117647,30.1470588235294,3.67647058823529,19.8529411764706
"E00004762",133,12,73,29,9,10,41,9.02255639097744,54.8872180451128,21.8045112781955,6.76691729323308,7.5187969924812,30.8270676691729
"E00004763",110,6,34,24,13,5,30,5.45454545454545,30.9090909090909,21.8181818181818,11.8181818181818,4.54545454545455,27.2727272727273
"E00004764",93,6,30,22,7,4,22,6.45161290322581,32.258064516129,23.6559139784946,7.52688172043011,4.3010752688172,23.6559139784946
"E00004765",102,6,37,38,14,8,23,5.88235294117647,36.2745098039216,37.2549019607843,13.7254901960784,7.84313725490196,22.5490196078431
"E00004766",121,0,26,16,12,0,18,0,21.4876033057851,13.2231404958678,9.91735537190083,0,14.8760330578512
"E00004767",142,6,18,29,15,3,10,4.22535211267606,12.6760563380282,20.4225352112676,10.5633802816901,2.11267605633803,7.04225352112676
"E00004768",99,0,7,20,11,2,8,0,7.07070707070707,20.2020202020202,11.1111111111111,2.02020202020202,8.08080808080808
"E00004769",151,2,33,20,14,0,25,1.32450331125828,21.8543046357616,13.2450331125828,9.27152317880795,0,16.5562913907285
"E00004770",91,1,17,23,10,3,10,1.0989010989011,18.6813186813187,25.2747252747253,10.989010989011,3.2967032967033,10.989010989011
"E00004771",117,2,15,36,16,2,21,1.70940170940171,12.8205128205128,30.7692307692308,13.6752136752137,1.70940170940171,17.9487179487179
"E00004772",124,0,23,29,15,2,16,0,18.5483870967742,23.3870967741935,12.0967741935484,1.61290322580645,12.9032258064516
"E00004773",133,1,23,21,8,2,23,0.75187969924812,17.2932330827068,15.7894736842105,6.01503759398496,1.50375939849624,17.2932330827068
"E00004774",108,4,18,16,9,4,16,3.7037037037037,16.6666666666667,14.8148148148148,8.33333333333333,3.7037037037037,14.8148148148148
"E00004775",113,0,17,29,18,2,11,0,15.0442477876106,25.6637168141593,15.929203539823,1.76991150442478,9.73451327433628
"E00004776",138,6,17,29,17,4,16,4.34782608695652,12.3188405797101,21.0144927536232,12.3188405797101,2.89855072463768,11.5942028985507
