"GeographyCode","KS402EW0001","KS402EW0002","KS402EW0003","KS402EW0004","KS402EW0005","KS402EW0006","KS402EW0007","KS402EW0008","KS402EW0009","KS402EW0010","KS402EW0011","KS402EW0012","KS402EW0013","KS402EW0014","KS402EW0015","KS402EW0016","KS402EW0017"
"E00004483",114,42,22,0,8,3,36,1,2,36.8421052631579,19.2982456140351,0,7.01754385964912,2.63157894736842,31.5789473684211,0.87719298245614,1.75438596491228
"E00004484",112,32,26,0,21,11,19,2,1,28.5714285714286,23.2142857142857,0,18.75,9.82142857142857,16.9642857142857,1.78571428571429,0.892857142857143
"E00004485",123,22,28,0,42,6,19,4,2,17.8861788617886,22.7642276422764,0,34.1463414634146,4.8780487804878,15.4471544715447,3.2520325203252,1.6260162601626
"E00004486",116,43,24,9,22,0,13,2,3,37.0689655172414,20.6896551724138,7.75862068965517,18.9655172413793,0,11.2068965517241,1.72413793103448,2.58620689655172
"E00004487",112,9,10,1,9,65,16,2,0,8.03571428571429,8.92857142857143,0.892857142857143,8.03571428571429,58.0357142857143,14.2857142857143,1.78571428571429,0
"E00004488",82,1,1,0,3,73,3,0,1,1.21951219512195,1.21951219512195,0,3.65853658536585,89.0243902439024,3.65853658536585,0,1.21951219512195
"E00004489",120,23,20,2,49,1,18,0,7,19.1666666666667,16.6666666666667,1.66666666666667,40.8333333333333,0.833333333333333,15,0,5.83333333333333
"E00004490",94,10,9,1,44,7,19,2,2,10.6382978723404,9.57446808510638,1.06382978723404,46.8085106382979,7.4468085106383,20.2127659574468,2.12765957446809,2.12765957446809
"E00004491",149,10,22,1,91,5,19,0,1,6.71140939597315,14.7651006711409,0.671140939597315,61.0738255033557,3.35570469798658,12.751677852349,0,0.671140939597315
"E00004492",128,60,39,0,4,0,18,3,4,46.875,30.46875,0,3.125,0,14.0625,2.34375,3.125
"E00004493",118,9,17,0,58,3,20,8,3,7.6271186440678,14.4067796610169,0,49.1525423728814,2.54237288135593,16.9491525423729,6.77966101694915,2.54237288135593
"E00004494",182,64,48,1,2,0,51,5,11,35.1648351648352,26.3736263736264,0.549450549450549,1.0989010989011,0,28.021978021978,2.74725274725275,6.04395604395604
"E00004495",126,70,31,0,2,2,17,2,2,55.5555555555556,24.6031746031746,0,1.58730158730159,1.58730158730159,13.4920634920635,1.58730158730159,1.58730158730159
"E00004496",151,81,29,1,1,1,30,1,7,53.6423841059603,19.205298013245,0.662251655629139,0.662251655629139,0.662251655629139,19.8675496688742,0.662251655629139,4.63576158940397
"E00004497",117,3,23,0,76,2,9,2,2,2.56410256410256,19.6581196581197,0,64.957264957265,1.70940170940171,7.69230769230769,1.70940170940171,1.70940170940171
"E00004498",145,15,24,1,89,1,14,0,1,10.3448275862069,16.551724137931,0.689655172413793,61.3793103448276,0.689655172413793,9.6551724137931,0,0.689655172413793
"E00004499",135,65,52,0,1,1,13,0,3,48.1481481481481,38.5185185185185,0,0.740740740740741,0.740740740740741,9.62962962962963,0,2.22222222222222
"E00004500",131,8,27,0,73,1,19,3,0,6.10687022900763,20.6106870229008,0,55.7251908396947,0.763358778625954,14.5038167938931,2.29007633587786,0
"E00004501",76,15,15,0,31,0,14,1,0,19.7368421052632,19.7368421052632,0,40.7894736842105,0,18.4210526315789,1.31578947368421,0
"E00004502",120,11,12,0,83,1,13,0,0,9.16666666666667,10,0,69.1666666666667,0.833333333333333,10.8333333333333,0,0
"E00004503",132,17,14,0,71,6,13,7,4,12.8787878787879,10.6060606060606,0,53.7878787878788,4.54545454545455,9.84848484848485,5.3030303030303,3.03030303030303
"E00004504",117,69,33,1,2,0,8,1,3,58.974358974359,28.2051282051282,0.854700854700855,1.70940170940171,0,6.83760683760684,0.854700854700855,2.56410256410256
"E00004505",124,15,21,2,51,18,16,0,1,12.0967741935484,16.9354838709677,1.61290322580645,41.1290322580645,14.5161290322581,12.9032258064516,0,0.806451612903226
"E00004506",133,4,22,1,80,3,17,3,3,3.00751879699248,16.5413533834586,0.75187969924812,60.1503759398496,2.25563909774436,12.781954887218,2.25563909774436,2.25563909774436
"E00004507",104,45,31,0,18,0,8,0,2,43.2692307692308,29.8076923076923,0,17.3076923076923,0,7.69230769230769,0,1.92307692307692
"E00004508",150,50,33,2,34,0,21,6,4,33.3333333333333,22,1.33333333333333,22.6666666666667,0,14,4,2.66666666666667
"E00004509",122,40,25,3,39,5,8,1,1,32.7868852459016,20.4918032786885,2.45901639344262,31.9672131147541,4.0983606557377,6.55737704918033,0.819672131147541,0.819672131147541
"E00004510",128,35,18,1,9,12,49,1,3,27.34375,14.0625,0.78125,7.03125,9.375,38.28125,0.78125,2.34375
"E00004511",144,59,31,0,8,14,24,5,3,40.9722222222222,21.5277777777778,0,5.55555555555556,9.72222222222222,16.6666666666667,3.47222222222222,2.08333333333333
"E00004512",120,20,23,1,35,15,21,4,1,16.6666666666667,19.1666666666667,0.833333333333333,29.1666666666667,12.5,17.5,3.33333333333333,0.833333333333333
"E00004513",102,52,20,1,9,0,17,0,3,50.9803921568627,19.6078431372549,0.980392156862745,8.82352941176471,0,16.6666666666667,0,2.94117647058824
"E00004514",116,46,28,0,11,7,21,2,1,39.6551724137931,24.1379310344828,0,9.48275862068965,6.03448275862069,18.1034482758621,1.72413793103448,0.862068965517241
"E00004515",121,36,35,1,7,11,31,0,0,29.7520661157025,28.9256198347107,0.826446280991736,5.78512396694215,9.09090909090909,25.6198347107438,0,0
"E00004516",133,63,29,0,10,1,25,1,4,47.3684210526316,21.8045112781955,0,7.5187969924812,0.75187969924812,18.796992481203,0.75187969924812,3.00751879699248
"E00004517",109,12,17,0,65,1,12,2,0,11.0091743119266,15.5963302752294,0,59.6330275229358,0.917431192660551,11.0091743119266,1.8348623853211,0
"E00004518",116,10,19,1,17,57,9,3,0,8.62068965517241,16.3793103448276,0.862068965517241,14.6551724137931,49.1379310344828,7.75862068965517,2.58620689655172,0
"E00004519",112,38,46,1,9,4,12,1,1,33.9285714285714,41.0714285714286,0.892857142857143,8.03571428571429,3.57142857142857,10.7142857142857,0.892857142857143,0.892857142857143
"E00004520",140,7,7,0,75,30,18,3,0,5,5,0,53.5714285714286,21.4285714285714,12.8571428571429,2.14285714285714,0
"E00004521",127,33,32,0,3,19,34,4,2,25.9842519685039,25.1968503937008,0,2.36220472440945,14.9606299212598,26.7716535433071,3.1496062992126,1.5748031496063
"E00004522",117,19,11,0,12,8,59,3,5,16.2393162393162,9.4017094017094,0,10.2564102564103,6.83760683760684,50.4273504273504,2.56410256410256,4.27350427350427
"E00004523",244,25,33,14,31,66,72,3,0,10.2459016393443,13.5245901639344,5.73770491803279,12.7049180327869,27.0491803278689,29.5081967213115,1.22950819672131,0
"E00004524",216,29,21,1,0,13,107,34,11,13.4259259259259,9.72222222222222,0.462962962962963,0,6.01851851851852,49.537037037037,15.7407407407407,5.09259259259259
"E00004525",119,10,6,1,4,54,37,2,5,8.40336134453782,5.04201680672269,0.840336134453782,3.36134453781513,45.3781512605042,31.0924369747899,1.68067226890756,4.20168067226891
"E00004526",125,5,8,1,72,23,11,3,2,4,6.4,0.8,57.6,18.4,8.8,2.4,1.6
"E00004527",102,9,11,1,37,6,34,0,4,8.82352941176471,10.7843137254902,0.980392156862745,36.2745098039216,5.88235294117647,33.3333333333333,0,3.92156862745098
"E00004528",170,21,30,0,48,14,54,0,3,12.3529411764706,17.6470588235294,0,28.2352941176471,8.23529411764706,31.7647058823529,0,1.76470588235294
"E00004529",207,27,29,0,1,44,94,2,10,13.0434782608696,14.0096618357488,0,0.483091787439614,21.256038647343,45.4106280193237,0.966183574879227,4.83091787439614
"E00004530",141,11,14,1,15,33,63,2,2,7.80141843971631,9.9290780141844,0.709219858156028,10.6382978723404,23.4042553191489,44.6808510638298,1.41843971631206,1.41843971631206
"E00004531",119,14,16,0,40,16,30,3,0,11.7647058823529,13.4453781512605,0,33.6134453781513,13.4453781512605,25.2100840336134,2.52100840336134,0
"E00004532",168,31,22,0,4,19,81,8,3,18.452380952381,13.0952380952381,0,2.38095238095238,11.3095238095238,48.2142857142857,4.76190476190476,1.78571428571429
"E00004534",114,0,0,1,10,93,5,0,5,0,0,0.87719298245614,8.7719298245614,81.5789473684211,4.3859649122807,0,4.3859649122807
"E00004535",124,31,17,0,4,9,54,3,6,25,13.7096774193548,0,3.2258064516129,7.25806451612903,43.5483870967742,2.41935483870968,4.83870967741935
"E00004536",138,43,44,0,0,1,42,3,5,31.1594202898551,31.8840579710145,0,0,0.72463768115942,30.4347826086957,2.17391304347826,3.6231884057971
"E00004537",85,10,10,0,34,8,22,1,0,11.7647058823529,11.7647058823529,0,40,9.41176470588235,25.8823529411765,1.17647058823529,0
"E00004538",103,1,0,0,1,87,12,0,2,0.970873786407767,0,0,0.970873786407767,84.4660194174757,11.6504854368932,0,1.94174757281553
"E00004539",79,4,9,0,46,3,15,2,0,5.06329113924051,11.3924050632911,0,58.2278481012658,3.79746835443038,18.9873417721519,2.53164556962025,0
"E00004540",156,13,17,0,73,25,19,2,7,8.33333333333333,10.8974358974359,0,46.7948717948718,16.025641025641,12.1794871794872,1.28205128205128,4.48717948717949
"E00004541",113,1,3,0,33,65,8,1,2,0.884955752212389,2.65486725663717,0,29.2035398230088,57.5221238938053,7.07964601769912,0.884955752212389,1.76991150442478
"E00004542",178,14,19,0,81,1,61,1,1,7.86516853932584,10.6741573033708,0,45.5056179775281,0.561797752808989,34.2696629213483,0.561797752808989,0.561797752808989
"E00004543",126,4,5,0,2,49,58,6,2,3.17460317460317,3.96825396825397,0,1.58730158730159,38.8888888888889,46.031746031746,4.76190476190476,1.58730158730159
"E00004544",98,7,6,2,61,6,15,1,0,7.14285714285714,6.12244897959184,2.04081632653061,62.2448979591837,6.12244897959184,15.3061224489796,1.02040816326531,0
"E00004545",199,4,15,0,145,6,24,1,4,2.01005025125628,7.53768844221105,0,72.8643216080402,3.01507537688442,12.0603015075377,0.50251256281407,2.01005025125628
"E00004546",143,20,18,0,56,11,32,3,3,13.986013986014,12.5874125874126,0,39.1608391608392,7.69230769230769,22.3776223776224,2.0979020979021,2.0979020979021
"E00004547",164,17,20,1,57,8,55,2,4,10.3658536585366,12.1951219512195,0.609756097560976,34.7560975609756,4.8780487804878,33.5365853658537,1.21951219512195,2.4390243902439
"E00004548",138,17,18,1,3,52,38,4,5,12.3188405797101,13.0434782608696,0.72463768115942,2.17391304347826,37.6811594202899,27.536231884058,2.89855072463768,3.6231884057971
"E00004549",124,3,12,0,89,1,17,0,2,2.41935483870968,9.67741935483871,0,71.7741935483871,0.806451612903226,13.7096774193548,0,1.61290322580645
"E00004550",146,12,11,0,68,12,33,7,3,8.21917808219178,7.53424657534247,0,46.5753424657534,8.21917808219178,22.6027397260274,4.79452054794521,2.05479452054794
"E00004551",208,38,44,0,1,37,80,4,4,18.2692307692308,21.1538461538462,0,0.480769230769231,17.7884615384615,38.4615384615385,1.92307692307692,1.92307692307692
"E00004552",126,5,6,1,84,4,21,5,0,3.96825396825397,4.76190476190476,0.793650793650794,66.6666666666667,3.17460317460317,16.6666666666667,3.96825396825397,0
"E00004553",113,8,10,0,30,36,25,2,2,7.07964601769912,8.84955752212389,0,26.5486725663717,31.858407079646,22.1238938053097,1.76991150442478,1.76991150442478
"E00004554",217,31,30,1,6,15,119,4,11,14.2857142857143,13.8248847926267,0.460829493087558,2.76497695852535,6.91244239631336,54.8387096774194,1.84331797235023,5.06912442396313
"E00004555",127,9,17,0,85,0,13,1,2,7.08661417322835,13.3858267716535,0,66.9291338582677,0,10.2362204724409,0.78740157480315,1.5748031496063
"E00004556",143,6,10,0,64,5,51,5,2,4.1958041958042,6.99300699300699,0,44.7552447552448,3.4965034965035,35.6643356643357,3.4965034965035,1.3986013986014
"E00004557",121,10,12,0,81,1,16,0,1,8.26446280991736,9.91735537190083,0,66.9421487603306,0.826446280991736,13.2231404958678,0,0.826446280991736
"E00004558",142,39,16,3,44,2,34,1,3,27.4647887323944,11.2676056338028,2.11267605633803,30.9859154929577,1.40845070422535,23.943661971831,0.704225352112676,2.11267605633803
"E00004559",153,30,18,0,49,13,39,1,3,19.6078431372549,11.7647058823529,0,32.0261437908497,8.49673202614379,25.4901960784314,0.65359477124183,1.96078431372549
"E00004560",121,15,13,0,26,46,19,1,1,12.396694214876,10.7438016528926,0,21.4876033057851,38.0165289256198,15.702479338843,0.826446280991736,0.826446280991736
"E00004561",128,10,8,3,19,19,63,3,3,7.8125,6.25,2.34375,14.84375,14.84375,49.21875,2.34375,2.34375
"E00004562",123,6,21,0,49,6,34,4,3,4.8780487804878,17.0731707317073,0,39.8373983739837,4.8780487804878,27.6422764227642,3.2520325203252,2.4390243902439
"E00004563",195,19,21,22,40,48,42,1,2,9.74358974358974,10.7692307692308,11.2820512820513,20.5128205128205,24.6153846153846,21.5384615384615,0.512820512820513,1.02564102564103
"E00004564",118,12,11,1,16,1,67,4,6,10.1694915254237,9.32203389830508,0.847457627118644,13.5593220338983,0.847457627118644,56.7796610169492,3.38983050847458,5.08474576271187
"E00004565",145,2,12,0,119,2,5,1,4,1.37931034482759,8.27586206896552,0,82.0689655172414,1.37931034482759,3.44827586206897,0.689655172413793,2.75862068965517
"E00004566",140,17,25,1,75,1,18,1,2,12.1428571428571,17.8571428571429,0.714285714285714,53.5714285714286,0.714285714285714,12.8571428571429,0.714285714285714,1.42857142857143
"E00004567",128,10,20,0,81,1,11,3,2,7.8125,15.625,0,63.28125,0.78125,8.59375,2.34375,1.5625
"E00004568",157,16,13,0,45,13,65,1,4,10.1910828025478,8.28025477707006,0,28.6624203821656,8.28025477707006,41.4012738853503,0.636942675159236,2.54777070063694
"E00004569",161,35,27,1,31,22,42,3,0,21.7391304347826,16.7701863354037,0.62111801242236,19.2546583850932,13.6645962732919,26.0869565217391,1.86335403726708,0
"E00004570",131,54,29,0,14,4,27,1,2,41.2213740458015,22.1374045801527,0,10.6870229007634,3.05343511450382,20.6106870229008,0.763358778625954,1.52671755725191
"E00004571",151,38,39,0,14,12,41,3,4,25.1655629139073,25.8278145695364,0,9.27152317880795,7.94701986754967,27.1523178807947,1.98675496688742,2.64900662251656
"E00004572",160,29,38,1,36,1,50,4,1,18.125,23.75,0.625,22.5,0.625,31.25,2.5,0.625
"E00004573",149,36,29,2,31,11,36,3,1,24.1610738255034,19.4630872483221,1.34228187919463,20.8053691275168,7.38255033557047,24.1610738255034,2.01342281879195,0.671140939597315
"E00004574",143,33,37,1,28,7,33,2,2,23.0769230769231,25.8741258741259,0.699300699300699,19.5804195804196,4.89510489510489,23.0769230769231,1.3986013986014,1.3986013986014
"E00004575",184,18,13,1,13,12,126,1,0,9.78260869565217,7.06521739130435,0.543478260869565,7.06521739130435,6.52173913043478,68.4782608695652,0.543478260869565,0
"E00004576",140,21,29,0,62,5,20,1,2,15,20.7142857142857,0,44.2857142857143,3.57142857142857,14.2857142857143,0.714285714285714,1.42857142857143
"E00004577",124,24,41,0,45,0,12,0,2,19.3548387096774,33.0645161290323,0,36.2903225806452,0,9.67741935483871,0,1.61290322580645
"E00004578",154,8,11,0,16,11,105,2,1,5.19480519480519,7.14285714285714,0,10.3896103896104,7.14285714285714,68.1818181818182,1.2987012987013,0.649350649350649
"E00004579",105,25,25,2,22,11,17,1,2,23.8095238095238,23.8095238095238,1.9047619047619,20.952380952381,10.4761904761905,16.1904761904762,0.952380952380952,1.9047619047619
"E00004580",151,18,26,10,25,13,55,2,2,11.9205298013245,17.2185430463576,6.62251655629139,16.5562913907285,8.60927152317881,36.4238410596026,1.32450331125828,1.32450331125828
"E00004581",101,17,26,0,4,29,19,1,5,16.8316831683168,25.7425742574257,0,3.96039603960396,28.7128712871287,18.8118811881188,0.99009900990099,4.95049504950495
"E00004582",127,27,30,1,10,15,40,3,1,21.259842519685,23.6220472440945,0.78740157480315,7.8740157480315,11.8110236220472,31.496062992126,2.36220472440945,0.78740157480315
"E00004583",142,29,29,1,25,16,39,1,2,20.4225352112676,20.4225352112676,0.704225352112676,17.6056338028169,11.2676056338028,27.4647887323944,0.704225352112676,1.40845070422535
"E00004584",171,29,30,0,38,29,39,4,2,16.9590643274854,17.5438596491228,0,22.2222222222222,16.9590643274854,22.8070175438596,2.33918128654971,1.16959064327485
"E00004585",134,19,35,0,27,23,26,2,2,14.1791044776119,26.1194029850746,0,20.1492537313433,17.1641791044776,19.4029850746269,1.49253731343284,1.49253731343284
"E00004586",116,35,28,0,9,10,32,1,1,30.1724137931034,24.1379310344828,0,7.75862068965517,8.62068965517241,27.5862068965517,0.862068965517241,0.862068965517241
"E00004587",121,15,23,1,40,23,18,0,1,12.396694214876,19.0082644628099,0.826446280991736,33.0578512396694,19.0082644628099,14.8760330578512,0,0.826446280991736
"E00004588",154,29,33,0,11,14,61,3,3,18.8311688311688,21.4285714285714,0,7.14285714285714,9.09090909090909,39.6103896103896,1.94805194805195,1.94805194805195
"E00004589",125,37,32,0,22,10,23,1,0,29.6,25.6,0,17.6,8,18.4,0.8,0
"E00004590",99,18,25,1,16,19,19,1,0,18.1818181818182,25.2525252525253,1.01010101010101,16.1616161616162,19.1919191919192,19.1919191919192,1.01010101010101,0
"E00004591",112,9,16,0,36,15,34,2,0,8.03571428571429,14.2857142857143,0,32.1428571428571,13.3928571428571,30.3571428571429,1.78571428571429,0
"E00004592",99,18,26,0,16,17,20,1,1,18.1818181818182,26.2626262626263,0,16.1616161616162,17.1717171717172,20.2020202020202,1.01010101010101,1.01010101010101
"E00004593",229,18,41,6,19,32,105,3,5,7.86026200873363,17.9039301310044,2.62008733624454,8.29694323144105,13.9737991266376,45.8515283842795,1.31004366812227,2.18340611353712
"E00004594",124,17,29,0,31,12,30,2,3,13.7096774193548,23.3870967741935,0,25,9.67741935483871,24.1935483870968,1.61290322580645,2.41935483870968
"E00004595",104,30,20,0,15,25,11,1,2,28.8461538461538,19.2307692307692,0,14.4230769230769,24.0384615384615,10.5769230769231,0.961538461538462,1.92307692307692
"E00004596",108,30,37,0,17,2,19,2,1,27.7777777777778,34.2592592592593,0,15.7407407407407,1.85185185185185,17.5925925925926,1.85185185185185,0.925925925925926
"E00004597",214,17,30,0,55,3,109,0,0,7.94392523364486,14.018691588785,0,25.7009345794392,1.4018691588785,50.9345794392523,0,0
"E00004598",106,17,12,1,39,0,31,1,5,16.0377358490566,11.3207547169811,0.943396226415094,36.7924528301887,0,29.2452830188679,0.943396226415094,4.71698113207547
"E00004599",161,41,26,0,16,5,69,3,1,25.4658385093168,16.1490683229814,0,9.93788819875776,3.1055900621118,42.8571428571429,1.86335403726708,0.62111801242236
"E00004600",124,6,9,1,84,6,16,2,0,4.83870967741935,7.25806451612903,0.806451612903226,67.741935483871,4.83870967741935,12.9032258064516,1.61290322580645,0
"E00004601",117,24,24,0,47,4,13,4,1,20.5128205128205,20.5128205128205,0,40.1709401709402,3.41880341880342,11.1111111111111,3.41880341880342,0.854700854700855
"E00004602",115,29,26,1,6,13,39,1,0,25.2173913043478,22.6086956521739,0.869565217391304,5.21739130434783,11.304347826087,33.9130434782609,0.869565217391304,0
"E00004603",131,10,12,0,83,0,22,2,2,7.63358778625954,9.16030534351145,0,63.3587786259542,0,16.793893129771,1.52671755725191,1.52671755725191
"E00004604",136,2,19,0,23,31,59,2,0,1.47058823529412,13.9705882352941,0,16.9117647058824,22.7941176470588,43.3823529411765,1.47058823529412,0
"E00004605",113,7,27,0,62,0,14,1,2,6.19469026548673,23.8938053097345,0,54.8672566371681,0,12.3893805309735,0.884955752212389,1.76991150442478
"E00004606",169,31,26,1,47,1,55,3,5,18.3431952662722,15.3846153846154,0.591715976331361,27.810650887574,0.591715976331361,32.5443786982249,1.77514792899408,2.9585798816568
"E00004607",132,4,3,0,46,66,11,2,0,3.03030303030303,2.27272727272727,0,34.8484848484849,50,8.33333333333333,1.51515151515152,0
"E00004608",133,13,17,0,67,2,28,3,3,9.77443609022556,12.781954887218,0,50.3759398496241,1.50375939849624,21.0526315789474,2.25563909774436,2.25563909774436
"E00004609",221,15,14,1,65,15,100,5,6,6.78733031674208,6.33484162895928,0.452488687782805,29.4117647058824,6.78733031674208,45.2488687782805,2.26244343891403,2.71493212669683
"E00004610",123,10,15,0,57,1,33,6,1,8.13008130081301,12.1951219512195,0,46.3414634146341,0.813008130081301,26.8292682926829,4.8780487804878,0.813008130081301
"E00004611",157,1,0,0,10,137,4,5,0,0.636942675159236,0,0,6.36942675159236,87.2611464968153,2.54777070063694,3.18471337579618,0
"E00004612",142,4,17,0,58,3,54,2,4,2.8169014084507,11.9718309859155,0,40.8450704225352,2.11267605633803,38.0281690140845,1.40845070422535,2.8169014084507
"E00004613",125,6,15,0,60,3,39,1,1,4.8,12,0,48,2.4,31.2,0.8,0.8
"E00004614",224,10,22,1,28,45,114,1,3,4.46428571428571,9.82142857142857,0.446428571428571,12.5,20.0892857142857,50.8928571428571,0.446428571428571,1.33928571428571
"E00004615",102,23,25,0,24,3,25,1,1,22.5490196078431,24.5098039215686,0,23.5294117647059,2.94117647058824,24.5098039215686,0.980392156862745,0.980392156862745
"E00004616",133,14,40,1,14,11,49,3,1,10.5263157894737,30.0751879699248,0.75187969924812,10.5263157894737,8.27067669172932,36.8421052631579,2.25563909774436,0.75187969924812
"E00004617",114,30,27,0,5,3,46,3,0,26.3157894736842,23.6842105263158,0,4.3859649122807,2.63157894736842,40.3508771929825,2.63157894736842,0
"E00004618",125,14,29,0,28,12,40,2,0,11.2,23.2,0,22.4,9.6,32,1.6,0
"E00004619",123,10,12,2,64,6,25,3,1,8.13008130081301,9.75609756097561,1.6260162601626,52.0325203252033,4.8780487804878,20.3252032520325,2.4390243902439,0.813008130081301
"E00004620",141,11,18,0,32,28,51,1,0,7.80141843971631,12.7659574468085,0,22.6950354609929,19.8581560283688,36.1702127659575,0.709219858156028,0
"E00004621",133,18,19,2,54,4,35,1,0,13.5338345864662,14.2857142857143,1.50375939849624,40.6015037593985,3.00751879699248,26.3157894736842,0.75187969924812,0
"E00004622",209,39,28,0,25,6,105,3,3,18.6602870813397,13.3971291866029,0,11.9617224880383,2.87081339712919,50.2392344497608,1.43540669856459,1.43540669856459
"E00004623",151,22,24,1,34,7,62,0,1,14.5695364238411,15.8940397350993,0.662251655629139,22.5165562913907,4.63576158940397,41.0596026490066,0,0.662251655629139
"E00004624",120,22,39,1,12,0,45,0,1,18.3333333333333,32.5,0.833333333333333,10,0,37.5,0,0.833333333333333
"E00004625",172,11,16,37,33,30,39,0,6,6.3953488372093,9.30232558139535,21.5116279069767,19.1860465116279,17.4418604651163,22.6744186046512,0,3.48837209302326
"E00004626",235,22,14,11,23,42,100,8,15,9.36170212765957,5.95744680851064,4.68085106382979,9.78723404255319,17.8723404255319,42.5531914893617,3.40425531914894,6.38297872340426
"E00004627",98,9,11,1,55,4,17,0,1,9.18367346938776,11.2244897959184,1.02040816326531,56.1224489795918,4.08163265306122,17.3469387755102,0,1.02040816326531
"E00004628",91,5,5,0,48,24,9,0,0,5.49450549450549,5.49450549450549,0,52.7472527472528,26.3736263736264,9.89010989010989,0,0
"E00004629",117,22,22,0,0,0,71,1,1,18.8034188034188,18.8034188034188,0,0,0,60.6837606837607,0.854700854700855,0.854700854700855
"E00004630",104,6,26,0,7,0,64,0,1,5.76923076923077,25,0,6.73076923076923,0,61.5384615384615,0,0.961538461538462
"E00004631",130,14,20,1,50,4,39,1,1,10.7692307692308,15.3846153846154,0.769230769230769,38.4615384615385,3.07692307692308,30,0.769230769230769,0.769230769230769
"E00004632",95,7,1,1,43,35,6,1,1,7.36842105263158,1.05263157894737,1.05263157894737,45.2631578947368,36.8421052631579,6.31578947368421,1.05263157894737,1.05263157894737
"E00004633",102,6,9,1,70,5,11,0,0,5.88235294117647,8.82352941176471,0.980392156862745,68.6274509803922,4.90196078431373,10.7843137254902,0,0
"E00004634",145,33,35,1,1,19,52,2,2,22.7586206896552,24.1379310344828,0.689655172413793,0.689655172413793,13.1034482758621,35.8620689655172,1.37931034482759,1.37931034482759
"E00004635",125,13,6,0,90,7,7,0,2,10.4,4.8,0,72,5.6,5.6,0,1.6
"E00004636",113,2,7,0,93,4,4,1,2,1.76991150442478,6.19469026548673,0,82.3008849557522,3.53982300884956,3.53982300884956,0.884955752212389,1.76991150442478
"E00004637",121,7,4,1,58,27,20,1,3,5.78512396694215,3.30578512396694,0.826446280991736,47.9338842975207,22.3140495867769,16.5289256198347,0.826446280991736,2.47933884297521
"E00004638",158,19,18,1,3,13,100,3,1,12.0253164556962,11.3924050632911,0.632911392405063,1.89873417721519,8.22784810126582,63.2911392405063,1.89873417721519,0.632911392405063
"E00004639",96,5,7,0,41,24,17,2,0,5.20833333333333,7.29166666666667,0,42.7083333333333,25,17.7083333333333,2.08333333333333,0
"E00004640",146,11,23,2,57,3,48,1,1,7.53424657534247,15.7534246575342,1.36986301369863,39.041095890411,2.05479452054794,32.8767123287671,0.684931506849315,0.684931506849315
"E00004641",125,8,11,2,74,4,21,4,1,6.4,8.8,1.6,59.2,3.2,16.8,3.2,0.8
"E00004642",130,8,7,1,107,2,4,1,0,6.15384615384615,5.38461538461539,0.769230769230769,82.3076923076923,1.53846153846154,3.07692307692308,0.769230769230769,0
"E00004643",186,25,21,1,24,15,90,6,4,13.4408602150538,11.2903225806452,0.537634408602151,12.9032258064516,8.06451612903226,48.3870967741936,3.2258064516129,2.1505376344086
"E00004644",132,11,15,0,80,4,22,0,0,8.33333333333333,11.3636363636364,0,60.6060606060606,3.03030303030303,16.6666666666667,0,0
"E00004645",111,5,32,0,0,0,70,3,1,4.5045045045045,28.8288288288288,0,0,0,63.0630630630631,2.7027027027027,0.900900900900901
"E00004646",110,7,10,0,49,29,11,2,2,6.36363636363636,9.09090909090909,0,44.5454545454545,26.3636363636364,10,1.81818181818182,1.81818181818182
"E00004647",168,9,9,1,51,19,72,1,6,5.35714285714286,5.35714285714286,0.595238095238095,30.3571428571429,11.3095238095238,42.8571428571429,0.595238095238095,3.57142857142857
"E00004649",129,25,18,0,4,7,67,4,4,19.3798449612403,13.953488372093,0,3.10077519379845,5.42635658914729,51.937984496124,3.10077519379845,3.10077519379845
"E00004650",208,16,19,0,2,67,99,1,4,7.69230769230769,9.13461538461538,0,0.961538461538462,32.2115384615385,47.5961538461538,0.480769230769231,1.92307692307692
"E00004651",106,21,21,1,1,20,36,2,4,19.811320754717,19.811320754717,0.943396226415094,0.943396226415094,18.8679245283019,33.9622641509434,1.88679245283019,3.77358490566038
"E00004652",133,16,13,0,64,2,35,0,3,12.0300751879699,9.77443609022556,0,48.1203007518797,1.50375939849624,26.3157894736842,0,2.25563909774436
"E00004653",113,23,18,0,0,0,65,4,3,20.353982300885,15.929203539823,0,0,0,57.5221238938053,3.53982300884956,2.65486725663717
"E00004654",100,2,4,0,0,4,86,1,3,2,4,0,0,4,86,1,3
"E00004655",125,21,14,0,37,9,38,3,3,16.8,11.2,0,29.6,7.2,30.4,2.4,2.4
"E00004656",233,4,7,1,27,120,46,20,8,1.71673819742489,3.00429184549356,0.429184549356223,11.587982832618,51.5021459227468,19.7424892703863,8.58369098712446,3.43347639484979
"E00004658",114,8,10,0,55,10,21,1,9,7.01754385964912,8.7719298245614,0,48.2456140350877,8.7719298245614,18.4210526315789,0.87719298245614,7.89473684210526
"E00004659",165,1,10,0,27,35,90,0,2,0.606060606060606,6.06060606060606,0,16.3636363636364,21.2121212121212,54.5454545454545,0,1.21212121212121
"E00004660",128,9,8,0,27,61,18,1,4,7.03125,6.25,0,21.09375,47.65625,14.0625,0.78125,3.125
"E00004661",129,14,8,2,37,28,38,0,2,10.8527131782946,6.2015503875969,1.55038759689922,28.6821705426357,21.7054263565891,29.4573643410853,0,1.55038759689922
"E00004662",144,22,11,0,68,0,36,4,3,15.2777777777778,7.63888888888889,0,47.2222222222222,0,25,2.77777777777778,2.08333333333333
