"GeographyCode","QS607EW0001","QS607EW0002","QS607EW0003","QS607EW0004","QS607EW0005","QS607EW0006","QS607EW0007","QS607EW0008","QS607EW0009","QS607EW0010","QS607EW0011","QS607EW0012","QS607EW0013","QS607EW0014","QS607EW0015","QS607EW0016","QS607EW0017","QS607EW0018","QS607EW0019","QS607EW0020","QS607EW0021","QS607EW0022","QS607EW0023","QS607EW0024","QS607EW0025","QS607EW0026","QS607EW0027","QS607EW0028","QS607EW0029","QS607EW0030","QS607EW0031","QS607EW0032","QS607EW0033","QS607EW0034","QS607EW0035","QS607EW0036","QS607EW0037","QS607EW0038","QS607EW0039","QS607EW0040","QS607EW0041","QS607EW0042","QS607EW0043","QS607EW0044","QS607EW0045","QS607EW0046","QS607EW0047","QS607EW0048","QS607EW0049","QS607EW0050","QS607EW0051","QS607EW0052","QS607EW0053","QS607EW0054","QS607EW0055"
"E01000953",1256,87,13,1,12,74,54,15,2,3,178,119,95,7,17,0,43,16,119,63,38,17,1,63,12,12,0,51,50,1,74,53,21,19,2,175,57,83,4,7,0,22,2,120,31,8,19,62,0,178,158,20,262,262,0
"E01000954",1097,55,8,0,8,47,34,8,5,0,142,92,73,6,11,2,39,11,94,61,24,7,2,68,16,16,0,52,51,1,71,50,21,19,2,160,52,76,3,9,0,18,2,115,34,4,26,51,0,203,168,35,189,189,0
"E01000955",1141,43,5,0,5,38,21,11,5,1,153,91,74,4,12,1,40,22,124,64,47,10,3,65,20,20,0,45,45,0,59,39,20,18,2,154,45,70,4,5,0,27,3,103,41,7,21,34,0,141,111,30,299,299,0
"E01000956",1150,107,12,2,10,95,54,29,7,5,176,127,97,7,21,2,36,13,98,56,34,5,3,66,15,15,0,51,51,0,69,47,22,22,0,92,27,46,3,2,0,12,2,87,29,3,20,35,0,160,130,30,295,295,0
"E01000957",1379,199,22,0,22,177,105,50,14,8,319,246,166,39,40,1,42,31,122,67,38,12,5,108,20,20,0,88,86,2,53,35,18,17,1,117,42,48,8,6,0,10,3,83,26,6,21,29,1,166,132,34,212,212,0
"E01000958",1820,187,28,0,28,159,93,46,16,4,327,239,171,23,40,5,65,23,131,80,34,16,1,112,27,27,0,85,85,0,64,48,16,14,2,181,51,86,2,6,0,30,6,109,44,7,21,36,1,202,165,37,507,507,0
"E01000959",1252,73,9,1,8,64,41,18,4,1,191,141,111,11,16,3,38,12,118,72,35,7,4,68,24,24,0,44,44,0,77,47,30,28,2,172,57,77,6,8,0,22,2,99,33,5,28,33,0,152,121,31,302,302,0
"E01000960",1380,347,43,0,43,304,171,84,41,8,390,290,185,27,67,11,81,19,125,95,24,6,0,111,23,23,0,88,88,0,56,36,20,18,2,67,23,29,1,5,0,7,2,34,17,0,6,10,1,107,76,31,143,143,0
"E01000961",1123,155,38,4,34,117,70,22,24,1,269,186,126,25,32,3,68,15,94,49,27,14,4,88,29,29,0,59,59,0,48,35,13,12,1,98,38,43,3,2,0,11,1,63,26,2,9,25,1,150,120,30,158,158,0
"E01000962",1330,444,66,1,65,378,214,94,55,15,455,341,221,52,61,7,90,24,107,69,24,12,2,90,15,15,0,75,74,1,24,15,9,8,1,49,23,16,0,4,1,4,1,30,19,1,2,7,1,44,22,22,87,87,0
"E01000963",1416,342,92,4,88,250,122,72,49,7,414,263,169,38,50,6,137,14,116,91,15,10,0,92,24,24,0,68,68,0,35,24,11,9,2,55,23,20,0,1,0,10,1,35,16,3,3,13,0,141,124,17,186,186,0
"E01000964",1220,316,51,0,51,265,143,73,40,9,370,281,174,30,65,12,68,21,112,74,27,11,0,82,18,18,0,64,64,0,33,20,13,12,1,79,28,29,2,3,0,12,5,27,13,1,2,11,0,88,64,24,113,113,0
"E01000965",1243,365,59,0,59,306,191,68,43,4,389,269,184,43,41,1,94,26,105,73,18,14,0,63,17,16,1,46,45,1,27,20,7,7,0,70,26,28,0,2,0,13,1,49,20,5,7,17,0,61,49,12,114,114,0
"E01000966",1237,414,62,2,60,352,190,94,59,9,461,326,192,45,80,9,118,17,80,59,14,7,0,94,35,35,0,59,59,0,13,8,5,5,0,35,10,10,1,0,0,14,0,28,14,0,3,11,0,30,22,8,82,82,0
"E01000967",1031,272,75,6,69,197,90,53,45,9,307,194,100,29,57,8,102,11,68,44,16,7,1,104,31,31,0,73,73,0,27,19,8,8,0,53,9,27,3,4,0,9,1,44,20,0,10,14,0,74,66,8,82,82,0
"E01000968",1275,381,57,0,57,324,195,97,28,4,397,310,211,40,54,5,72,15,111,74,23,11,3,85,25,25,0,60,59,1,32,25,7,5,2,80,26,38,0,3,0,11,2,45,15,3,10,17,0,70,53,17,74,74,0
"E01000969",1720,564,84,2,82,480,290,129,52,9,557,427,256,78,80,13,106,24,127,91,27,9,0,143,29,29,0,114,112,2,56,41,15,14,1,62,24,27,0,1,0,9,1,34,21,0,3,10,0,57,34,23,120,120,0
"E01000970",1331,418,60,0,60,358,225,90,36,7,467,348,219,47,69,13,100,19,129,78,34,16,1,79,18,18,0,61,59,2,37,29,8,8,0,50,18,25,0,1,0,6,0,36,21,0,8,7,0,41,27,14,74,74,0
"E01000971",1177,322,42,0,42,280,160,67,45,8,427,312,189,39,74,10,82,33,73,47,17,8,1,82,11,11,0,71,71,0,30,19,11,11,0,70,29,29,0,1,0,9,2,42,19,6,6,11,0,47,33,14,84,84,0
"E01000972",1611,276,51,0,51,225,118,61,39,7,404,300,205,36,56,3,85,19,191,119,52,18,2,128,28,28,0,100,100,0,63,46,17,15,2,118,34,61,8,2,1,9,3,83,25,5,25,28,0,158,127,31,190,190,0
"E01000973",1613,346,40,0,40,306,183,85,26,12,495,385,269,48,59,9,85,25,151,90,45,14,2,107,21,21,0,86,86,0,49,32,17,17,0,117,48,47,3,3,1,14,1,67,36,2,14,14,1,116,82,34,165,165,0
"E01000974",1414,280,44,0,44,236,138,70,22,6,333,253,175,27,46,5,62,18,118,79,25,9,5,100,20,20,0,80,76,4,64,41,23,20,3,129,45,49,2,8,0,24,1,92,39,9,16,28,0,122,94,28,176,176,0
