"GeographyCode","KS604EW0001","KS604EW0002","KS604EW0003","KS604EW0004","KS604EW0005","KS604EW0006","KS604EW0007","KS604EW0008","KS604EW0009","KS604EW0010","KS604EW0011","KS604EW0012","KS604EW0013","KS604EW0014","KS604EW0015","KS604EW0016","KS604EW0017","KS604EW0018","KS604EW0019","KS604EW0020","KS604EW0021","KS604EW0022","KS604EW0023","KS604EW0024","KS604EW0025","KS604EW0026","KS604EW0027","KS604EW0028","KS604EW0029"
"E01000915",675,52,109,374,140,393,20,55,224,94,282,32,54,150,46,7.7037037037037,16.1481481481481,55.4074074074074,20.7407407407407,58.2222222222222,2.96296296296296,8.14814814814815,33.1851851851852,13.9259259259259,41.7777777777778,4.74074074074074,8,22.2222222222222,6.81481481481481
"E01000916",972,55,109,496,312,575,22,54,278,221,397,33,55,218,91,5.65843621399177,11.2139917695473,51.0288065843621,32.0987654320988,59.156378600823,2.26337448559671,5.55555555555556,28.6008230452675,22.7366255144033,40.843621399177,3.39506172839506,5.65843621399177,22.4279835390947,9.36213991769547
"E01000917",726,75,154,386,111,423,41,80,228,74,303,34,74,158,37,10.3305785123967,21.2121212121212,53.168044077135,15.2892561983471,58.2644628099173,5.64738292011019,11.0192837465565,31.404958677686,10.1928374655647,41.7355371900826,4.6831955922865,10.1928374655647,21.763085399449,5.09641873278237
"E01000918",1038,131,168,515,224,617,62,95,295,165,421,69,73,220,59,12.6204238921002,16.1849710982659,49.6146435452794,21.5799614643545,59.4412331406551,5.97302504816956,9.15221579961464,28.4200385356455,15.8959537572254,40.5587668593449,6.64739884393064,7.03275529865125,21.1946050096339,5.68400770712909
"E01000919",1008,124,154,494,236,610,40,106,289,175,398,84,48,205,61,12.3015873015873,15.2777777777778,49.0079365079365,23.4126984126984,60.515873015873,3.96825396825397,10.515873015873,28.6706349206349,17.3611111111111,39.484126984127,8.33333333333333,4.76190476190476,20.3373015873016,6.0515873015873
"E01000920",1094,77,143,566,308,636,29,73,336,198,458,48,70,230,110,7.03839122486289,13.0712979890311,51.7367458866545,28.1535648994516,58.1352833638026,2.6508226691042,6.672760511883,30.7129798903108,18.0987202925046,41.8647166361974,4.38756855575868,6.39853747714808,21.0237659963437,10.054844606947
"E01000921",1257,70,168,801,218,632,28,71,408,125,625,42,97,393,93,5.56881463802705,13.3651551312649,63.7231503579952,17.3428798727128,50.2784407319014,2.22752585521082,5.64836913285601,32.4582338902148,9.94431185361973,49.7215592680986,3.34128878281623,7.71678599840891,31.2649164677804,7.39856801909308
"E01000922",756,69,91,461,135,406,27,35,256,88,350,42,56,205,47,9.12698412698413,12.037037037037,60.978835978836,17.8571428571429,53.7037037037037,3.57142857142857,4.62962962962963,33.8624338624339,11.6402116402116,46.2962962962963,5.55555555555556,7.40740740740741,27.1164021164021,6.21693121693122
"E01000923",795,67,113,434,181,390,23,38,216,113,405,44,75,218,68,8.42767295597484,14.2138364779874,54.5911949685535,22.7672955974843,49.0566037735849,2.89308176100629,4.77987421383648,27.1698113207547,14.2138364779874,50.9433962264151,5.53459119496855,9.43396226415094,27.4213836477987,8.55345911949686
"E01000924",989,78,134,564,213,509,31,42,309,127,480,47,92,255,86,7.88675429726997,13.5490394337715,57.0273003033367,21.5369059656218,51.4661274014156,3.13447927199191,4.24671385237614,31.2436804853387,12.8412537917088,48.5338725985844,4.75227502527806,9.30232558139535,25.783619817998,8.69565217391304
"E01000925",583,61,114,328,80,286,18,43,167,58,297,43,71,161,22,10.4631217838765,19.5540308747856,56.2607204116638,13.7221269296741,49.0566037735849,3.08747855917667,7.37564322469983,28.6449399656947,9.94854202401372,50.9433962264151,7.37564322469983,12.1783876500858,27.6157804459691,3.77358490566038
"E01000926",1103,75,107,753,168,553,29,40,371,113,550,46,67,382,55,6.79963735267452,9.70081595648232,68.2683590208522,15.2311876699909,50.1359927470535,2.62919310970082,3.62647325475975,33.6355394378966,10.2447869446963,49.8640072529465,4.17044424297371,6.07434270172257,34.6328195829556,4.98640072529465
"E01000927",998,80,128,573,217,538,37,44,322,135,460,43,84,251,82,8.01603206412826,12.8256513026052,57.4148296593186,21.7434869739479,53.9078156312625,3.70741482965932,4.40881763527054,32.2645290581162,13.5270541082164,46.0921843687375,4.30861723446894,8.41683366733467,25.1503006012024,8.21643286573146
"E01000928",846,81,127,477,161,440,25,41,265,109,406,56,86,212,52,9.57446808510638,15.0118203309693,56.3829787234042,19.0307328605201,52.0094562647754,2.95508274231678,4.84633569739953,31.3238770685579,12.8841607565012,47.9905437352246,6.6193853427896,10.1654846335697,25.0591016548463,6.14657210401891
"E01000929",641,72,113,353,103,330,27,47,182,74,311,45,66,171,29,11.2324492979719,17.6287051482059,55.0702028081123,16.0686427457098,51.4820592823713,4.21216848673947,7.33229329173167,28.393135725429,11.5444617784711,48.5179407176287,7.02028081123245,10.2964118564743,26.6770670826833,4.52418096723869
