"GeographyCode","KS103EW0001","KS103EW0002","KS103EW0003","KS103EW0004","KS103EW0005","KS103EW0006","KS103EW0007","KS103EW0008","KS103EW0009","KS103EW0010","KS103EW0011","KS103EW0012","KS103EW0013"
"E00004342",170,84,58,0,3,19,6,49.4117647058824,34.1176470588235,0,1.76470588235294,11.1764705882353,3.52941176470588
"E00004343",192,82,89,0,5,13,3,42.7083333333333,46.3541666666667,0,2.60416666666667,6.77083333333333,1.5625
"E00004344",224,105,93,0,8,12,6,46.875,41.5178571428571,0,3.57142857142857,5.35714285714286,2.67857142857143
"E00004345",245,53,168,0,5,7,12,21.6326530612245,68.5714285714286,0,2.04081632653061,2.85714285714286,4.89795918367347
"E00004346",243,93,81,0,5,25,39,38.2716049382716,33.3333333333333,0,2.05761316872428,10.2880658436214,16.0493827160494
"E00004347",192,73,97,4,3,8,7,38.0208333333333,50.5208333333333,2.08333333333333,1.5625,4.16666666666667,3.64583333333333
"E00004348",223,94,90,0,7,18,14,42.152466367713,40.3587443946188,0,3.1390134529148,8.07174887892377,6.2780269058296
"E00004349",253,77,150,0,7,11,8,30.4347826086957,59.2885375494071,0,2.76679841897233,4.34782608695652,3.16205533596838
"E00004350",217,48,127,0,3,16,23,22.1198156682028,58.5253456221198,0,1.38248847926267,7.37327188940092,10.5990783410138
"E00004351",251,85,121,0,9,17,19,33.8645418326693,48.207171314741,0,3.58565737051793,6.77290836653386,7.56972111553785
"E00004352",231,62,132,0,2,20,15,26.8398268398268,57.1428571428571,0,0.865800865800866,8.65800865800866,6.49350649350649
"E00004353",220,56,129,0,2,10,23,25.4545454545455,58.6363636363636,0,0.909090909090909,4.54545454545455,10.4545454545455
"E00004354",219,69,120,2,2,18,8,31.5068493150685,54.7945205479452,0.91324200913242,0.91324200913242,8.21917808219178,3.65296803652968
"E00004355",221,80,102,2,6,18,13,36.1990950226244,46.1538461538462,0.904977375565611,2.71493212669683,8.1447963800905,5.88235294117647
"E00004356",233,70,132,2,3,20,6,30.0429184549356,56.6523605150215,0.858369098712446,1.28755364806867,8.58369098712446,2.57510729613734
"E00004357",240,53,149,14,2,13,9,22.0833333333333,62.0833333333333,5.83333333333333,0.833333333333333,5.41666666666667,3.75
"E00004358",225,83,103,0,6,23,10,36.8888888888889,45.7777777777778,0,2.66666666666667,10.2222222222222,4.44444444444444
"E00004359",241,61,148,0,5,9,18,25.3112033195021,61.4107883817427,0,2.0746887966805,3.7344398340249,7.46887966804979
"E00004360",224,71,106,2,5,29,11,31.6964285714286,47.3214285714286,0.892857142857143,2.23214285714286,12.9464285714286,4.91071428571429
"E00004361",346,216,86,1,7,22,14,62.4277456647399,24.8554913294798,0.289017341040462,2.02312138728324,6.35838150289017,4.04624277456647
"E00004362",255,138,83,0,6,18,10,54.1176470588235,32.5490196078431,0,2.35294117647059,7.05882352941176,3.92156862745098
"E00004363",321,149,108,0,16,31,17,46.417445482866,33.6448598130841,0,4.98442367601246,9.65732087227414,5.29595015576324
"E00004364",450,239,114,14,13,31,39,53.1111111111111,25.3333333333333,3.11111111111111,2.88888888888889,6.88888888888889,8.66666666666667
"E00004365",224,123,74,4,2,17,4,54.9107142857143,33.0357142857143,1.78571428571429,0.892857142857143,7.58928571428571,1.78571428571429
"E00004366",235,99,62,0,16,38,20,42.1276595744681,26.3829787234043,0,6.80851063829787,16.1702127659574,8.51063829787234
"E00004367",261,127,71,0,8,30,25,48.6590038314176,27.2030651340996,0,3.06513409961686,11.4942528735632,9.57854406130268
"E00004368",299,145,114,4,8,15,13,48.494983277592,38.1270903010033,1.33779264214047,2.67558528428094,5.01672240802676,4.34782608695652
"E00004369",215,97,69,0,7,22,20,45.1162790697674,32.093023255814,0,3.25581395348837,10.2325581395349,9.30232558139535
"E00004370",205,84,55,0,14,25,27,40.9756097560976,26.8292682926829,0,6.82926829268293,12.1951219512195,13.1707317073171
"E00004371",172,99,37,0,10,23,3,57.5581395348837,21.5116279069767,0,5.81395348837209,13.3720930232558,1.74418604651163
"E00004372",230,114,76,2,9,16,13,49.5652173913044,33.0434782608696,0.869565217391304,3.91304347826087,6.95652173913043,5.65217391304348
"E00004373",267,122,82,1,10,37,15,45.6928838951311,30.7116104868914,0.374531835205993,3.74531835205993,13.8576779026217,5.61797752808989
"E00004374",170,110,31,0,6,15,8,64.7058823529412,18.2352941176471,0,3.52941176470588,8.82352941176471,4.70588235294118
"E00004375",212,90,90,3,2,16,11,42.4528301886792,42.4528301886792,1.41509433962264,0.943396226415094,7.54716981132075,5.18867924528302
"E00004376",333,203,74,1,11,27,17,60.960960960961,22.2222222222222,0.3003003003003,3.3033033033033,8.10810810810811,5.10510510510511
"E00004377",166,89,39,0,7,21,10,53.6144578313253,23.4939759036145,0,4.21686746987952,12.6506024096386,6.02409638554217
"E00004378",245,128,87,6,2,10,12,52.2448979591837,35.5102040816327,2.44897959183673,0.816326530612245,4.08163265306122,4.89795918367347
"E00004379",234,109,75,2,7,25,16,46.5811965811966,32.0512820512821,0.854700854700855,2.99145299145299,10.6837606837607,6.83760683760684
"E00004380",276,151,71,4,13,19,18,54.7101449275362,25.7246376811594,1.44927536231884,4.71014492753623,6.88405797101449,6.52173913043478
"E00004381",236,97,117,0,5,13,4,41.1016949152542,49.5762711864407,0,2.11864406779661,5.50847457627119,1.69491525423729
"E00004382",233,142,65,0,6,10,10,60.9442060085837,27.8969957081545,0,2.57510729613734,4.29184549356223,4.29184549356223
"E00004383",183,96,59,0,3,19,6,52.4590163934426,32.2404371584699,0,1.63934426229508,10.3825136612022,3.27868852459016
"E00004384",183,98,58,5,4,14,4,53.551912568306,31.6939890710383,2.73224043715847,2.18579234972678,7.65027322404372,2.18579234972678
"E00004385",175,94,57,0,4,17,3,53.7142857142857,32.5714285714286,0,2.28571428571429,9.71428571428571,1.71428571428571
"E00004386",201,94,84,0,3,16,4,46.7661691542289,41.7910447761194,0,1.49253731343284,7.96019900497512,1.99004975124378
"E00004387",177,86,60,2,3,16,10,48.5875706214689,33.8983050847458,1.12994350282486,1.69491525423729,9.03954802259887,5.64971751412429
"E00004388",192,83,86,4,3,11,5,43.2291666666667,44.7916666666667,2.08333333333333,1.5625,5.72916666666667,2.60416666666667
"E00004389",223,110,88,2,7,13,3,49.3273542600897,39.4618834080717,0.896860986547085,3.1390134529148,5.82959641255605,1.34529147982063
"E00004390",231,113,75,2,4,27,10,48.9177489177489,32.4675324675325,0.865800865800866,1.73160173160173,11.6883116883117,4.32900432900433
"E00004391",243,95,118,0,4,18,8,39.0946502057613,48.559670781893,0,1.64609053497942,7.40740740740741,3.29218106995885
"E00004392",199,88,79,1,1,23,7,44.2211055276382,39.6984924623116,0.50251256281407,0.50251256281407,11.5577889447236,3.51758793969849
"E00004393",215,116,63,0,9,21,6,53.953488372093,29.3023255813954,0,4.18604651162791,9.76744186046512,2.7906976744186
"E00004394",157,83,42,0,8,21,3,52.8662420382166,26.7515923566879,0,5.09554140127389,13.3757961783439,1.91082802547771
"E00004395",234,140,57,4,8,21,4,59.8290598290598,24.3589743589744,1.70940170940171,3.41880341880342,8.97435897435897,1.70940170940171
"E00004396",227,135,47,0,11,24,10,59.4713656387665,20.704845814978,0,4.84581497797357,10.5726872246696,4.40528634361234
"E00004397",235,128,79,1,7,13,7,54.468085106383,33.6170212765957,0.425531914893617,2.97872340425532,5.53191489361702,2.97872340425532
"E00004398",183,88,53,0,8,24,10,48.0874316939891,28.9617486338798,0,4.37158469945355,13.1147540983607,5.46448087431694
"E00004399",276,131,85,0,13,23,24,47.463768115942,30.7971014492754,0,4.71014492753623,8.33333333333333,8.69565217391304
"E00004400",283,132,72,7,17,25,30,46.643109540636,25.4416961130742,2.47349823321555,6.00706713780919,8.8339222614841,10.6007067137809
"E00004401",233,74,123,6,2,19,9,31.7596566523605,52.7896995708155,2.57510729613734,0.858369098712446,8.15450643776824,3.86266094420601
"E00004402",216,75,107,11,1,17,5,34.7222222222222,49.537037037037,5.09259259259259,0.462962962962963,7.87037037037037,2.31481481481481
"E00004403",242,66,136,0,5,16,19,27.2727272727273,56.198347107438,0,2.06611570247934,6.61157024793388,7.85123966942149
"E00004404",211,52,129,2,3,8,17,24.6445497630332,61.1374407582938,0.947867298578199,1.4218009478673,3.7914691943128,8.05687203791469
"E00004405",231,68,136,2,2,17,6,29.4372294372294,58.8744588744589,0.865800865800866,0.865800865800866,7.35930735930736,2.5974025974026
"E00004406",204,69,99,1,5,15,15,33.8235294117647,48.5294117647059,0.490196078431373,2.45098039215686,7.35294117647059,7.35294117647059
"E00004407",288,97,134,6,9,28,14,33.6805555555556,46.5277777777778,2.08333333333333,3.125,9.72222222222222,4.86111111111111
"E00004408",203,53,117,2,4,12,15,26.1083743842365,57.6354679802956,0.985221674876847,1.97044334975369,5.91133004926108,7.38916256157635
"E00004409",212,98,73,1,5,22,13,46.2264150943396,34.4339622641509,0.471698113207547,2.35849056603774,10.377358490566,6.13207547169811
"E00004410",203,87,80,2,2,17,15,42.8571428571429,39.4088669950739,0.985221674876847,0.985221674876847,8.3743842364532,7.38916256157635
"E00004411",211,93,89,4,4,17,4,44.0758293838863,42.1800947867299,1.8957345971564,1.8957345971564,8.05687203791469,1.8957345971564
"E00004412",227,99,93,4,7,15,9,43.6123348017621,40.9691629955947,1.76211453744493,3.08370044052863,6.6079295154185,3.9647577092511
"E00004413",172,44,111,2,2,8,5,25.5813953488372,64.5348837209302,1.16279069767442,1.16279069767442,4.65116279069767,2.90697674418605
"E00004414",233,93,103,4,4,23,6,39.9141630901288,44.206008583691,1.71673819742489,1.71673819742489,9.87124463519313,2.57510729613734
"E00004415",241,96,103,2,4,27,9,39.8340248962656,42.7385892116183,0.829875518672199,1.6597510373444,11.2033195020747,3.7344398340249
"E00004416",208,80,81,0,6,20,21,38.4615384615385,38.9423076923077,0,2.88461538461538,9.61538461538462,10.0961538461538
"E00004417",232,77,126,2,4,16,7,33.1896551724138,54.3103448275862,0.862068965517241,1.72413793103448,6.89655172413793,3.01724137931034
"E00004418",220,91,93,2,6,19,9,41.3636363636364,42.2727272727273,0.909090909090909,2.72727272727273,8.63636363636364,4.09090909090909
"E00004419",214,141,49,2,5,12,5,65.8878504672897,22.8971962616822,0.934579439252336,2.33644859813084,5.60747663551402,2.33644859813084
"E00004420",214,82,100,6,3,13,10,38.3177570093458,46.7289719626168,2.80373831775701,1.4018691588785,6.07476635514019,4.67289719626168
"E00004421",234,75,132,6,1,12,8,32.0512820512821,56.4102564102564,2.56410256410256,0.427350427350427,5.12820512820513,3.41880341880342
"E00004422",159,65,74,0,5,9,6,40.8805031446541,46.5408805031447,0,3.14465408805031,5.66037735849057,3.77358490566038
"E00004423",202,105,56,0,12,18,11,51.980198019802,27.7227722772277,0,5.94059405940594,8.91089108910891,5.44554455445545
"E00004424",203,107,73,2,0,13,8,52.7093596059113,35.9605911330049,0.985221674876847,0,6.40394088669951,3.94088669950739
"E00004425",286,116,136,0,2,22,10,40.5594405594406,47.5524475524476,0,0.699300699300699,7.69230769230769,3.4965034965035
"E00004426",251,105,115,2,5,14,10,41.8326693227092,45.8167330677291,0.796812749003984,1.99203187250996,5.57768924302789,3.98406374501992
"E00004427",221,38,144,2,7,17,13,17.1945701357466,65.158371040724,0.904977375565611,3.16742081447964,7.69230769230769,5.88235294117647
"E00004428",188,76,82,0,1,16,13,40.4255319148936,43.6170212765958,0,0.531914893617021,8.51063829787234,6.91489361702128
"E00004429",220,104,80,2,4,22,8,47.2727272727273,36.3636363636364,0.909090909090909,1.81818181818182,10,3.63636363636364
"E00004430",162,74,25,0,4,21,38,45.679012345679,15.4320987654321,0,2.46913580246914,12.962962962963,23.4567901234568
"E00004431",198,40,127,4,1,13,13,20.2020202020202,64.1414141414141,2.02020202020202,0.505050505050505,6.56565656565657,6.56565656565657
"E00004432",231,99,90,4,2,25,11,42.8571428571429,38.961038961039,1.73160173160173,0.865800865800866,10.8225108225108,4.76190476190476
"E00004433",245,92,105,0,4,31,13,37.5510204081633,42.8571428571429,0,1.63265306122449,12.6530612244898,5.30612244897959
"E00004435",224,139,34,0,10,29,12,62.0535714285714,15.1785714285714,0,4.46428571428571,12.9464285714286,5.35714285714286
"E00004436",292,108,133,7,5,21,18,36.986301369863,45.5479452054795,2.3972602739726,1.71232876712329,7.19178082191781,6.16438356164384
"E00004437",214,73,101,2,8,17,13,34.1121495327103,47.196261682243,0.934579439252336,3.73831775700935,7.94392523364486,6.07476635514019
"E00004438",205,128,62,1,2,8,4,62.4390243902439,30.2439024390244,0.48780487804878,0.975609756097561,3.90243902439024,1.95121951219512
"E00004439",196,48,125,0,4,10,9,24.4897959183673,63.7755102040816,0,2.04081632653061,5.10204081632653,4.59183673469388
"E00004440",201,66,88,6,5,21,15,32.8358208955224,43.7810945273632,2.98507462686567,2.48756218905473,10.4477611940298,7.46268656716418
"E00004441",225,124,75,1,3,12,10,55.1111111111111,33.3333333333333,0.444444444444444,1.33333333333333,5.33333333333333,4.44444444444444
"E00004442",199,105,50,0,7,26,11,52.7638190954774,25.1256281407035,0,3.51758793969849,13.0653266331658,5.52763819095477
"E00004444",304,143,97,0,18,30,16,47.0394736842105,31.9078947368421,0,5.92105263157895,9.86842105263158,5.26315789473684
"E00004445",207,124,55,0,8,14,6,59.9033816425121,26.5700483091787,0,3.86473429951691,6.76328502415459,2.89855072463768
"E00004446",235,103,86,0,11,26,9,43.8297872340426,36.5957446808511,0,4.68085106382979,11.063829787234,3.82978723404255
"E00004447",98,47,18,0,2,18,13,47.9591836734694,18.3673469387755,0,2.04081632653061,18.3673469387755,13.265306122449
"E00004448",273,142,73,6,7,30,15,52.014652014652,26.7399267399267,2.1978021978022,2.56410256410256,10.989010989011,5.49450549450549
"E00004450",332,207,78,3,9,25,10,62.3493975903614,23.4939759036145,0.903614457831325,2.71084337349398,7.53012048192771,3.01204819277108
"E00004451",228,104,87,0,5,18,14,45.6140350877193,38.1578947368421,0,2.19298245614035,7.89473684210526,6.14035087719298
"E00004452",262,131,90,0,5,27,9,50,34.3511450381679,0,1.90839694656489,10.3053435114504,3.43511450381679
"E00004453",319,153,109,4,14,20,19,47.9623824451411,34.1692789968652,1.25391849529781,4.38871473354232,6.26959247648903,5.95611285266458
"E00004454",347,186,89,1,13,37,21,53.6023054755043,25.6484149855908,0.288184438040346,3.7463976945245,10.6628242074928,6.05187319884726
"E00004455",234,118,74,2,12,21,7,50.4273504273504,31.6239316239316,0.854700854700855,5.12820512820513,8.97435897435897,2.99145299145299
"E00004456",227,111,73,0,6,20,17,48.8986784140969,32.15859030837,0,2.6431718061674,8.81057268722467,7.48898678414097
"E00004457",208,85,86,4,9,16,8,40.8653846153846,41.3461538461538,1.92307692307692,4.32692307692308,7.69230769230769,3.84615384615385
"E00004458",355,196,99,4,19,24,13,55.2112676056338,27.887323943662,1.12676056338028,5.35211267605634,6.76056338028169,3.66197183098592
"E00004459",227,98,66,0,12,27,24,43.1718061674009,29.0748898678414,0,5.2863436123348,11.8942731277533,10.5726872246696
"E00004460",158,77,45,0,4,17,15,48.7341772151899,28.4810126582279,0,2.53164556962025,10.7594936708861,9.49367088607595
"E00004461",280,146,80,0,10,25,19,52.1428571428571,28.5714285714286,0,3.57142857142857,8.92857142857143,6.78571428571429
"E00004462",201,106,65,3,5,13,9,52.7363184079602,32.3383084577114,1.49253731343284,2.48756218905473,6.46766169154229,4.47761194029851
"E00004463",247,106,92,0,13,22,14,42.914979757085,37.246963562753,0,5.26315789473684,8.90688259109312,5.66801619433198
"E00004464",110,42,14,0,5,30,19,38.1818181818182,12.7272727272727,0,4.54545454545455,27.2727272727273,17.2727272727273
"E00004465",314,170,77,4,12,32,19,54.140127388535,24.5222929936306,1.27388535031847,3.82165605095541,10.1910828025478,6.05095541401274
"E00004466",212,147,44,5,2,11,3,69.3396226415094,20.7547169811321,2.35849056603774,0.943396226415094,5.18867924528302,1.41509433962264
"E00004467",253,140,61,0,8,26,18,55.3359683794466,24.1106719367589,0,3.16205533596838,10.2766798418972,7.11462450592885
"E00004468",360,194,113,0,13,27,13,53.8888888888889,31.3888888888889,0,3.61111111111111,7.5,3.61111111111111
"E00004469",229,101,90,0,4,14,20,44.1048034934498,39.3013100436681,0,1.74672489082969,6.11353711790393,8.73362445414847
"E00004470",276,178,63,0,6,18,11,64.4927536231884,22.8260869565217,0,2.17391304347826,6.52173913043478,3.98550724637681
"E00004471",202,127,48,3,3,15,6,62.8712871287129,23.7623762376238,1.48514851485149,1.48514851485149,7.42574257425743,2.97029702970297
"E00004472",308,177,83,3,11,16,18,57.4675324675325,26.9480519480519,0.974025974025974,3.57142857142857,5.19480519480519,5.84415584415584
"E00004473",210,93,70,0,5,25,17,44.2857142857143,33.3333333333333,0,2.38095238095238,11.9047619047619,8.09523809523809
"E00004474",317,190,86,0,9,25,7,59.9369085173502,27.1293375394322,0,2.8391167192429,7.88643533123028,2.20820189274448
"E00004475",223,133,48,4,7,22,9,59.6412556053812,21.52466367713,1.79372197309417,3.1390134529148,9.86547085201794,4.03587443946188
"E00004476",248,119,70,1,9,28,21,47.9838709677419,28.2258064516129,0.403225806451613,3.62903225806452,11.2903225806452,8.46774193548387
"E00004477",275,164,77,0,8,17,9,59.6363636363636,28,0,2.90909090909091,6.18181818181818,3.27272727272727
"E00004478",384,258,89,3,6,22,6,67.1875,23.1770833333333,0.78125,1.5625,5.72916666666667,1.5625
"E00004479",252,145,72,2,2,20,11,57.5396825396825,28.5714285714286,0.793650793650794,0.793650793650794,7.93650793650794,4.36507936507936
"E00004480",226,133,54,0,5,20,14,58.8495575221239,23.8938053097345,0,2.21238938053097,8.84955752212389,6.19469026548673
"E00004481",242,136,56,0,11,22,17,56.198347107438,23.1404958677686,0,4.54545454545455,9.09090909090909,7.02479338842975
"E00004482",246,118,88,1,6,24,9,47.9674796747967,35.7723577235772,0.40650406504065,2.4390243902439,9.75609756097561,3.65853658536585
"E00004483",244,108,115,0,5,10,6,44.2622950819672,47.1311475409836,0,2.04918032786885,4.0983606557377,2.45901639344262
"E00004484",237,117,81,3,6,20,10,49.3670886075949,34.1772151898734,1.26582278481013,2.53164556962025,8.43881856540084,4.21940928270042
"E00004485",226,105,92,0,3,14,12,46.4601769911504,40.7079646017699,0,1.32743362831858,6.19469026548673,5.30973451327434
"E00004486",236,100,93,2,3,24,14,42.3728813559322,39.4067796610169,0.847457627118644,1.27118644067797,10.1694915254237,5.93220338983051
"E00004487",182,117,27,2,4,26,6,64.2857142857143,14.8351648351648,1.0989010989011,2.1978021978022,14.2857142857143,3.2967032967033
"E00004488",148,66,54,0,6,14,8,44.5945945945946,36.4864864864865,0,4.05405405405405,9.45945945945946,5.40540540540541
"E00004489",229,107,72,0,8,28,14,46.7248908296943,31.4410480349345,0,3.49344978165939,12.2270742358079,6.11353711790393
"E00004490",205,126,43,0,8,10,18,61.4634146341463,20.9756097560976,0,3.90243902439024,4.8780487804878,8.78048780487805
"E00004491",251,134,54,0,10,28,25,53.3864541832669,21.5139442231076,0,3.98406374501992,11.1553784860558,9.9601593625498
"E00004492",259,65,159,2,6,22,5,25.0965250965251,61.3899613899614,0.772200772200772,2.31660231660232,8.49420849420849,1.93050193050193
"E00004493",173,88,58,0,4,19,4,50.8670520231214,33.5260115606936,0,2.3121387283237,10.9826589595376,2.3121387283237
"E00004494",340,135,132,10,11,33,19,39.7058823529412,38.8235294117647,2.94117647058824,3.23529411764706,9.70588235294118,5.58823529411765
"E00004495",227,63,113,3,8,24,16,27.7533039647577,49.7797356828194,1.3215859030837,3.52422907488987,10.5726872246696,7.04845814977974
"E00004496",293,91,158,4,3,19,18,31.0580204778157,53.9249146757679,1.36518771331058,1.02389078498294,6.48464163822526,6.14334470989761
"E00004497",203,109,48,0,10,27,9,53.6945812807882,23.6453201970443,0,4.92610837438424,13.3004926108374,4.43349753694581
"E00004498",248,135,67,0,11,23,12,54.4354838709677,27.0161290322581,0,4.43548387096774,9.2741935483871,4.83870967741935
"E00004499",299,98,170,0,3,11,17,32.7759197324415,56.8561872909699,0,1.00334448160535,3.67892976588629,5.68561872909699
"E00004500",160,118,20,0,3,17,2,73.75,12.5,0,1.875,10.625,1.25
"E00004501",103,67,17,0,4,10,5,65.0485436893204,16.504854368932,0,3.88349514563107,9.70873786407767,4.85436893203883
"E00004502",209,114,49,0,8,15,23,54.5454545454545,23.444976076555,0,3.82775119617225,7.17703349282297,11.0047846889952
"E00004503",179,100,43,0,7,18,11,55.8659217877095,24.0223463687151,0,3.91061452513966,10.0558659217877,6.14525139664804
"E00004504",295,92,165,2,6,20,10,31.1864406779661,55.9322033898305,0.677966101694915,2.03389830508475,6.77966101694915,3.38983050847458
"E00004505",229,106,69,1,16,22,15,46.2882096069869,30.1310043668122,0.436681222707424,6.98689956331878,9.60698689956332,6.55021834061135
"E00004506",236,149,49,0,6,25,7,63.135593220339,20.7627118644068,0,2.54237288135593,10.5932203389831,2.96610169491525
"E00004507",196,60,109,0,1,17,9,30.6122448979592,55.6122448979592,0,0.510204081632653,8.6734693877551,4.59183673469388
"E00004508",260,103,88,3,4,37,25,39.6153846153846,33.8461538461538,1.15384615384615,1.53846153846154,14.2307692307692,9.61538461538462
"E00004509",263,104,107,2,13,22,15,39.5437262357414,40.6844106463878,0.760456273764259,4.94296577946768,8.36501901140684,5.70342205323194
"E00004510",259,131,92,1,8,18,9,50.5791505791506,35.5212355212355,0.386100386100386,3.08880308880309,6.94980694980695,3.47490347490348
"E00004511",293,141,118,4,4,22,4,48.122866894198,40.2730375426621,1.36518771331058,1.36518771331058,7.50853242320819,1.36518771331058
"E00004512",223,114,64,2,8,21,14,51.1210762331839,28.6995515695067,0.896860986547085,3.58744394618834,9.41704035874439,6.2780269058296
"E00004513",216,89,95,0,6,18,8,41.2037037037037,43.9814814814815,0,2.77777777777778,8.33333333333333,3.7037037037037
"E00004514",236,82,124,2,9,14,5,34.7457627118644,52.5423728813559,0.847457627118644,3.8135593220339,5.93220338983051,2.11864406779661
"E00004515",227,106,90,5,6,14,6,46.6960352422907,39.647577092511,2.20264317180617,2.6431718061674,6.16740088105727,2.6431718061674
"E00004516",299,143,115,0,5,20,16,47.8260869565217,38.4615384615385,0,1.67224080267559,6.68896321070234,5.35117056856187
"E00004517",226,123,51,0,8,33,11,54.4247787610619,22.5663716814159,0,3.53982300884956,14.6017699115044,4.86725663716814
"E00004518",196,93,67,1,5,22,8,47.4489795918367,34.1836734693878,0.510204081632653,2.55102040816327,11.2244897959184,4.08163265306122
"E00004519",210,86,87,0,6,19,12,40.9523809523809,41.4285714285714,0,2.85714285714286,9.04761904761905,5.71428571428571
"E00004520",203,111,54,4,8,24,2,54.679802955665,26.6009852216749,1.97044334975369,3.94088669950739,11.8226600985222,0.985221674876847
"E00004521",244,140,62,4,5,24,9,57.3770491803279,25.4098360655738,1.63934426229508,2.04918032786885,9.83606557377049,3.68852459016393
"E00004522",193,131,32,4,3,16,7,67.8756476683938,16.580310880829,2.07253886010363,1.55440414507772,8.29015544041451,3.62694300518135
"E00004523",471,278,122,4,9,38,20,59.0233545647558,25.9023354564756,0.849256900212314,1.91082802547771,8.06794055201699,4.24628450106157
"E00004524",347,192,110,7,5,21,12,55.3314121037464,31.700288184438,2.01729106628242,1.44092219020173,6.05187319884726,3.45821325648415
"E00004525",224,154,33,1,10,19,7,68.75,14.7321428571429,0.446428571428571,4.46428571428571,8.48214285714286,3.125
"E00004526",567,422,59,6,19,36,25,74.4268077601411,10.4056437389771,1.05820105820106,3.35097001763668,6.34920634920635,4.40917107583774
"E00004527",229,171,24,1,11,18,4,74.6724890829694,10.4803493449782,0.436681222707424,4.80349344978166,7.86026200873363,1.74672489082969
"E00004528",293,181,65,6,6,25,10,61.7747440273038,22.1843003412969,2.04778156996587,2.04778156996587,8.53242320819113,3.41296928327645
"E00004529",403,239,104,16,4,33,7,59.3052109181141,25.8064516129032,3.97022332506203,0.992555831265509,8.18858560794045,1.73697270471464
"E00004530",216,147,35,10,3,19,2,68.0555555555556,16.2037037037037,4.62962962962963,1.38888888888889,8.7962962962963,0.925925925925926
"E00004531",234,122,72,2,15,18,5,52.1367521367521,30.7692307692308,0.854700854700855,6.41025641025641,7.69230769230769,2.13675213675214
"E00004532",291,175,81,10,3,19,3,60.1374570446735,27.8350515463918,3.43642611683849,1.03092783505155,6.52920962199313,1.03092783505155
"E00004534",173,85,47,2,15,16,8,49.1329479768786,27.1676300578035,1.15606936416185,8.67052023121387,9.2485549132948,4.6242774566474
"E00004535",192,116,36,17,1,18,4,60.4166666666667,18.75,8.85416666666667,0.520833333333333,9.375,2.08333333333333
"E00004536",230,125,58,14,7,21,5,54.3478260869565,25.2173913043478,6.08695652173913,3.04347826086957,9.1304347826087,2.17391304347826
"E00004537",143,78,37,0,3,19,6,54.5454545454545,25.8741258741259,0,2.0979020979021,13.2867132867133,4.1958041958042
"E00004538",164,97,22,2,11,27,5,59.1463414634146,13.4146341463415,1.21951219512195,6.70731707317073,16.4634146341463,3.04878048780488
"E00004539",119,72,27,0,4,10,6,60.5042016806723,22.6890756302521,0,3.36134453781513,8.40336134453782,5.04201680672269
"E00004540",297,151,81,2,12,22,29,50.8417508417508,27.2727272727273,0.673400673400673,4.04040404040404,7.40740740740741,9.76430976430976
"E00004541",170,95,40,4,11,18,2,55.8823529411765,23.5294117647059,2.35294117647059,6.47058823529412,10.5882352941176,1.17647058823529
"E00004542",301,167,77,9,7,26,15,55.4817275747508,25.5813953488372,2.99003322259136,2.32558139534884,8.63787375415282,4.98338870431894
"E00004543",200,124,47,1,4,21,3,62,23.5,0.5,2,10.5,1.5
"E00004544",224,115,71,3,9,13,13,51.3392857142857,31.6964285714286,1.33928571428571,4.01785714285714,5.80357142857143,5.80357142857143
"E00004545",341,178,101,0,10,39,13,52.1994134897361,29.6187683284457,0,2.93255131964809,11.4369501466276,3.81231671554252
"E00004546",210,111,49,0,7,25,18,52.8571428571429,23.3333333333333,0,3.33333333333333,11.9047619047619,8.57142857142857
"E00004547",355,228,73,5,10,18,21,64.2253521126761,20.5633802816901,1.40845070422535,2.8169014084507,5.07042253521127,5.91549295774648
"E00004548",200,110,45,10,10,20,5,55,22.5,5,5,10,2.5
"E00004549",220,109,57,0,13,26,15,49.5454545454545,25.9090909090909,0,5.90909090909091,11.8181818181818,6.81818181818182
"E00004550",319,208,72,0,10,16,13,65.2037617554859,22.5705329153605,0,3.13479623824451,5.01567398119122,4.07523510971787
"E00004551",382,276,78,4,8,13,3,72.2513089005236,20.4188481675393,1.04712041884817,2.09424083769634,3.40314136125654,0.785340314136126
"E00004552",247,139,69,0,13,12,14,56.2753036437247,27.9352226720648,0,5.26315789473684,4.8582995951417,5.66801619433198
"E00004553",238,131,56,1,6,29,15,55.0420168067227,23.5294117647059,0.420168067226891,2.52100840336134,12.1848739495798,6.30252100840336
"E00004554",384,282,71,2,5,20,4,73.4375,18.4895833333333,0.520833333333333,1.30208333333333,5.20833333333333,1.04166666666667
"E00004555",244,120,80,5,4,17,18,49.1803278688525,32.7868852459016,2.04918032786885,1.63934426229508,6.9672131147541,7.37704918032787
"E00004556",249,140,72,0,7,17,13,56.2248995983936,28.9156626506024,0,2.81124497991968,6.82730923694779,5.22088353413655
"E00004557",154,88,23,0,5,27,11,57.1428571428571,14.9350649350649,0,3.24675324675325,17.5324675324675,7.14285714285714
"E00004558",256,130,84,4,4,24,10,50.78125,32.8125,1.5625,1.5625,9.375,3.90625
"E00004559",441,303,93,5,7,25,8,68.7074829931973,21.0884353741497,1.13378684807256,1.58730158730159,5.66893424036281,1.8140589569161
"E00004560",192,101,47,5,17,16,6,52.6041666666667,24.4791666666667,2.60416666666667,8.85416666666667,8.33333333333333,3.125
