"GeographyCode","KS104EW0001","KS104EW0002","KS104EW0003","KS104EW0004","KS104EW0005","KS104EW0006","KS104EW0007","KS104EW0008","KS104EW0009","KS104EW0010","KS104EW0011","KS104EW0012","KS104EW0013","KS104EW0014","KS104EW0015"
"E00004307",295,136,26,99,5,3,12,14,46.1016949152542,8.8135593220339,33.5593220338983,1.69491525423729,1.01694915254237,4.06779661016949,4.74576271186441
"E00004308",230,62,44,93,9,3,13,6,26.9565217391304,19.1304347826087,40.4347826086956,3.91304347826087,1.30434782608696,5.65217391304348,2.60869565217391
"E00004309",231,100,40,74,4,0,12,1,43.2900432900433,17.3160173160173,32.034632034632,1.73160173160173,0,5.19480519480519,0.432900432900433
"E00004310",249,116,20,81,5,5,11,11,46.5863453815261,8.03212851405623,32.5301204819277,2.00803212851406,2.00803212851406,4.41767068273092,4.41767068273092
"E00004311",213,102,20,68,2,4,9,8,47.887323943662,9.38967136150235,31.924882629108,0.938967136150235,1.87793427230047,4.22535211267606,3.75586854460094
"E00004312",270,72,32,117,9,9,21,10,26.6666666666667,11.8518518518519,43.3333333333333,3.33333333333333,3.33333333333333,7.77777777777778,3.7037037037037
"E00004313",244,94,20,96,5,3,16,10,38.5245901639344,8.19672131147541,39.344262295082,2.04918032786885,1.22950819672131,6.55737704918033,4.0983606557377
"E00004314",271,80,41,121,7,3,15,4,29.520295202952,15.1291512915129,44.6494464944649,2.5830258302583,1.1070110701107,5.53505535055351,1.4760147601476
"E00004315",280,106,56,92,3,3,11,9,37.8571428571429,20,32.8571428571429,1.07142857142857,1.07142857142857,3.92857142857143,3.21428571428571
"E00004316",227,36,34,120,4,5,20,8,15.8590308370044,14.9779735682819,52.863436123348,1.76211453744493,2.20264317180617,8.81057268722467,3.52422907488987
"E00004317",337,84,65,154,9,5,15,5,24.9258160237389,19.2878338278932,45.6973293768546,2.67062314540059,1.48367952522255,4.45103857566766,1.48367952522255
"E00004318",254,60,44,109,5,6,26,4,23.6220472440945,17.3228346456693,42.9133858267717,1.96850393700787,2.36220472440945,10.2362204724409,1.5748031496063
"E00004319",245,44,68,107,6,1,9,10,17.9591836734694,27.7551020408163,43.6734693877551,2.44897959183673,0.408163265306122,3.6734693877551,4.08163265306122
"E00004320",218,110,22,53,9,2,12,10,50.4587155963303,10.0917431192661,24.3119266055046,4.12844036697248,0.917431192660551,5.5045871559633,4.58715596330275
"E00004321",239,102,24,84,3,5,10,11,42.6778242677824,10.0418410041841,35.1464435146443,1.25523012552301,2.09205020920502,4.18410041841004,4.60251046025105
"E00004322",233,132,20,53,13,1,7,7,56.6523605150215,8.58369098712446,22.7467811158798,5.5793991416309,0.429184549356223,3.00429184549356,3.00429184549356
"E00004323",189,74,22,66,3,2,14,8,39.1534391534392,11.6402116402116,34.9206349206349,1.58730158730159,1.05820105820106,7.40740740740741,4.23280423280423
"E00004324",225,106,32,54,3,5,17,8,47.1111111111111,14.2222222222222,24,1.33333333333333,2.22222222222222,7.55555555555556,3.55555555555556
"E00004325",184,84,10,47,4,7,18,14,45.6521739130435,5.43478260869565,25.5434782608696,2.17391304347826,3.80434782608696,9.78260869565217,7.60869565217391
"E00004326",192,74,16,73,7,5,14,3,38.5416666666667,8.33333333333333,38.0208333333333,3.64583333333333,2.60416666666667,7.29166666666667,1.5625
"E00004327",246,108,26,73,7,5,14,13,43.9024390243902,10.5691056910569,29.6747967479675,2.84552845528455,2.03252032520325,5.69105691056911,5.28455284552846
"E00004328",201,70,24,69,7,1,13,17,34.8258706467662,11.9402985074627,34.3283582089552,3.48258706467662,0.497512437810945,6.46766169154229,8.45771144278607
"E00004329",225,88,22,90,6,4,11,4,39.1111111111111,9.77777777777778,40,2.66666666666667,1.77777777777778,4.88888888888889,1.77777777777778
"E00004330",244,76,62,88,0,2,12,4,31.1475409836066,25.4098360655738,36.0655737704918,0,0.819672131147541,4.91803278688525,1.63934426229508
"E00004331",229,60,46,84,13,5,15,6,26.2008733624454,20.0873362445415,36.6812227074236,5.67685589519651,2.18340611353712,6.55021834061135,2.62008733624454
"E00004332",151,62,22,44,4,3,8,8,41.0596026490066,14.5695364238411,29.1390728476821,2.64900662251656,1.98675496688742,5.29801324503311,5.29801324503311
"E00004333",220,76,32,77,8,2,19,6,34.5454545454545,14.5454545454545,35,3.63636363636364,0.909090909090909,8.63636363636364,2.72727272727273
"E00004334",171,66,24,53,11,3,7,7,38.5964912280702,14.0350877192982,30.9941520467836,6.4327485380117,1.75438596491228,4.09356725146199,4.09356725146199
"E00004335",251,84,56,79,8,8,12,4,33.4661354581673,22.3107569721116,31.4741035856574,3.18725099601594,3.18725099601594,4.7808764940239,1.59362549800797
"E00004336",300,76,56,132,10,4,20,2,25.3333333333333,18.6666666666667,44,3.33333333333333,1.33333333333333,6.66666666666667,0.666666666666667
"E00004337",214,84,32,76,2,6,8,6,39.2523364485981,14.9532710280374,35.5140186915888,0.934579439252336,2.80373831775701,3.73831775700935,2.80373831775701
"E00004338",204,108,22,54,3,3,8,6,52.9411764705882,10.7843137254902,26.4705882352941,1.47058823529412,1.47058823529412,3.92156862745098,2.94117647058824
"E00004339",203,78,24,79,5,4,8,5,38.423645320197,11.8226600985222,38.9162561576355,2.46305418719212,1.97044334975369,3.94088669950739,2.46305418719212
"E00004340",203,38,22,121,8,0,12,2,18.7192118226601,10.8374384236453,59.6059113300493,3.94088669950739,0,5.91133004926108,0.985221674876847
"E00004341",205,64,38,84,2,1,11,5,31.219512195122,18.5365853658537,40.9756097560976,0.975609756097561,0.48780487804878,5.36585365853659,2.4390243902439
"E00004342",170,54,30,58,4,2,17,5,31.7647058823529,17.6470588235294,34.1176470588235,2.35294117647059,1.17647058823529,10,2.94117647058824
"E00004343",192,82,26,61,5,3,12,3,42.7083333333333,13.5416666666667,31.7708333333333,2.60416666666667,1.5625,6.25,1.5625
"E00004344",217,72,12,91,18,7,11,6,33.1797235023041,5.52995391705069,41.9354838709677,8.29493087557604,3.2258064516129,5.06912442396313,2.76497695852535
"E00004345",245,150,14,43,16,4,6,12,61.2244897959184,5.71428571428571,17.5510204081633,6.53061224489796,1.63265306122449,2.44897959183673,4.89795918367347
"E00004346",191,64,46,51,5,4,7,14,33.5078534031414,24.0837696335079,26.7015706806283,2.61780104712042,2.09424083769634,3.66492146596859,7.32984293193717
"E00004347",192,92,18,60,6,3,6,7,47.9166666666667,9.375,31.25,3.125,1.5625,3.125,3.64583333333333
"E00004348",216,80,22,69,10,4,17,14,37.037037037037,10.1851851851852,31.9444444444444,4.62962962962963,1.85185185185185,7.87037037037037,6.48148148148148
"E00004349",253,144,16,66,6,3,10,8,56.9169960474308,6.32411067193676,26.0869565217391,2.37154150197628,1.18577075098814,3.95256916996047,3.16205533596838
"E00004350",217,114,22,39,11,1,12,18,52.5345622119816,10.1382488479263,17.9723502304147,5.06912442396313,0.460829493087558,5.52995391705069,8.29493087557604
"E00004351",229,110,24,51,10,6,12,16,48.0349344978166,10.4803493449782,22.2707423580786,4.36681222707424,2.62008733624454,5.24017467248908,6.98689956331878
"E00004352",231,122,14,52,8,2,18,15,52.8138528138528,6.06060606060606,22.5108225108225,3.46320346320346,0.865800865800866,7.79220779220779,6.49350649350649
"E00004353",220,118,20,46,5,2,6,23,53.6363636363636,9.09090909090909,20.9090909090909,2.27272727272727,0.909090909090909,2.72727272727273,10.4545454545455
"E00004354",219,112,30,46,9,2,13,7,51.1415525114155,13.6986301369863,21.0045662100457,4.10958904109589,0.91324200913242,5.93607305936073,3.19634703196347
"E00004355",221,94,18,68,8,5,16,12,42.5339366515837,8.1447963800905,30.7692307692308,3.61990950226244,2.26244343891403,7.23981900452489,5.42986425339367
"E00004356",233,126,12,64,8,2,16,5,54.0772532188841,5.15021459227468,27.4678111587983,3.43347639484979,0.858369098712446,6.86695278969957,2.14592274678112
"E00004357",240,156,16,39,7,2,13,7,65,6.66666666666667,16.25,2.91666666666667,0.833333333333333,5.41666666666667,2.91666666666667
"E00004358",225,92,8,80,9,4,22,10,40.8888888888889,3.55555555555556,35.5555555555556,4,1.77777777777778,9.77777777777778,4.44444444444444
"E00004359",241,140,8,54,9,3,9,18,58.0912863070539,3.3195020746888,22.4066390041494,3.7344398340249,1.2448132780083,3.7344398340249,7.46887966804979
"E00004360",224,106,26,53,4,3,21,11,47.3214285714286,11.6071428571429,23.6607142857143,1.78571428571429,1.33928571428571,9.375,4.91071428571429
"E00004361",193,82,20,53,2,4,18,14,42.4870466321244,10.3626943005181,27.4611398963731,1.03626943005181,2.07253886010363,9.32642487046632,7.25388601036269
"E00004362",255,74,26,117,7,4,17,10,29.0196078431373,10.1960784313725,45.8823529411765,2.74509803921569,1.56862745098039,6.66666666666667,3.92156862745098
"E00004363",306,92,16,126,15,14,26,17,30.0653594771242,5.22875816993464,41.1764705882353,4.90196078431373,4.57516339869281,8.49673202614379,5.55555555555556
"E00004364",409,104,44,201,7,11,23,19,25.4278728606357,10.7579462102689,49.1442542787286,1.71149144254279,2.68948655256724,5.62347188264059,4.64547677261614
"E00004365",224,66,42,88,8,2,14,4,29.4642857142857,18.75,39.2857142857143,3.57142857142857,0.892857142857143,6.25,1.78571428571429
"E00004366",235,54,10,97,6,15,35,18,22.9787234042553,4.25531914893617,41.2765957446808,2.5531914893617,6.38297872340426,14.8936170212766,7.65957446808511
"E00004367",261,66,28,106,4,8,24,25,25.2873563218391,10.727969348659,40.6130268199234,1.53256704980843,3.06513409961686,9.19540229885057,9.57854406130268
"E00004368",299,104,48,100,14,8,12,13,34.7826086956522,16.0535117056856,33.4448160535117,4.68227424749164,2.67558528428094,4.0133779264214,4.34782608695652
"E00004369",215,66,16,88,3,4,19,19,30.6976744186047,7.44186046511628,40.9302325581395,1.3953488372093,1.86046511627907,8.83720930232558,8.83720930232558
"E00004370",205,44,32,62,8,12,20,27,21.4634146341463,15.609756097561,30.2439024390244,3.90243902439024,5.85365853658537,9.75609756097561,13.1707317073171
"E00004371",172,26,14,92,7,9,21,3,15.1162790697674,8.13953488372093,53.4883720930233,4.06976744186047,5.23255813953488,12.2093023255814,1.74418604651163
"E00004372",230,70,20,97,8,7,15,13,30.4347826086957,8.69565217391304,42.1739130434783,3.47826086956522,3.04347826086957,6.52173913043478,5.65217391304348
"E00004373",267,60,33,100,15,10,34,15,22.4719101123595,12.3595505617978,37.4531835205993,5.61797752808989,3.74531835205993,12.7340823970037,5.61797752808989
"E00004374",170,28,18,95,4,5,12,8,16.4705882352941,10.5882352941176,55.8823529411765,2.35294117647059,2.94117647058824,7.05882352941176,4.70588235294118
"E00004375",212,78,38,60,14,0,11,11,36.7924528301887,17.9245283018868,28.3018867924528,6.60377358490566,0,5.18867924528302,5.18867924528302
"E00004376",333,66,44,172,4,9,21,17,19.8198198198198,13.2132132132132,51.6516516516517,1.2012012012012,2.7027027027027,6.30630630630631,5.10510510510511
"E00004377",166,32,8,82,7,6,21,10,19.2771084337349,4.81927710843374,49.3975903614458,4.21686746987952,3.6144578313253,12.6506024096386,6.02409638554217
"E00004378",245,82,34,98,10,1,8,12,33.469387755102,13.8775510204082,40,4.08163265306122,0.408163265306122,3.26530612244898,4.89795918367347
"E00004379",234,66,50,76,5,2,19,16,28.2051282051282,21.3675213675214,32.4786324786325,2.13675213675214,0.854700854700855,8.11965811965812,6.83760683760684
"E00004380",276,66,18,133,10,12,19,18,23.9130434782609,6.52173913043478,48.1884057971014,3.6231884057971,4.34782608695652,6.88405797101449,6.52173913043478
"E00004381",236,96,30,79,12,5,10,4,40.6779661016949,12.7118644067797,33.4745762711864,5.08474576271187,2.11864406779661,4.23728813559322,1.69491525423729
"E00004382",233,56,62,85,9,5,9,7,24.0343347639485,26.6094420600858,36.480686695279,3.86266094420601,2.14592274678112,3.86266094420601,3.00429184549356
"E00004383",183,50,26,77,7,3,14,6,27.3224043715847,14.207650273224,42.0765027322404,3.82513661202186,1.63934426229508,7.65027322404372,3.27868852459016
"E00004384",183,56,28,76,5,4,10,4,30.6010928961749,15.3005464480874,41.5300546448087,2.73224043715847,2.18579234972678,5.46448087431694,2.18579234972678
"E00004385",175,54,38,64,1,2,15,1,30.8571428571429,21.7142857142857,36.5714285714286,0.571428571428571,1.14285714285714,8.57142857142857,0.571428571428571
"E00004386",201,80,34,69,2,3,9,4,39.8009950248756,16.9154228855721,34.3283582089552,0.995024875621891,1.49253731343284,4.47761194029851,1.99004975124378
"E00004387",177,54,34,62,4,3,11,9,30.5084745762712,19.2090395480226,35.0282485875706,2.25988700564972,1.69491525423729,6.21468926553672,5.08474576271187
"E00004388",192,84,36,52,3,3,9,5,43.75,18.75,27.0833333333333,1.5625,1.5625,4.6875,2.60416666666667
"E00004389",223,90,28,86,2,4,10,3,40.3587443946188,12.5560538116592,38.5650224215247,0.896860986547085,1.79372197309417,4.48430493273543,1.34529147982063
"E00004390",231,74,32,86,2,4,23,10,32.034632034632,13.8528138528139,37.2294372294372,0.865800865800866,1.73160173160173,9.95670995670996,4.32900432900433
"E00004391",243,112,30,72,5,2,14,8,46.0905349794239,12.3456790123457,29.6296296296296,2.05761316872428,0.823045267489712,5.76131687242798,3.29218106995885
"E00004392",199,72,20,73,6,1,21,6,36.1809045226131,10.0502512562814,36.6834170854271,3.01507537688442,0.50251256281407,10.5527638190955,3.01507537688442
"E00004393",215,54,30,94,5,7,19,6,25.1162790697674,13.953488372093,43.7209302325581,2.32558139534884,3.25581395348837,8.83720930232558,2.7906976744186
"E00004394",157,40,26,64,2,6,17,2,25.4777070063694,16.5605095541401,40.7643312101911,1.27388535031847,3.82165605095541,10.828025477707,1.27388535031847
"E00004395",226,54,32,101,8,7,20,4,23.8938053097345,14.1592920353982,44.6902654867257,3.53982300884956,3.09734513274336,8.84955752212389,1.76991150442478
"E00004396",227,42,24,123,3,10,16,9,18.5022026431718,10.5726872246696,54.1850220264317,1.3215859030837,4.40528634361234,7.04845814977974,3.9647577092511
"E00004397",235,74,16,119,4,6,9,7,31.4893617021277,6.80851063829787,50.6382978723404,1.70212765957447,2.5531914893617,3.82978723404255,2.97872340425532
"E00004398",183,44,20,74,6,8,21,10,24.0437158469945,10.9289617486339,40.4371584699454,3.27868852459016,4.37158469945355,11.4754098360656,5.46448087431694
"E00004399",276,80,28,106,5,12,21,24,28.9855072463768,10.1449275362319,38.4057971014493,1.81159420289855,4.34782608695652,7.60869565217391,8.69565217391304
"E00004400",283,72,32,110,5,14,22,28,25.4416961130742,11.3074204946996,38.86925795053,1.76678445229682,4.9469964664311,7.77385159010601,9.89399293286219
"E00004401",233,122,24,60,5,2,12,8,52.3605150214592,10.3004291845494,25.7510729613734,2.14592274678112,0.858369098712446,5.15021459227468,3.43347639484979
"E00004402",216,108,20,59,10,1,13,5,50,9.25925925925926,27.3148148148148,4.62962962962963,0.462962962962963,6.01851851851852,2.31481481481481
"E00004403",242,128,18,54,7,4,13,18,52.8925619834711,7.43801652892562,22.3140495867769,2.89256198347107,1.65289256198347,5.37190082644628,7.43801652892562
"E00004404",211,116,14,41,14,3,7,16,54.9763033175355,6.63507109004739,19.4312796208531,6.63507109004739,1.4218009478673,3.3175355450237,7.58293838862559
"E00004405",230,128,29,46,8,2,12,5,55.6521739130435,12.6086956521739,20,3.47826086956522,0.869565217391304,5.21739130434783,2.17391304347826
"E00004406",204,94,32,46,4,3,11,14,46.078431372549,15.6862745098039,22.5490196078431,1.96078431372549,1.47058823529412,5.3921568627451,6.86274509803922
"E00004407",228,122,18,50,6,6,15,11,53.5087719298246,7.89473684210526,21.9298245614035,2.63157894736842,2.63157894736842,6.57894736842105,4.82456140350877
"E00004408",203,112,30,37,6,1,3,14,55.1724137931034,14.7783251231527,18.2266009852217,2.95566502463054,0.492610837438424,1.47783251231527,6.89655172413793
"E00004409",212,64,28,78,8,4,18,12,30.188679245283,13.2075471698113,36.7924528301887,3.77358490566038,1.88679245283019,8.49056603773585,5.66037735849057
"E00004410",203,76,36,54,5,2,16,14,37.4384236453202,17.7339901477833,26.6009852216749,2.46305418719212,0.985221674876847,7.88177339901478,6.89655172413793
"E00004411",211,86,40,62,3,3,13,4,40.7582938388626,18.957345971564,29.3838862559242,1.4218009478673,1.4218009478673,6.16113744075829,1.8957345971564
"E00004412",227,90,42,67,6,4,12,6,39.647577092511,18.5022026431718,29.5154185022026,2.6431718061674,1.76211453744493,5.2863436123348,2.6431718061674
"E00004413",172,106,12,36,4,2,7,5,61.6279069767442,6.97674418604651,20.9302325581395,2.32558139534884,1.16279069767442,4.06976744186047,2.90697674418605
"E00004414",233,106,22,75,2,3,20,5,45.4935622317597,9.44206008583691,32.1888412017167,0.858369098712446,1.28755364806867,8.58369098712446,2.14592274678112
"E00004415",241,100,45,58,3,4,22,9,41.49377593361,18.6721991701245,24.0663900414938,1.2448132780083,1.6597510373444,9.12863070539419,3.7344398340249
"E00004416",208,76,28,60,4,4,15,21,36.5384615384615,13.4615384615385,28.8461538461538,1.92307692307692,1.92307692307692,7.21153846153846,10.0961538461538
"E00004417",232,118,22,60,8,3,14,7,50.8620689655172,9.48275862068965,25.8620689655172,3.44827586206897,1.29310344827586,6.03448275862069,3.01724137931034
"E00004418",220,92,36,62,4,4,13,9,41.8181818181818,16.3636363636364,28.1818181818182,1.81818181818182,1.81818181818182,5.90909090909091,4.09090909090909
"E00004419",214,48,56,91,2,3,9,5,22.4299065420561,26.1682242990654,42.5233644859813,0.934579439252336,1.4018691588785,4.20560747663551,2.33644859813084
"E00004420",214,104,28,58,4,0,10,10,48.5981308411215,13.0841121495327,27.1028037383178,1.86915887850467,0,4.67289719626168,4.67289719626168
"E00004421",234,134,36,44,3,0,9,8,57.2649572649573,15.3846153846154,18.8034188034188,1.28205128205128,0,3.84615384615385,3.41880341880342
"E00004422",159,68,32,35,5,5,9,5,42.7672955974843,20.125786163522,22.0125786163522,3.14465408805031,3.14465408805031,5.66037735849057,3.14465408805031
"E00004423",202,50,46,68,4,11,14,9,24.7524752475248,22.7722772277228,33.6633663366337,1.98019801980198,5.44554455445545,6.93069306930693,4.45544554455445
"E00004424",203,68,56,57,3,0,11,8,33.4975369458128,27.5862068965517,28.0788177339901,1.47783251231527,0,5.41871921182266,3.94088669950739
"E00004425",286,126,38,88,6,0,19,9,44.0559440559441,13.2867132867133,30.7692307692308,2.0979020979021,0,6.64335664335664,3.14685314685315
"E00004426",251,112,34,76,4,4,11,10,44.6215139442231,13.5458167330677,30.2788844621514,1.59362549800797,1.59362549800797,4.38247011952191,3.98406374501992
"E00004427",221,146,12,29,3,3,15,13,66.0633484162896,5.42986425339367,13.1221719457014,1.35746606334842,1.35746606334842,6.78733031674208,5.88235294117647
"E00004428",188,74,28,51,8,1,13,13,39.3617021276596,14.8936170212766,27.1276595744681,4.25531914893617,0.531914893617021,6.91489361702128,6.91489361702128
"E00004429",213,74,42,63,6,3,17,8,34.7417840375587,19.7183098591549,29.5774647887324,2.8169014084507,1.40845070422535,7.981220657277,3.75586854460094
"E00004430",161,22,12,63,3,4,19,38,13.6645962732919,7.45341614906832,39.1304347826087,1.86335403726708,2.48447204968944,11.8012422360248,23.6024844720497
"E00004431",198,120,18,31,7,1,10,11,60.6060606060606,9.09090909090909,15.6565656565657,3.53535353535354,0.505050505050505,5.05050505050505,5.55555555555556
"E00004432",231,88,40,65,5,2,20,11,38.0952380952381,17.3160173160173,28.1385281385281,2.16450216450216,0.865800865800866,8.65800865800866,4.76190476190476
"E00004433",245,100,50,52,4,4,22,13,40.8163265306122,20.4081632653061,21.2244897959184,1.63265306122449,1.63265306122449,8.97959183673469,5.30612244897959
"E00004435",210,26,28,105,8,8,23,12,12.3809523809524,13.3333333333333,50,3.80952380952381,3.80952380952381,10.952380952381,5.71428571428571
"E00004436",287,134,38,74,3,3,18,17,46.6898954703833,13.2404181184669,25.7839721254355,1.04529616724739,1.04529616724739,6.27177700348432,5.92334494773519
"E00004437",214,100,28,56,2,6,13,9,46.7289719626168,13.0841121495327,26.1682242990654,0.934579439252336,2.80373831775701,6.07476635514019,4.20560747663551
"E00004438",187,52,34,83,7,2,6,3,27.807486631016,18.1818181818182,44.3850267379679,3.74331550802139,1.06951871657754,3.20855614973262,1.60427807486631
"E00004439",194,114,18,33,8,3,9,9,58.7628865979381,9.27835051546392,17.0103092783505,4.12371134020619,1.54639175257732,4.63917525773196,4.63917525773196
"E00004440",201,90,36,35,2,4,19,15,44.7761194029851,17.910447761194,17.4129353233831,0.995024875621891,1.99004975124378,9.45273631840796,7.46268656716418
"E00004441",221,64,24,99,10,3,12,9,28.9592760180996,10.8597285067873,44.7963800904977,4.52488687782805,1.35746606334842,5.42986425339367,4.07239819004525
"E00004442",199,44,8,99,6,7,24,11,22.1105527638191,4.02010050251256,49.748743718593,3.01507537688442,3.51758793969849,12.0603015075377,5.52763819095477
"E00004444",304,90,30,121,9,12,26,16,29.6052631578947,9.86842105263158,39.8026315789474,2.96052631578947,3.94736842105263,8.55263157894737,5.26315789473684
"E00004445",207,50,24,104,5,4,14,6,24.1545893719807,11.5942028985507,50.2415458937198,2.41545893719807,1.93236714975845,6.76328502415459,2.89855072463768
"E00004446",235,80,24,83,7,8,24,9,34.0425531914894,10.2127659574468,35.3191489361702,2.97872340425532,3.40425531914894,10.2127659574468,3.82978723404255
"E00004447",98,18,12,36,0,2,17,13,18.3673469387755,12.2448979591837,36.734693877551,0,2.04081632653061,17.3469387755102,13.265306122449
"E00004448",267,70,32,112,8,4,26,15,26.2172284644195,11.9850187265918,41.9475655430712,2.99625468164794,1.49812734082397,9.73782771535581,5.61797752808989
"E00004450",332,76,46,163,5,8,24,10,22.8915662650602,13.855421686747,49.0963855421687,1.50602409638554,2.40963855421687,7.2289156626506,3.01204819277108
"E00004451",228,74,22,87,11,4,17,13,32.4561403508772,9.64912280701754,38.1578947368421,4.82456140350877,1.75438596491228,7.45614035087719,5.70175438596491
"E00004452",262,84,38,101,2,5,23,9,32.0610687022901,14.5038167938931,38.5496183206107,0.763358778625954,1.90839694656489,8.77862595419847,3.43511450381679
"E00004453",319,104,18,138,11,11,19,18,32.6018808777429,5.64263322884013,43.2601880877743,3.44827586206897,3.44827586206897,5.95611285266458,5.64263322884013
"E00004454",347,74,28,164,14,13,33,21,21.3256484149856,8.06916426512968,47.2622478386167,4.03458213256484,3.7463976945245,9.51008645533141,6.05187319884726
"E00004455",234,70,17,106,7,9,18,7,29.9145299145299,7.26495726495727,45.2991452991453,2.99145299145299,3.84615384615385,7.69230769230769,2.99145299145299
"E00004456",227,64,18,100,8,5,15,17,28.1938325991189,7.9295154185022,44.0528634361233,3.52422907488987,2.20264317180617,6.6079295154185,7.48898678414097
"E00004457",208,80,38,59,8,8,9,6,38.4615384615385,18.2692307692308,28.3653846153846,3.84615384615385,3.84615384615385,4.32692307692308,2.88461538461538
"E00004458",355,90,54,155,12,13,20,11,25.3521126760563,15.2112676056338,43.6619718309859,3.38028169014084,3.66197183098592,5.63380281690141,3.09859154929577
"E00004459",227,62,20,84,4,10,23,24,27.3127753303965,8.81057268722467,37.0044052863436,1.76211453744493,4.40528634361234,10.1321585903084,10.5726872246696
"E00004460",158,40,18,65,3,2,15,15,25.3164556962025,11.3924050632911,41.1392405063291,1.89873417721519,1.26582278481013,9.49367088607595,9.49367088607595
"E00004461",280,70,10,140,10,9,22,19,25,3.57142857142857,50,3.57142857142857,3.21428571428571,7.85714285714286,6.78571428571429
"E00004462",201,66,36,74,2,5,10,8,32.8358208955224,17.910447761194,36.81592039801,0.995024875621891,2.48756218905473,4.97512437810945,3.98009950248756
"E00004463",247,86,14,100,7,10,17,13,34.8178137651822,5.66801619433198,40.4858299595142,2.83400809716599,4.04858299595142,6.88259109311741,5.26315789473684
"E00004464",110,12,4,41,2,5,27,19,10.9090909090909,3.63636363636364,37.2727272727273,1.81818181818182,4.54545454545455,24.5454545454545,17.2727272727273
"E00004465",314,66,50,137,9,8,27,17,21.0191082802548,15.9235668789809,43.6305732484076,2.86624203821656,2.54777070063694,8.59872611464968,5.4140127388535
"E00004466",212,42,58,97,3,2,7,3,19.811320754717,27.3584905660377,45.7547169811321,1.41509433962264,0.943396226415094,3.30188679245283,1.41509433962264
"E00004467",253,52,26,121,8,6,22,18,20.5533596837945,10.2766798418972,47.8260869565217,3.16205533596838,2.37154150197628,8.69565217391304,7.11462450592885
"E00004468",317,76,22,170,9,10,17,13,23.9747634069401,6.94006309148265,53.6277602523659,2.8391167192429,3.15457413249211,5.36277602523659,4.10094637223975
"E00004469",229,86,28,80,3,2,11,19,37.5545851528384,12.2270742358079,34.9344978165939,1.31004366812227,0.873362445414847,4.80349344978166,8.29694323144105
"E00004470",276,52,42,147,5,6,15,9,18.8405797101449,15.2173913043478,53.2608695652174,1.81159420289855,2.17391304347826,5.43478260869565,3.26086956521739
"E00004471",202,42,68,66,8,2,10,6,20.7920792079208,33.6633663366337,32.6732673267327,3.96039603960396,0.99009900990099,4.95049504950495,2.97029702970297
"E00004472",308,78,24,157,9,9,14,17,25.3246753246753,7.79220779220779,50.974025974026,2.92207792207792,2.92207792207792,4.54545454545455,5.51948051948052
"E00004473",210,62,26,76,5,5,19,17,29.5238095238095,12.3809523809524,36.1904761904762,2.38095238095238,2.38095238095238,9.04761904761905,8.09523809523809
"E00004474",317,80,60,143,5,5,18,6,25.2365930599369,18.9274447949527,45.1104100946372,1.57728706624606,1.57728706624606,5.6782334384858,1.89274447949527
"E00004475",223,48,20,115,4,7,20,9,21.52466367713,8.96860986547085,51.5695067264574,1.79372197309417,3.1390134529148,8.96860986547085,4.03587443946188
"E00004476",248,66,20,102,6,8,25,21,26.6129032258064,8.06451612903226,41.1290322580645,2.41935483870968,3.2258064516129,10.0806451612903,8.46774193548387
"E00004477",275,68,38,129,8,6,17,9,24.7272727272727,13.8181818181818,46.9090909090909,2.90909090909091,2.18181818181818,6.18181818181818,3.27272727272727
"E00004478",384,86,58,204,3,6,21,6,22.3958333333333,15.1041666666667,53.125,0.78125,1.5625,5.46875,1.5625
"E00004479",252,64,22,123,10,2,20,11,25.3968253968254,8.73015873015873,48.8095238095238,3.96825396825397,0.793650793650794,7.93650793650794,4.36507936507936
"E00004480",209,48,38,85,5,5,14,14,22.9665071770335,18.1818181818182,40.6698564593301,2.39234449760766,2.39234449760766,6.69856459330144,6.69856459330144
"E00004481",242,50,26,114,7,9,20,16,20.6611570247934,10.7438016528926,47.1074380165289,2.89256198347107,3.71900826446281,8.26446280991736,6.61157024793388
"E00004482",246,88,42,80,4,3,20,9,35.7723577235772,17.0731707317073,32.520325203252,1.6260162601626,1.21951219512195,8.13008130081301,3.65853658536585
"E00004483",244,112,42,73,1,5,7,4,45.9016393442623,17.2131147540984,29.9180327868852,0.409836065573771,2.04918032786885,2.86885245901639,1.63934426229508
"E00004484",237,82,40,84,2,4,16,9,34.5991561181435,16.8776371308017,35.4430379746835,0.843881856540084,1.68776371308017,6.75105485232067,3.79746835443038
"E00004485",226,86,36,75,4,3,10,12,38.0530973451327,15.929203539823,33.1858407079646,1.76991150442478,1.32743362831858,4.42477876106195,5.30973451327434
"E00004486",236,90,16,89,6,1,20,14,38.135593220339,6.77966101694915,37.7118644067797,2.54237288135593,0.423728813559322,8.47457627118644,5.93220338983051
"E00004487",182,26,38,85,3,4,20,6,14.2857142857143,20.8791208791209,46.7032967032967,1.64835164835165,2.1978021978022,10.989010989011,3.2967032967033
"E00004488",148,50,8,62,4,5,12,7,33.7837837837838,5.40540540540541,41.8918918918919,2.7027027027027,3.37837837837838,8.10810810810811,4.72972972972973
"E00004489",229,66,34,85,7,5,18,14,28.82096069869,14.8471615720524,37.117903930131,3.05676855895197,2.18340611353712,7.86026200873363,6.11353711790393
"E00004490",205,40,18,112,3,8,8,16,19.5121951219512,8.78048780487805,54.6341463414634,1.46341463414634,3.90243902439024,3.90243902439024,7.80487804878049
