listing_id,date
6993627,2016-04-04
6993627,2016-06-16
6993627,2016-07-17
6993627,2016-07-27
6993627,2016-09-11
6993627,2016-09-15
6993627,2016-09-18
6993627,2016-10-06
6993627,2016-10-16
6993627,2016-11-06
6993627,2016-11-10
6993627,2016-12-16
6993627,2016-12-26
6993627,2017-01-23
6993627,2017-02-14
6993627,2017-03-02
6993627,2017-04-02
6993627,2017-04-22
6993627,2017-04-26
6993627,2017-05-03
6993627,2017-05-08
6993627,2017-05-15
6993627,2017-05-20
6993627,2017-06-05
6993627,2017-06-23
6993627,2017-06-28
6993627,2017-07-12
6993627,2017-07-16
6993627,2017-07-30
6993627,2017-08-31
6993627,2017-09-11
6993627,2017-09-19
6993627,2017-10-01
6993627,2017-10-14
6993627,2017-10-27
6993627,2017-10-30
6993627,2017-11-05
6993627,2017-11-23
6993627,2017-12-02
6993627,2017-12-09
6993627,2017-12-16
6993627,2017-12-20
6993627,2018-01-08
6993627,2018-01-21
6993627,2018-01-23
6993627,2018-02-25
6993627,2018-03-26
6993627,2018-04-13
6993627,2018-04-17
6993627,2018-05-01
6993627,2018-05-17
6993627,2018-05-20
6993627,2018-06-11
6993627,2018-06-17
6993627,2018-06-26
6993627,2018-06-30
6993627,2018-07-07
6993627,2018-07-15
6993627,2018-07-25
6993627,2018-08-01
6993627,2018-08-16
6993627,2018-09-21
6993627,2018-10-01
6993627,2018-10-22
6993627,2018-12-21
6993627,2019-02-27
6993627,2019-04-30
6993627,2019-06-22
6993627,2019-07-10
6993627,2019-07-15
6993627,2019-07-25
6993627,2019-08-11
6993627,2019-08-17
6993627,2019-08-23
6993627,2019-09-08
6993627,2019-12-12
6993627,2020-01-24
6993627,2020-02-26
6993627,2021-03-01
7138922,2015-08-28
7138922,2015-09-21
7138922,2017-02-11
7138922,2017-03-21
7138922,2017-04-19
7138922,2017-06-01
7138922,2017-07-03
7138922,2017-07-08
7138922,2017-07-18
7138922,2017-08-01
7138922,2017-08-22
7138922,2017-09-18
7138922,2017-10-06
7138922,2017-10-21
7138922,2017-11-06
7138922,2017-12-05
7138922,2018-01-27
7138922,2018-03-18
7138922,2018-03-28
7138922,2018-04-04
7138922,2018-07-30
7138922,2018-08-15
7138922,2018-08-23
7138922,2018-09-16
7138922,2018-10-14
7138922,2018-11-07
7138922,2019-01-21
7138922,2019-06-29
7138922,2019-08-08
7138922,2020-01-12
7138922,2020-02-15
7138922,2020-03-01
7154662,2015-08-13
7154662,2018-01-03
7154662,2019-01-06
7154662,2019-07-02
7154662,2019-08-04
7154662,2019-08-23
7154662,2019-09-28
7154662,2019-12-05
7154662,2020-01-04
7154662,2020-01-31
7154662,2021-10-23
7162659,2016-07-18
7162659,2016-08-21
7162659,2017-07-08
7162659,2017-07-22
7162659,2017-07-30
7162659,2017-08-18
7162659,2017-12-19
7162659,2018-07-10
7162659,2018-08-20
7216716,2015-08-09
7216716,2015-12-15
7216716,2016-06-16
7216716,2016-07-14
7216716,2016-09-15
7216716,2016-11-21
7216716,2017-04-04
7216716,2017-07-28
7216716,2017-12-09
7250709,2016-09-15
7250709,2018-05-02
7250709,2020-11-06
7250709,2021-03-07
7250709,2021-06-20
7250803,2016-05-13
7250803,2016-09-29
7250803,2016-10-03
7250803,2016-12-04
7250803,2017-02-11
7250803,2017-02-14
7250803,2017-03-04
7250803,2017-04-03
7250803,2017-09-01
7250803,2017-11-12
7250803,2017-11-26
7250803,2017-12-01
7250803,2017-12-22
7250803,2017-12-30
7250803,2018-03-30
7250803,2018-05-12
7250803,2018-08-25
7250803,2018-10-12
7250803,2018-11-05
7250803,2018-11-08
7250803,2018-12-26
7250803,2019-01-03
7250803,2019-01-27
7250803,2020-05-07
7250803,2020-09-17
7265781,2015-08-07
7265781,2015-08-24
7265781,2017-07-12
7265781,2017-08-12
7265781,2017-08-18
7312255,2015-08-02
7312255,2015-08-13
7312255,2015-08-22
7312255,2015-09-21
7312255,2016-01-03
7321238,2015-12-11
7321238,2016-05-06
7321238,2016-06-30
7321238,2016-07-27
7321238,2016-08-15
7321238,2016-09-17
7321238,2016-10-24
7321238,2016-11-17
7321238,2016-12-01
7321238,2016-12-08
7321238,2017-01-03
7321238,2017-02-04
7321238,2017-02-13
7321238,2017-02-22
7321238,2017-02-28
7321238,2017-03-23
7321238,2017-04-06
7321238,2017-04-22
7321238,2017-05-02
7321238,2017-05-17
7321238,2017-05-26
7321238,2017-08-04
7321238,2017-09-27
7321238,2017-10-18
7321238,2018-01-19
7321238,2018-02-10
7321238,2018-06-23
7321238,2018-10-23
7321238,2020-11-18
7321238,2021-03-18
7321238,2021-05-13
7321238,2021-07-26
7321238,2021-07-31
7321238,2021-09-03
7381770,2015-07-17
7381770,2015-08-24
7381770,2015-10-01
7381770,2015-10-31
7381770,2015-12-28
7381770,2016-01-09
7381770,2016-02-15
7381770,2016-03-31
7381770,2016-07-10
7381770,2016-08-11
7381770,2016-08-21
7381770,2016-08-29
7381770,2016-09-18
7381770,2017-05-13
7381770,2017-05-26
7381770,2017-07-01
7381770,2017-09-12
7381770,2017-12-28
7381770,2018-01-20
7381770,2018-02-05
7381770,2018-03-21
7381770,2018-04-08
7381770,2018-04-16
7381770,2018-05-06
7381770,2018-05-19
7381770,2018-06-14
7381770,2018-07-22
7381770,2018-08-10
7381770,2018-09-04
7381770,2018-10-01
7381770,2018-11-21
7381770,2018-11-28
7381770,2018-12-09
7381770,2019-01-19
7381770,2019-01-30
7381770,2019-02-19
7381770,2019-03-03
7381770,2019-04-11
7381770,2019-05-05
7381770,2019-05-14
7381770,2019-06-09
7381770,2019-06-18
7381770,2019-06-24
7381770,2019-07-03
7381770,2019-07-11
7381770,2019-07-16
7381770,2019-08-27
7381770,2019-09-06
7381770,2019-09-18
7381770,2019-10-06
7381770,2019-10-26
7381770,2019-12-02
7381770,2020-01-02
7381770,2020-01-13
7381770,2020-01-28
7381770,2020-02-20
7381770,2021-10-02
7441844,2015-09-14
7441844,2016-12-19
7441844,2017-02-11
7441844,2017-08-26
7441844,2017-09-03
7472739,2015-09-10
7472739,2016-01-26
7472739,2016-02-10
7472739,2016-03-23
7472739,2016-04-29
7472739,2016-05-02
7472739,2016-05-14
7472739,2016-05-26
7472739,2016-05-29
7472739,2016-06-05
7472739,2016-06-08
7472739,2016-06-12
7472739,2016-06-15
7472739,2016-07-06
7472739,2016-07-19
7472739,2017-03-09
7472739,2017-03-16
7472739,2017-03-20
7472739,2017-05-15
7472739,2021-11-19
7595693,2015-12-13
7595693,2015-12-30
7595693,2017-04-21
7595693,2018-08-10
7595693,2018-12-11
7595693,2019-07-11
7595693,2019-08-14
7595693,2019-08-30
7595693,2019-11-11
7595693,2019-12-02
7595693,2021-11-20
7632462,2015-08-14
7632462,2015-08-15
7632462,2015-08-19
7632462,2015-08-25
7632462,2015-09-13
7632462,2015-09-22
7632462,2016-05-06
7632462,2016-07-01
7632462,2017-03-30
7632462,2018-03-03
7632462,2018-04-26
7632462,2019-01-01
7641522,2017-08-28
7641522,2017-09-18
7641522,2018-12-16
7653937,2016-08-05
7662310,2015-10-01
7662310,2016-03-13
7662310,2016-03-31
7662310,2016-04-14
7662310,2016-04-26
7662310,2016-05-17
7662310,2016-06-13
7662310,2016-09-11
7662310,2016-09-15
7662310,2016-09-24
7662310,2016-11-07
7662310,2016-11-20
7662310,2016-12-15
7662310,2016-12-19
7662310,2017-01-01
7662310,2017-01-06
7662310,2017-01-22
7662310,2017-02-13
7662310,2017-02-19
7662310,2017-03-31
7662310,2017-05-01
7662310,2017-05-10
7662310,2017-05-20
7662310,2017-05-26
7662310,2017-06-19
7662310,2017-07-17
7662310,2017-07-30
7662310,2017-08-15
7662310,2017-08-25
7662310,2017-09-03
7662310,2017-09-10
7662310,2017-09-29
7662310,2017-11-04
7662310,2018-01-11
7662310,2018-06-04
7662310,2018-06-23
7662310,2018-07-02
7662310,2018-07-07
7662310,2018-08-04
7662310,2018-08-19
7662310,2018-09-11
7662310,2018-09-22
7662310,2018-09-26
7662310,2018-10-07
7662310,2018-10-14
7662310,2018-11-19
7662310,2018-11-30
7662310,2018-12-19
7662310,2018-12-28
7662310,2019-01-30
7662310,2019-02-11
7662310,2019-02-17
7662310,2019-04-02
7662310,2019-04-11
7662310,2019-04-28
7662310,2019-05-02
7662310,2019-05-06
7662310,2019-05-20
7662310,2019-05-27
7662310,2019-06-25
7662310,2019-07-07
7662310,2019-07-20
7662310,2019-08-05
7662310,2019-08-11
7662310,2019-08-26
7662310,2019-09-05
7662310,2019-09-20
7662310,2019-09-24
7662310,2019-10-02
7662310,2019-10-13
7662310,2019-10-17
7662310,2019-10-23
7662310,2019-10-31
7662310,2019-11-19
7662310,2019-11-26
7662310,2019-12-01
7662310,2019-12-21
7662310,2020-01-03
7662310,2020-01-28
7662310,2020-02-02
7662310,2020-02-15
7662310,2020-03-03
7662310,2021-07-02
7662314,2015-09-23
7662314,2016-02-10
7662314,2016-02-27
7662314,2016-03-06
7662314,2016-03-16
7662314,2016-04-14
7662314,2016-04-20
7662314,2016-04-25
7662314,2016-05-03
7662314,2016-05-10
7662314,2016-05-23
7662314,2016-06-03
7662314,2016-06-08
7662314,2016-09-30
7662314,2016-11-17
7662314,2017-02-27
7662314,2017-04-09
7662314,2017-05-03
7662314,2017-05-17
7662314,2017-05-27
7662314,2017-06-01
7662314,2017-06-27
7662314,2019-10-22
7662314,2020-02-09
7662314,2020-03-22
7666349,2016-02-24
7666349,2016-03-03
7666349,2017-10-03
7666349,2018-07-06
7666349,2018-10-07
7666349,2021-01-07
7666349,2021-02-14
7667016,2015-09-09
7667016,2017-07-18
7667016,2018-01-06
7681974,2015-12-27
7681974,2016-02-20
7681974,2016-04-09
7681974,2016-04-16
7681974,2016-05-25
7681974,2016-07-20
7681974,2016-07-23
7681974,2016-12-13
7681974,2017-02-16
7681974,2017-02-19
7681974,2017-04-06
7720994,2015-08-05
7720994,2017-04-13
7720994,2017-06-20
7733844,2015-09-21
7733844,2015-11-21
7733844,2015-11-23
7733844,2015-11-29
7733844,2016-01-02
7733844,2016-03-13
7733844,2016-03-16
7733844,2016-04-02
7733844,2016-06-05
7733844,2016-06-19
7733844,2016-07-01
7733844,2016-07-02
7733844,2016-07-10
7733844,2016-09-04
7733844,2016-09-09
7733844,2016-09-18
7733844,2016-09-18
7733844,2016-10-01
7733844,2016-10-13
7733844,2016-10-21
7733844,2016-10-25
7733844,2016-10-31
7733844,2016-11-05
7733844,2016-11-08
7733844,2016-12-11
7733844,2016-12-14
7733844,2016-12-17
7733844,2017-01-28
7733844,2017-02-01
7733844,2017-02-12
7733844,2017-03-27
7733844,2017-04-01
7733844,2017-04-09
7733844,2017-04-23
7733844,2017-06-26
7733844,2017-07-13
7733844,2017-07-18
7733844,2017-08-05
7733844,2017-08-08
7733844,2017-08-14
7733844,2017-09-15
7733844,2017-12-29
7733844,2018-04-28
7733844,2018-06-25
7733844,2018-07-30
7733844,2018-08-07
7733844,2018-08-19
7733844,2018-10-18
7733844,2018-10-24
7733844,2018-12-20
7733844,2018-12-27
7733844,2019-03-06
7733844,2019-05-21
7733844,2019-06-22
7733844,2019-07-06
7733844,2019-07-23
7733844,2019-08-17
7733844,2019-09-23
7733844,2019-10-29
7733844,2019-11-05
7733844,2019-12-01
7733844,2019-12-29
7733844,2020-01-04
7733844,2020-02-29
7733844,2021-12-09
7733844,2021-12-22
7765392,2015-10-19
7765392,2016-06-20
7765392,2016-10-02
7765392,2017-06-01
7765392,2018-04-01
7765392,2018-07-02
7765392,2018-12-11
7765392,2019-04-23
7765392,2019-08-12
7765392,2019-12-20
7765392,2020-08-30
7765392,2021-04-17
7766300,2019-07-22
7769781,2015-08-21
7769781,2015-08-26
7769781,2016-03-20
7769781,2016-04-22
7769781,2016-06-14
7769781,2016-08-06
7769781,2016-08-20
7769781,2016-11-01
7769781,2016-12-16
7769781,2017-01-16
7769781,2017-02-21
7769781,2017-04-07
7769781,2017-05-21
7769781,2017-08-13
7769781,2017-08-18
7769781,2017-08-22
7769781,2017-09-10
7769781,2017-09-17
7769781,2017-10-10
7769781,2017-11-25
7769781,2018-02-16
7769781,2018-03-08
7769781,2018-05-01
7769781,2018-06-15
7769781,2018-07-08
7769781,2018-08-01
7769781,2018-10-18
7769781,2019-01-25
7769781,2019-10-19
7829853,2015-08-17
7829853,2015-09-20
7829853,2015-09-21
7829853,2016-03-15
7829853,2018-07-27
7829853,2018-08-04
7829853,2019-05-09
7829853,2019-06-03
7829853,2019-07-21
7829853,2019-08-06
7829853,2019-09-30
7829853,2019-10-27
7829853,2019-12-04
7830009,2015-08-18
7830009,2015-09-29
7830009,2016-02-20
7830009,2017-02-27
7830009,2017-03-12
7830009,2017-05-14
7830009,2017-07-07
7830009,2017-07-26
7830009,2018-01-31
7830009,2018-03-09
7830009,2018-04-29
7830009,2018-05-16
7830009,2018-06-18
7830009,2018-06-30
7830009,2018-07-02
7830009,2018-07-05
7830009,2018-07-14
7830009,2018-07-30
7830009,2018-09-20
7830009,2018-10-01
7830009,2018-11-19
7830009,2018-11-29
7830009,2018-12-23
7830009,2019-02-15
7830009,2019-04-07
7830009,2019-07-22
7830009,2019-08-18
7830009,2019-08-24
7830009,2019-08-27
7830009,2019-08-31
7830009,2019-09-01
7830009,2020-01-01
7830009,2020-01-18
7830009,2020-01-22
7830012,2015-08-31
7830012,2015-09-08
7830012,2015-09-18
7830012,2015-09-22
7830012,2015-09-29
7830012,2015-11-02
7830012,2015-12-18
7830012,2016-02-13
7830012,2018-05-28
7830012,2018-06-24
7830012,2018-07-15
7830012,2018-10-01
7830012,2019-07-12
7830012,2019-07-19
7830012,2019-07-22
7830012,2019-09-09
7830012,2019-09-25
7830012,2019-10-07
7830012,2019-10-22
7830012,2019-11-24
7830012,2020-01-01
7830012,2020-02-12
7875935,2015-08-27
7875935,2015-09-01
7875935,2015-09-21
7875935,2015-10-24
7875935,2015-12-01
7875935,2015-12-21
7875935,2015-12-26
7875935,2016-03-22
7875935,2016-05-01
7875935,2017-12-11
7888339,2015-08-20
7888339,2015-08-27
7888339,2015-11-01
7898449,2015-11-01
7898449,2015-11-20
7898449,2016-01-06
7898449,2016-03-16
7898449,2016-06-05
7898449,2016-06-15
7898449,2016-07-11
7898449,2016-12-31
7898449,2017-04-21
7898449,2017-04-30
7898449,2017-05-27
7898449,2017-07-20
7898449,2017-08-07
7898449,2017-08-14
7898449,2017-09-23
7898449,2017-10-08
7898449,2017-11-03
7898449,2017-12-13
7898449,2018-02-17
7898449,2018-02-28
7898449,2018-04-04
7898449,2018-04-20
7898449,2018-04-28
7898449,2018-05-09
7898449,2018-05-22
7898449,2018-06-12
7898449,2018-07-01
7898449,2018-07-11
7898449,2018-07-26
7898449,2018-08-05
7898449,2018-08-16
7898449,2018-08-24
7898449,2018-09-12
7898449,2018-09-20
7898449,2018-10-08
7898449,2018-11-09
7898449,2018-12-22
7898449,2019-01-02
7898449,2019-03-09
7898449,2019-03-21
7898449,2019-04-02
7898449,2019-05-03
7898449,2019-06-14
7898449,2019-06-23
7898449,2019-07-18
7898449,2019-07-25
7898449,2019-08-12
7898449,2019-08-28
7898449,2019-09-02
7898449,2019-09-18
7898449,2019-09-25
7898449,2019-10-05
7898449,2019-10-13
7898449,2019-10-21
7898449,2019-12-17
7898449,2019-12-31
7898449,2020-01-06
7898449,2020-01-20
7905972,2015-09-08
7905972,2015-09-21
7905972,2015-10-27
7905972,2015-10-28
7905972,2019-09-23
7927886,2015-11-07
7927886,2016-02-18
7927886,2016-02-27
7927886,2016-02-29
7927886,2016-03-03
7927886,2016-03-08
7927886,2016-03-10
7927886,2016-03-16
7927886,2016-03-24
7927886,2016-03-28
7927886,2016-06-29
7927886,2016-07-14
7927886,2016-07-24
7927886,2016-12-06
7927886,2016-12-10
7927886,2016-12-16
7927886,2017-01-22
7927886,2017-02-14
7927886,2017-03-17
7927886,2017-07-11
7927886,2018-01-04
7927886,2018-01-19
7927886,2018-03-21
7927886,2018-08-09
7927886,2018-08-19
7927886,2018-08-28
7927886,2019-03-01
7927886,2019-07-31
7927886,2019-10-31
7946472,2016-12-07
7946472,2016-12-28
7994039,2015-09-21
7994039,2016-05-09
7996456,2016-11-20
8004063,2015-12-30
8004063,2016-05-13
8004063,2016-10-08
8004063,2016-10-30
8004063,2016-12-08
8004063,2016-12-25
8004063,2017-01-12
8004063,2018-02-15
8007663,2015-09-08
8007663,2016-11-11
8007663,2016-11-17
8016113,2015-10-31
8016113,2016-05-19
8016113,2016-09-17
8017511,2016-04-16
8017511,2016-04-24
8017511,2016-05-01
8017511,2016-05-02
8017511,2016-05-30
8017511,2016-06-28
8017511,2016-07-09
8017511,2016-07-15
8017511,2016-07-23
8017511,2016-07-26
8017511,2016-07-29
8017511,2016-08-02
8017511,2016-08-16
8017511,2016-08-18
8017511,2016-08-29
8017511,2016-09-12
8017511,2016-09-19
8017511,2016-11-07
8017511,2016-11-18
8017511,2016-12-18
8017511,2016-12-25
8017511,2016-12-27
8017511,2016-12-29
8017511,2017-01-28
8017511,2017-02-03
8017511,2018-01-04
8017511,2019-05-04
8017511,2019-05-13
8017511,2019-07-26
8017511,2019-07-29
8017511,2019-09-21
8017511,2019-10-06
8017511,2020-01-05
8017511,2020-01-19
8038199,2015-12-07
8038199,2015-12-20
8038199,2016-01-01
8038199,2016-02-04
8038199,2016-02-19
8038199,2016-05-09
8038199,2016-07-08
8038199,2016-12-28
8038199,2017-01-09
8038199,2017-01-18
8038199,2017-03-07
8038199,2017-04-09
8038199,2017-04-22
8038199,2017-04-30
8038199,2017-05-08
8038199,2017-05-26
8038199,2017-06-02
8038199,2017-06-12
8038199,2017-06-24
8038199,2017-07-01
8038199,2017-07-20
8038199,2017-07-31
8038199,2017-08-15
8038199,2017-08-30
8038199,2017-09-10
8038199,2017-10-19
8038199,2017-11-08
8038199,2017-11-25
8038199,2017-12-14
8038199,2018-02-20
8038199,2018-04-14
8038199,2018-04-21
8038199,2018-05-08
8038199,2018-05-22
8038199,2018-06-02
8038199,2018-06-17
8038199,2018-07-27
8038199,2018-08-09
8038199,2018-08-23
8038199,2018-09-20
8038199,2018-10-01
8038199,2018-10-06
8038199,2018-11-01
8038199,2018-11-02
8038199,2018-11-15
8038199,2018-11-18
8038199,2018-11-22
8038199,2018-11-27
8038199,2018-11-28
8038199,2018-11-29
8038199,2018-11-29
8038199,2018-11-30
8038199,2018-12-08
8038199,2018-12-12
8038199,2018-12-12
8038199,2018-12-17
8038199,2018-12-23
8038199,2019-01-15
8038199,2019-01-26
8038199,2019-02-10
8038199,2019-02-12
8038199,2019-02-16
8038199,2019-02-17
8038199,2019-02-18
8038199,2019-02-18
8038199,2019-02-20
8038199,2019-02-21
8038199,2019-02-21
8038199,2019-02-22
8038199,2019-03-12
8038199,2019-03-14
8038199,2019-03-23
8038199,2019-03-30
8038199,2019-03-31
8038199,2019-04-03
8038199,2019-04-08
8038199,2019-04-16
8038199,2019-04-24
8038199,2019-05-02
8038199,2019-05-04
8038199,2019-05-05
8038199,2019-05-06
8038199,2019-05-07
8038199,2019-05-07
8038199,2019-05-23
8038199,2019-05-26
8038199,2019-05-27
8038199,2019-05-27
8038199,2019-06-11
8038199,2019-06-24
8038199,2019-06-29
8038199,2019-07-01
8038199,2019-07-10
8038199,2019-07-12
8038199,2019-07-13
8038199,2019-07-29
8038199,2019-07-31
8038199,2019-08-04
8038199,2019-08-15
8038199,2019-08-17
8038199,2019-08-27
8038199,2019-09-15
8038199,2019-09-23
8038199,2019-10-11
8038199,2019-10-16
8038199,2019-10-22
8038199,2019-11-03
8038199,2019-11-10
8038199,2019-12-05
8038199,2019-12-14
8038199,2019-12-16
8038199,2019-12-22
8038199,2019-12-26
8038199,2019-12-28
8038199,2019-12-28
8038199,2019-12-28
8038199,2020-01-02
8038199,2020-01-06
8038199,2020-01-11
8038199,2020-01-15
8038199,2020-01-17
8038199,2020-01-19
8038199,2020-01-23
8038199,2020-01-24
8038199,2020-01-25
8038199,2020-01-27
8038199,2020-01-27
8038199,2020-02-07
8038199,2020-02-11
8038199,2020-02-16
8038199,2020-02-17
8038199,2020-03-06
8038199,2020-03-16
8038199,2020-04-02
8038199,2020-05-04
8038199,2020-05-08
8038199,2020-05-09
8038199,2020-05-26
8038199,2020-06-25
8038199,2020-06-30
8038199,2020-07-13
8038199,2020-07-21
8038199,2020-07-25
8038199,2020-07-26
8038199,2020-08-03
8038199,2020-08-07
8038199,2020-08-11
8038199,2020-08-13
8038199,2020-08-16
8038199,2020-09-10
8038199,2020-09-13
8038199,2020-10-03
8038199,2020-10-05
8038199,2020-10-25
8038199,2020-10-27
8038199,2020-11-08
8038199,2020-11-20
8038199,2021-01-12
8038199,2021-02-11
8038199,2021-02-14
8038199,2021-02-15
8038199,2021-02-16
8038199,2021-03-11
8038199,2021-05-05
8038199,2021-08-14
8038199,2021-08-16
8038199,2021-11-10
8061522,2015-10-22
8061522,2015-10-24
8061522,2015-10-26
8061522,2015-11-17
8061522,2015-11-23
8061522,2015-12-06
8061522,2015-12-07
8061522,2015-12-10
8061522,2015-12-18
8061522,2015-12-21
8061522,2015-12-22
8061522,2015-12-28
8061522,2015-12-30
8061522,2016-01-30
8061522,2016-02-03
8061522,2016-04-05
8061522,2016-05-16
8061522,2016-06-11
8061522,2016-07-21
8061522,2020-04-01
8061522,2021-03-01
8111502,2016-01-25
8111502,2016-04-16
8111502,2017-01-05
8111502,2018-09-15
8111502,2018-12-24
8111502,2019-04-21
8111502,2019-04-29
8111502,2019-12-09
8111607,2021-08-31
8113569,2017-04-22
8113569,2018-06-10
8113569,2019-07-17
8113712,2018-04-28
8113712,2018-05-22
8113712,2020-09-03
8113712,2020-10-04
8113712,2021-06-12
8113821,2016-04-16
8113821,2018-04-02
8113821,2018-04-08
8113821,2019-04-18
8113893,2016-04-16
8113893,2017-08-19
8113893,2018-02-06
8113893,2018-04-09
8113893,2018-04-28
8113893,2021-01-21
8113936,2016-04-16
8113936,2018-04-28
8113936,2019-02-16
8113936,2019-12-28
8113936,2019-12-31
8113936,2020-11-01
8114003,2015-09-22
8114003,2015-12-27
8114003,2016-03-18
8114003,2016-04-16
8114003,2016-12-13
8114003,2017-01-01
8114003,2019-03-11
8114003,2019-07-09
8114003,2019-10-01
8114003,2019-12-21
8114003,2021-04-30
8114003,2021-06-25
8160733,2015-10-01
8160733,2015-10-09
8160733,2016-03-15
8176609,2016-01-31
8180346,2015-10-01
8180346,2015-11-17
8180346,2015-11-20
8180346,2015-12-06
8180346,2015-12-13
8180346,2016-01-05
8180346,2016-01-14
8180346,2016-01-15
8180346,2016-01-19
8180346,2016-01-31
8180346,2016-02-27
8180346,2016-03-05
8180346,2016-03-12
8180346,2016-03-16
8180346,2016-03-28
8180346,2016-04-07
8180346,2016-04-15
8180346,2016-04-22
8180346,2016-04-26
8180346,2016-05-07
8180346,2016-05-15
8180346,2016-05-30
8180346,2016-06-08
8180346,2016-06-20
8180346,2016-06-28
8180346,2016-07-08
8180346,2016-07-12
8180346,2016-07-14
8180346,2016-07-24
8180346,2016-07-31
8180346,2016-07-31
8180346,2016-08-01
8180346,2016-08-01
8180346,2016-08-06
8180346,2016-08-15
8180346,2016-08-21
8180346,2016-08-25
8180346,2016-08-29
8180346,2016-09-13
8180346,2016-09-16
8180346,2016-10-02
8180346,2016-10-28
8180346,2016-11-12
8180346,2016-11-14
8180346,2016-11-18
8180346,2016-11-19
8180346,2016-12-07
8180346,2016-12-11
8180346,2016-12-30
8180346,2016-12-31
8180346,2017-01-03
8180346,2017-01-22
8180346,2017-01-28
8180346,2017-02-02
8180346,2017-02-11
8180346,2017-02-16
8180346,2017-02-18
8180346,2017-02-28
8180346,2017-03-17
8180346,2017-03-22
8180346,2017-04-04
8180346,2017-04-11
8180346,2017-04-16
8180346,2017-04-17
8180346,2017-04-23
8180346,2017-05-02
8180346,2017-05-23
8180346,2017-06-03
8180346,2017-06-15
8180346,2017-06-24
8180346,2017-06-28
8180346,2017-07-01
8180346,2017-07-08
8180346,2017-07-10
8180346,2017-07-24
8180346,2017-07-25
8180346,2017-07-28
8180346,2017-07-31
8180346,2017-08-04
8180346,2017-08-15
8180346,2017-08-23
8180346,2017-08-26
8180346,2017-09-03
8180346,2017-09-07
8180346,2017-09-23
8180346,2017-09-26
8180346,2017-10-01
8180346,2017-10-13
8180346,2017-10-15
8180346,2017-10-30
8180346,2017-11-02
8180346,2017-11-05
8180346,2017-11-24
8180346,2017-12-01
8180346,2017-12-05
8180346,2017-12-18
8180346,2017-12-20
8180346,2017-12-24
8180346,2017-12-26
8180346,2018-01-01
8180346,2018-01-09
8180346,2018-01-28
8180346,2018-02-04
8180346,2018-02-10
8180346,2018-02-19
8180346,2018-02-25
8180346,2018-03-02
8180346,2018-03-18
8180346,2018-03-24
8180346,2018-03-29
8180346,2018-04-06
8180346,2018-04-09
8180346,2018-04-11
8180346,2018-04-19
8180346,2018-04-28
8180346,2018-05-05
8180346,2018-05-17
8180346,2018-05-20
8180346,2018-05-22
8180346,2018-05-25
8180346,2018-05-29
8180346,2018-06-01
8180346,2018-06-08
8180346,2018-06-11
8180346,2018-06-15
8180346,2018-06-18
8180346,2018-06-19
8180346,2018-06-25
8180346,2018-06-27
8180346,2018-07-01
8180346,2018-07-12
8180346,2018-07-14
8180346,2018-07-18
8180346,2018-07-22
8180346,2018-07-26
8180346,2018-07-29
8180346,2018-08-03
8180346,2018-08-06
8180346,2018-08-08
8180346,2018-08-12
8180346,2018-08-13
8180346,2018-08-16
8180346,2018-08-17
8180346,2018-08-18
8180346,2018-08-24
8180346,2018-08-28
8180346,2018-08-30
8180346,2018-09-03
8180346,2018-09-07
8180346,2018-09-14
8180346,2018-09-17
8180346,2018-09-20
8180346,2018-09-26
8180346,2018-10-01
8180346,2018-10-05
8180346,2018-10-15
8180346,2018-10-21
8180346,2018-10-23
8180346,2018-10-26
8180346,2018-11-01
8180346,2018-11-10
8180346,2018-11-12
8180346,2018-11-19
8180346,2018-11-26
8180346,2018-12-04
8180346,2018-12-10
8180346,2018-12-17
8180346,2018-12-20
8180346,2018-12-24
8180346,2018-12-27
8180346,2018-12-31
8180346,2019-01-03
8180346,2019-01-05
8180346,2019-01-08
8180346,2019-01-11
8180346,2019-01-14
8180346,2019-01-21
8180346,2019-02-06
8180346,2019-02-11
8180346,2019-02-14
8180346,2019-02-18
8180346,2019-02-25
8180346,2019-03-05
8180346,2019-03-07
8180346,2019-03-12
8180346,2019-03-19
8180346,2019-03-30
8180346,2019-04-13
8180346,2019-04-21
8180346,2019-04-27
8180346,2019-04-29
8180346,2019-05-01
8180346,2019-05-05
8180346,2019-05-15
8180346,2019-05-21
8180346,2019-05-28
8180346,2019-06-09
8180346,2019-06-11
8180346,2019-06-13
8180346,2019-06-18
8180346,2019-06-22
8180346,2019-06-26
8180346,2019-06-29
8195397,2015-09-13
8195397,2015-09-25
8195397,2015-09-29
8195397,2015-11-28
8195397,2015-12-01
8195397,2015-12-17
8195397,2015-12-26
8195397,2016-01-15
8195397,2016-01-18
8195397,2016-01-20
8195397,2016-01-23
8195397,2016-01-24
8195397,2016-01-25
8195397,2016-01-27
8195397,2016-02-04
8195397,2016-02-08
8195397,2016-02-13
8195397,2016-02-20
8195397,2016-02-27
8195397,2016-02-28
8195397,2016-03-05
8195397,2016-03-09
8195397,2016-03-17
8195397,2016-04-01
8195397,2016-04-07
8195397,2016-04-13
8195397,2016-04-21
8195397,2016-04-25
8195397,2016-04-29
8195397,2016-05-08
8195397,2016-05-14
8195397,2016-05-24
8195397,2016-06-08
8195397,2016-06-09
8195397,2016-06-13
8195397,2016-06-17
8195397,2016-06-19
8195397,2016-06-26
8195397,2016-07-01
8195397,2016-07-03
8195397,2016-07-19
8195397,2016-07-27
